;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.556;0.565;0.397;0.384;0.08;0.092;0.081;0.089;0.15;0.022;0.022;0.022;0.0;0.024;0.058;0.032;0.011;0.075;0.022;0.033;0.022;0.022;0.022;0.0;0.049;0.073;0.035;0.059;0.305;0.145;0.315;0.0;0.09;0.502;0.567;0.536;0.558;0.928;0.601;0.524;1.0;0.584;0.53;0.352;0.47;0.542;0.575;0.24;0.051;0.237;0.335;0.022;0.281;0.198;0.24;0.022;0.062;0.129;0.022;0.07;0.0;0.022;0.311;0.302;0.318;0.09;0.056;0.107;0.309;0.311;0.087;0.083
ENST00000529999_90_90;0.384;0.397;0.482;0.219;0.054;0.062;0.054;0.088;0.241;0.0;0.0;0.0;0.08;0.0;0.123;0.093;0.073;0.096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055;0.0;0.195;0.416;0.295;0.392;0.0;0.191;0.342;0.393;0.331;0.333;0.604;0.381;0.344;0.584;1.0;0.926;0.162;0.724;0.396;0.384;0.118;0.061;0.117;0.177;0.0;0.138;0.169;0.118;0.0;0.075;0.005;0.0;0.084;0.08;0.0;0.388;0.412;0.428;0.191;0.06;0.127;0.319;0.388;0.237;0.019
ENST00000531897_90_90;0.349;0.362;0.468;0.198;0.055;0.065;0.056;0.092;0.258;0.0;0.0;0.0;0.085;0.0;0.131;0.1;0.077;0.101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056;0.0;0.208;0.377;0.314;0.353;0.0;0.202;0.305;0.358;0.295;0.299;0.549;0.347;0.308;0.53;0.926;1.0;0.136;0.776;0.361;0.35;0.095;0.066;0.093;0.141;0.0;0.11;0.122;0.095;0.0;0.081;0.0;0.0;0.09;0.085;0.0;0.348;0.373;0.383;0.202;0.065;0.135;0.269;0.348;0.252;0.0
ENST00000532884_90_90;0.404;0.391;0.144;0.284;0.208;0.248;0.211;0.188;0.0;0.0;0.0;0.0;0.0;0.0;0.171;0.038;0.0;0.175;0.0;0.115;0.0;0.0;0.0;0.07;0.147;0.202;0.152;0.0;0.221;0.042;0.227;0.0;0.0;0.431;0.397;0.416;0.403;0.362;0.384;0.417;0.352;0.162;0.136;1.0;0.121;0.4;0.387;0.352;0.0;0.355;0.328;0.0;0.427;0.24;0.352;0.0;0.0;0.312;0.0;0.038;0.0;0.0;0.227;0.221;0.248;0.0;0.0;0.244;0.311;0.227;0.0;0.073
ENST00000533162_90_90;0.275;0.331;0.424;0.166;0.044;0.052;0.044;0.075;0.28;0.0;0.0;0.0;0.092;0.0;0.107;0.109;0.085;0.081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.0;0.226;0.288;0.349;0.264;0.0;0.216;0.223;0.276;0.255;0.26;0.414;0.307;0.228;0.47;0.724;0.776;0.121;1.0;0.287;0.318;0.038;0.072;0.037;0.058;0.0;0.044;0.077;0.038;0.0;0.088;0.0;0.0;0.098;0.092;0.0;0.264;0.288;0.29;0.216;0.079;0.081;0.166;0.264;0.272;0.0
ENSMUST00000002599_90_90;0.966;0.936;0.288;0.538;0.229;0.156;0.225;0.075;0.102;0.023;0.023;0.023;0.005;0.024;0.052;0.028;0.017;0.065;0.023;0.155;0.023;0.023;0.023;0.045;0.087;0.225;0.085;0.056;0.244;0.112;0.249;0.005;0.081;0.887;0.962;0.857;0.888;0.563;0.93;0.919;0.542;0.396;0.361;0.4;0.287;1.0;0.966;0.412;0.032;0.415;0.232;0.023;0.346;0.138;0.412;0.023;0.04;0.271;0.023;0.044;0.005;0.023;0.246;0.241;0.245;0.081;0.027;0.073;0.216;0.246;0.079;0.058
ENSMUST00000100527_90_90;0.934;0.969;0.312;0.557;0.224;0.152;0.22;0.073;0.099;0.022;0.022;0.022;0.005;0.023;0.05;0.027;0.016;0.063;0.022;0.152;0.022;0.022;0.022;0.043;0.085;0.22;0.083;0.054;0.24;0.112;0.246;0.005;0.079;0.857;0.93;0.891;0.921;0.545;0.963;0.888;0.575;0.384;0.35;0.387;0.318;0.966;1.0;0.402;0.031;0.405;0.226;0.022;0.337;0.134;0.402;0.022;0.038;0.264;0.022;0.042;0.005;0.022;0.243;0.238;0.242;0.079;0.03;0.071;0.21;0.243;0.077;0.056
ENSMUST00000029149_90_90;0.416;0.405;0.14;0.313;0.48;0.329;0.487;0.187;0.059;0.036;0.036;0.036;0.036;0.0;0.099;0.037;0.037;0.165;0.036;0.267;0.036;0.036;0.036;0.081;0.192;0.473;0.17;0.015;0.181;0.013;0.185;0.037;0.036;0.414;0.414;0.404;0.402;0.249;0.404;0.412;0.24;0.118;0.095;0.352;0.038;0.412;0.402;1.0;0.067;0.985;0.521;0.036;0.762;0.295;1.0;0.036;0.066;0.554;0.036;0.065;0.036;0.036;0.183;0.179;0.181;0.036;0.017;0.12;0.193;0.183;0.022;0.081
ENSMUST00000109584_90_90;0.033;0.032;0.06;0.021;0.041;0.052;0.041;0.095;0.37;0.284;0.284;0.284;0.231;0.0;0.042;0.28;0.329;0.111;0.284;0.0;0.284;0.284;0.284;0.0;0.0;0.042;0.0;0.074;0.039;0.052;0.04;0.346;0.136;0.009;0.033;0.009;0.015;0.052;0.032;0.015;0.051;0.061;0.066;0.0;0.072;0.032;0.031;0.067;1.0;0.065;0.126;0.284;0.082;0.22;0.067;0.284;0.722;0.0;0.284;0.633;0.231;0.284;0.04;0.039;0.023;0.136;0.123;0.0;0.0;0.04;0.083;0.057
ENSMUST00000109587_90_90;0.419;0.408;0.138;0.313;0.474;0.325;0.48;0.184;0.058;0.036;0.036;0.036;0.035;0.0;0.098;0.036;0.037;0.162;0.036;0.264;0.036;0.036;0.036;0.079;0.19;0.467;0.177;0.015;0.179;0.013;0.183;0.037;0.035;0.417;0.417;0.406;0.404;0.246;0.407;0.415;0.237;0.117;0.093;0.355;0.037;0.415;0.405;0.985;0.065;1.0;0.513;0.036;0.75;0.29;0.985;0.036;0.065;0.57;0.036;0.064;0.035;0.036;0.181;0.177;0.179;0.035;0.016;0.118;0.191;0.181;0.022;0.08
ENSMUST00000126992_90_90;0.234;0.228;0.192;0.203;0.21;0.251;0.213;0.318;0.101;0.066;0.066;0.066;0.063;0.0;0.182;0.066;0.069;0.285;0.066;0.091;0.066;0.066;0.066;0.0;0.086;0.199;0.031;0.026;0.259;0.022;0.268;0.069;0.057;0.223;0.232;0.217;0.218;0.345;0.226;0.224;0.335;0.177;0.141;0.328;0.058;0.232;0.226;0.521;0.126;0.513;1.0;0.066;0.647;0.555;0.521;0.066;0.124;0.292;0.066;0.121;0.063;0.066;0.264;0.256;0.266;0.057;0.03;0.217;0.305;0.264;0.036;0.14
ENSMUST00000137566_90_90;0.017;0.003;0.065;0.009;0.04;0.05;0.041;0.088;0.144;1.0;1.0;1.0;0.205;0.6;0.038;0.243;0.278;0.103;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.041;0.0;0.0;0.058;0.0;0.06;0.43;0.144;0.0;0.021;0.0;0.021;0.033;0.02;0.021;0.022;0.0;0.0;0.0;0.0;0.023;0.022;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.06;0.058;0.0;0.144;0.0;0.0;0.0;0.06;0.077;0.183
ENSMUST00000142071_90_90;0.35;0.34;0.158;0.258;0.34;0.384;0.332;0.224;0.071;0.044;0.044;0.044;0.043;0.0;0.122;0.044;0.045;0.199;0.044;0.206;0.044;0.044;0.044;0.1;0.23;0.331;0.208;0.018;0.208;0.016;0.213;0.045;0.042;0.345;0.348;0.336;0.334;0.294;0.339;0.344;0.281;0.138;0.11;0.427;0.044;0.346;0.337;0.762;0.082;0.75;0.647;0.044;1.0;0.367;0.762;0.044;0.081;0.496;0.044;0.08;0.043;0.044;0.21;0.205;0.21;0.042;0.02;0.148;0.228;0.21;0.026;0.098
ENSMUST00000146288_90_90;0.139;0.135;0.182;0.121;0.126;0.154;0.128;0.251;0.153;0.108;0.108;0.108;0.1;0.0;0.301;0.108;0.115;0.283;0.108;0.0;0.108;0.108;0.108;0.0;0.0;0.13;0.0;0.038;0.256;0.031;0.266;0.116;0.081;0.117;0.133;0.114;0.117;0.204;0.129;0.121;0.198;0.169;0.122;0.24;0.077;0.138;0.134;0.295;0.22;0.29;0.555;0.108;0.367;1.0;0.295;0.108;0.214;0.09;0.108;0.206;0.1;0.108;0.266;0.256;0.27;0.081;0.048;0.283;0.321;0.266;0.051;0.213
ENSMUST00000146297_90_90;0.416;0.405;0.14;0.313;0.48;0.329;0.487;0.187;0.059;0.036;0.036;0.036;0.036;0.0;0.099;0.037;0.037;0.165;0.036;0.267;0.036;0.036;0.036;0.081;0.192;0.473;0.17;0.015;0.181;0.013;0.185;0.037;0.036;0.414;0.414;0.404;0.402;0.249;0.404;0.412;0.24;0.118;0.095;0.352;0.038;0.412;0.402;1.0;0.067;0.985;0.521;0.036;0.762;0.295;1.0;0.036;0.066;0.554;0.036;0.065;0.036;0.036;0.183;0.179;0.181;0.036;0.017;0.12;0.193;0.183;0.022;0.081
ENSMUST00000146549_90_90;0.017;0.003;0.065;0.009;0.04;0.05;0.041;0.088;0.144;1.0;1.0;1.0;0.205;0.6;0.038;0.243;0.278;0.103;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.041;0.0;0.0;0.058;0.0;0.06;0.43;0.144;0.0;0.021;0.0;0.021;0.033;0.02;0.021;0.022;0.0;0.0;0.0;0.0;0.023;0.022;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.06;0.058;0.0;0.144;0.0;0.0;0.0;0.06;0.077;0.183
ENSMUST00000147098_90_90;0.041;0.039;0.071;0.013;0.041;0.051;0.041;0.092;0.407;0.27;0.27;0.27;0.22;0.0;0.041;0.264;0.306;0.108;0.27;0.0;0.27;0.27;0.27;0.0;0.0;0.042;0.0;0.072;0.038;0.051;0.04;0.325;0.152;0.014;0.041;0.013;0.023;0.065;0.039;0.024;0.062;0.075;0.081;0.0;0.088;0.04;0.038;0.066;0.722;0.065;0.124;0.27;0.081;0.214;0.066;0.27;1.0;0.0;0.27;0.591;0.22;0.27;0.04;0.038;0.022;0.152;0.118;0.0;0.0;0.04;0.101;0.055
ENSMUST00000148794_90_90;0.274;0.266;0.0;0.24;0.277;0.233;0.281;0.093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.365;0.0;0.0;0.0;0.137;0.227;0.266;0.212;0.0;0.028;0.0;0.029;0.0;0.0;0.295;0.275;0.287;0.279;0.132;0.267;0.287;0.129;0.005;0.0;0.312;0.0;0.271;0.264;0.554;0.0;0.57;0.292;0.0;0.496;0.09;0.554;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.029;0.028;0.03;0.0;0.0;0.0;0.036;0.029;0.0;0.094
ENSMUST00000152919_90_90;0.017;0.003;0.065;0.009;0.04;0.05;0.041;0.088;0.144;1.0;1.0;1.0;0.205;0.6;0.038;0.243;0.278;0.103;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.041;0.0;0.0;0.058;0.0;0.06;0.43;0.144;0.0;0.021;0.0;0.021;0.033;0.02;0.021;0.022;0.0;0.0;0.0;0.0;0.023;0.022;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.06;0.058;0.0;0.144;0.0;0.0;0.0;0.06;0.077;0.183
ENSMUST00000153514_90_90;0.044;0.043;0.071;0.025;0.04;0.05;0.041;0.089;0.285;0.246;0.246;0.246;0.205;0.0;0.038;0.534;0.278;0.104;0.246;0.0;0.246;0.246;0.246;0.0;0.0;0.041;0.0;0.068;0.074;0.08;0.077;0.291;0.128;0.022;0.044;0.021;0.028;0.072;0.043;0.029;0.07;0.084;0.09;0.038;0.098;0.044;0.042;0.065;0.633;0.064;0.121;0.246;0.08;0.206;0.065;0.246;0.591;0.0;0.246;1.0;0.205;0.246;0.077;0.074;0.063;0.128;0.108;0.0;0.052;0.077;0.079;0.053
ENSMUST00000154677_90_90;0.0;0.008;0.076;0.0;0.039;0.048;0.04;0.083;0.129;0.205;0.205;0.205;1.0;0.0;0.035;0.203;0.226;0.096;0.205;0.0;0.205;0.205;0.205;0.0;0.0;0.04;0.0;0.155;0.122;0.112;0.083;0.235;0.195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.085;0.0;0.092;0.005;0.005;0.036;0.231;0.035;0.063;0.205;0.043;0.1;0.036;0.205;0.22;0.0;0.205;0.205;1.0;0.205;0.083;0.122;0.052;0.195;0.0;0.0;0.0;0.083;0.259;0.126
ENSMUST00000155837_90_90;0.017;0.003;0.065;0.009;0.04;0.05;0.041;0.088;0.144;1.0;1.0;1.0;0.205;0.6;0.038;0.243;0.278;0.103;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.041;0.0;0.0;0.058;0.0;0.06;0.43;0.144;0.0;0.021;0.0;0.021;0.033;0.02;0.021;0.022;0.0;0.0;0.0;0.0;0.023;0.022;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.06;0.058;0.0;0.144;0.0;0.0;0.0;0.06;0.077;0.183
ENSMUST00000033135_90_90;0.237;0.241;0.457;0.155;0.105;0.12;0.106;0.16;0.101;0.06;0.06;0.06;0.083;0.041;0.18;0.095;0.071;0.171;0.06;0.0;0.06;0.06;0.06;0.0;0.0;0.107;0.0;0.226;0.952;0.355;0.992;0.037;0.323;0.19;0.233;0.188;0.197;0.315;0.23;0.199;0.311;0.388;0.348;0.227;0.264;0.246;0.243;0.183;0.04;0.181;0.264;0.06;0.21;0.266;0.183;0.06;0.04;0.029;0.06;0.077;0.083;0.06;1.0;0.96;0.889;0.323;0.079;0.239;0.639;1.0;0.268;0.215
ENSMUST00000106226_90_90;0.232;0.236;0.471;0.15;0.102;0.117;0.103;0.155;0.097;0.058;0.058;0.058;0.122;0.04;0.173;0.091;0.068;0.165;0.058;0.0;0.058;0.058;0.058;0.0;0.0;0.105;0.0;0.216;0.993;0.34;0.952;0.036;0.31;0.185;0.228;0.184;0.193;0.305;0.225;0.194;0.302;0.412;0.373;0.221;0.288;0.241;0.238;0.179;0.039;0.177;0.256;0.058;0.205;0.256;0.179;0.058;0.038;0.028;0.058;0.074;0.122;0.058;0.96;1.0;0.853;0.31;0.075;0.229;0.613;0.96;0.306;0.207
ENSMUST00000106228_90_90;0.238;0.254;0.414;0.161;0.099;0.113;0.1;0.155;0.09;0.0;0.0;0.0;0.052;0.0;0.203;0.082;0.055;0.166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.101;0.0;0.254;0.846;0.4;0.882;0.0;0.216;0.202;0.233;0.2;0.195;0.322;0.231;0.198;0.318;0.428;0.383;0.248;0.29;0.245;0.242;0.181;0.023;0.179;0.266;0.0;0.21;0.27;0.181;0.0;0.022;0.03;0.0;0.063;0.052;0.0;0.889;0.853;1.0;0.216;0.088;0.268;0.719;0.889;0.217;0.111
ENSMUST00000123666_90_90;0.071;0.076;0.224;0.013;0.041;0.049;0.041;0.074;0.303;0.144;0.144;0.144;0.195;0.105;0.073;0.134;0.177;0.082;0.144;0.0;0.144;0.144;0.144;0.0;0.0;0.042;0.0;0.591;0.31;0.445;0.323;0.09;1.0;0.003;0.068;0.003;0.023;0.093;0.066;0.024;0.09;0.191;0.202;0.0;0.216;0.081;0.079;0.036;0.136;0.035;0.057;0.144;0.042;0.081;0.036;0.144;0.152;0.0;0.144;0.128;0.195;0.144;0.323;0.31;0.216;1.0;0.2;0.0;0.0;0.323;0.789;0.23
ENSMUST00000133089_90_90;0.036;0.038;0.071;0.013;0.0;0.0;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.318;0.075;0.213;0.079;0.0;0.2;0.0;0.033;0.004;0.004;0.051;0.035;0.0;0.056;0.06;0.065;0.0;0.079;0.027;0.03;0.017;0.123;0.016;0.03;0.0;0.02;0.048;0.017;0.0;0.118;0.0;0.0;0.108;0.0;0.0;0.079;0.075;0.088;0.2;1.0;0.0;0.0;0.079;0.202;0.0
ENSMUST00000133444_90_90;0.073;0.071;0.165;0.07;0.115;0.143;0.117;0.247;0.0;0.0;0.0;0.0;0.0;0.0;0.463;0.0;0.0;0.285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.119;0.0;0.0;0.234;0.0;0.243;0.0;0.0;0.077;0.072;0.074;0.072;0.111;0.07;0.075;0.107;0.127;0.135;0.244;0.081;0.073;0.071;0.12;0.0;0.118;0.217;0.0;0.148;0.283;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.239;0.229;0.268;0.0;0.0;1.0;0.371;0.239;0.0;0.0
ENSMUST00000141126_90_90;0.218;0.211;0.295;0.181;0.088;0.104;0.089;0.148;0.0;0.0;0.0;0.0;0.0;0.0;0.207;0.052;0.0;0.162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09;0.0;0.0;0.607;0.118;0.633;0.0;0.0;0.232;0.216;0.226;0.22;0.319;0.21;0.226;0.309;0.319;0.269;0.311;0.166;0.216;0.21;0.193;0.0;0.191;0.305;0.0;0.228;0.321;0.193;0.0;0.0;0.036;0.0;0.052;0.0;0.0;0.639;0.613;0.719;0.0;0.0;0.371;1.0;0.639;0.0;0.125
ENSMUST00000165023_90_90;0.237;0.241;0.457;0.155;0.105;0.12;0.106;0.16;0.101;0.06;0.06;0.06;0.083;0.041;0.18;0.095;0.071;0.171;0.06;0.0;0.06;0.06;0.06;0.0;0.0;0.107;0.0;0.226;0.952;0.355;0.992;0.037;0.323;0.19;0.233;0.188;0.197;0.315;0.23;0.199;0.311;0.388;0.348;0.227;0.264;0.246;0.243;0.183;0.04;0.181;0.264;0.06;0.21;0.266;0.183;0.06;0.04;0.029;0.06;0.077;0.083;0.06;1.0;0.96;0.889;0.323;0.079;0.239;0.639;1.0;0.268;0.215
ENSMUST00000205278_90_90;0.069;0.077;0.232;0.013;0.026;0.031;0.026;0.047;0.254;0.077;0.077;0.077;0.259;0.086;0.073;0.085;0.122;0.052;0.077;0.0;0.077;0.077;0.077;0.0;0.0;0.026;0.0;0.595;0.306;0.447;0.268;0.0;0.789;0.003;0.066;0.003;0.021;0.09;0.064;0.022;0.087;0.237;0.252;0.0;0.272;0.079;0.077;0.022;0.083;0.022;0.036;0.077;0.026;0.051;0.022;0.077;0.101;0.0;0.077;0.079;0.259;0.077;0.268;0.306;0.217;0.789;0.202;0.0;0.0;0.268;1.0;0.134
ENSMUST00000205835_90_90;0.057;0.043;0.064;0.062;0.015;0.018;0.015;0.029;0.039;0.183;0.183;0.183;0.126;0.136;0.0;0.052;0.056;0.033;0.183;0.0;0.183;0.183;0.183;0.0;0.0;0.016;0.0;0.028;0.207;0.022;0.215;0.117;0.23;0.045;0.057;0.044;0.057;0.085;0.054;0.059;0.083;0.019;0.0;0.073;0.0;0.058;0.056;0.081;0.057;0.08;0.14;0.183;0.098;0.213;0.081;0.183;0.055;0.094;0.183;0.053;0.126;0.183;0.215;0.207;0.111;0.23;0.0;0.0;0.125;0.215;0.134;1.0
