;ENSCAFT00000004869_90_90;ENSCAFT00000013439_90_90;ENSCAFT00000037016_90_90;ENSCAFT00000021145_90_90;ENSCAFT00000025193_90_90;ENST00000302271_90_90;ENST00000374612_90_90;ENST00000374616_90_90;ENST00000427764_90_90;ENST00000478691_90_90;ENST00000606561_90_90;ENST00000641107_90_90;ENST00000355238_90_90;ENST00000369622_90_90;ENST00000444272_90_90;ENST00000616122_90_90;ENST00000281722_90_90;ENST00000510397_90_90;ENST00000512640_90_90;ENST00000514866_90_90;ENST00000295971_90_90;ENST00000381793_90_90;ENST00000381795_90_90;ENST00000505220_90_90;ENST00000505414_90_90;ENST00000507180_90_90;ENST00000510871_90_90;ENST00000511598_90_90;ENST00000511902_90_90;ENST00000513473_90_90;ENST00000514014_90_90;ENST00000514782_90_90;ENST00000515053_90_90;ENSMUST00000069221_90_90;ENSMUST00000172508_90_90;ENSMUST00000172828_90_90;ENSMUST00000173405_90_90;ENSMUST00000173801_90_90;ENSMUST00000174269_90_90;ENSMUST00000174282_90_90;ENSMUST00000174361_90_90;ENSMUST00000174391_90_90;ENSMUST00000174688_90_90;ENSMUST00000048647_90_90;ENSMUST00000182637_90_90;ENSMUST00000182818_90_90;ENSMUST00000084219_90_90;ENSMUST00000105850_90_90;ENSMUST00000125696_90_90;ENSMUST00000131671_90_90;ENSMUST00000134524_90_90;ENSMUST00000145282_90_90;ENSMUST00000148843_90_90;ENSMUST00000156259_90_90;ENSMUST00000094756_90_90;ENSMUST00000094757_90_90;ENSMUST00000113724_90_90;ENSMUST00000113726_90_90;ENSMUST00000167950_90_90;ENSMUST00000200775_90_90;ENSMUST00000200852_90_90;ENSMUST00000201544_90_90;ENSMUST00000201561_90_90;ENSMUST00000202700_90_90
ENSMUST00000182818_90_90;0.211;0.769;0.903;0.559;0.816;0.587;0.587;0.588;0.538;0.679;0.622;0.138;0.547;0.599;0.143;0.632;0.849;0.958;0.274;1.0;0.05;0.05;0.053;0.086;0.086;0.091;0.062;0.093;0.086;0.081;0.018;0.089;0.078;0.547;0.0;0.126;0.161;0.599;0.495;0.547;0.548;0.632;0.378;0.849;0.958;1.0;0.684;0.591;0.137;0.684;0.28;0.005;0.591;0.0;0.053;0.05;0.05;0.05;0.05;0.05;0.086;0.05;0.005;0.018
ENSMUST00000084219_90_90;0.123;0.579;0.624;0.459;0.672;0.835;0.835;0.835;0.775;0.993;0.922;0.253;0.702;0.835;0.138;0.829;0.634;0.701;0.245;0.684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.702;0.0;0.126;0.156;0.835;0.648;0.704;0.779;0.829;0.525;0.634;0.701;0.684;1.0;0.84;0.136;1.0;0.268;0.001;0.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000105850_90_90;0.111;0.553;0.591;0.563;0.603;0.994;0.994;0.994;0.934;0.835;0.775;0.213;0.843;0.976;0.287;0.699;0.553;0.604;0.21;0.591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.83;0.137;0.106;0.296;0.963;0.777;0.832;0.908;0.699;0.656;0.553;0.604;0.591;0.84;1.0;0.114;0.84;0.428;0.16;1.0;0.116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000125696_90_90;0.0;0.08;0.087;0.114;0.118;0.114;0.114;0.114;0.054;0.135;0.065;0.0;0.129;0.116;0.391;0.156;0.124;0.141;0.484;0.137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.129;0.0;0.841;0.368;0.116;0.137;0.129;0.123;0.156;0.161;0.124;0.141;0.137;0.136;0.114;1.0;0.136;0.268;0.002;0.114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000131671_90_90;0.123;0.579;0.624;0.459;0.672;0.835;0.835;0.835;0.775;0.993;0.922;0.253;0.702;0.835;0.138;0.829;0.634;0.701;0.245;0.684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.702;0.0;0.126;0.156;0.835;0.648;0.704;0.779;0.829;0.525;0.634;0.701;0.684;1.0;0.84;0.136;1.0;0.268;0.001;0.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000134524_90_90;0.0;0.259;0.28;0.401;0.255;0.424;0.424;0.425;0.364;0.266;0.205;0.0;0.465;0.42;0.666;0.3;0.259;0.288;0.492;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.454;0.315;0.248;0.681;0.411;0.484;0.455;0.435;0.3;0.426;0.259;0.288;0.28;0.268;0.428;0.268;0.268;1.0;0.373;0.428;0.271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000145282_90_90;0.0;0.04;0.044;0.139;0.015;0.16;0.16;0.159;0.17;0.001;0.001;0.0;0.167;0.151;0.495;0.001;0.004;0.005;0.011;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.159;0.792;0.002;0.437;0.143;0.169;0.159;0.152;0.001;0.198;0.004;0.005;0.005;0.001;0.16;0.002;0.001;0.373;1.0;0.16;0.712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148843_90_90;0.111;0.553;0.591;0.563;0.603;0.994;0.994;0.994;0.934;0.835;0.775;0.213;0.843;0.976;0.287;0.699;0.553;0.604;0.21;0.591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.83;0.137;0.106;0.296;0.963;0.777;0.832;0.908;0.699;0.656;0.553;0.604;0.591;0.84;1.0;0.114;0.84;0.428;0.16;1.0;0.116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000156259_90_90;0.0;0.031;0.034;0.096;0.0;0.116;0.116;0.115;0.123;0.0;0.0;0.0;0.119;0.107;0.353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11;0.6;0.0;0.305;0.099;0.117;0.11;0.105;0.0;0.137;0.0;0.0;0.0;0.0;0.116;0.0;0.0;0.271;0.712;0.116;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000094756_90_90;0.212;0.103;0.053;0.08;0.104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.007;0.033;0.038;0.0;0.053;0.724;0.724;0.81;0.114;0.305;0.237;0.594;0.218;0.114;0.37;0.665;0.264;0.417;0.006;0.0;0.0;0.0;0.0;0.006;0.005;0.0;0.007;0.007;0.033;0.038;0.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.883;0.883;0.883;0.883;0.883;0.303;0.883;0.012;0.025
ENSMUST00000094757_90_90;0.226;0.096;0.05;0.086;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.006;0.031;0.035;0.0;0.05;0.824;0.824;0.724;0.101;0.269;0.21;0.53;0.193;0.101;0.327;0.765;0.233;0.368;0.006;0.0;0.0;0.0;0.0;0.006;0.005;0.0;0.006;0.006;0.031;0.035;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.883;1.0;1.0;1.0;1.0;1.0;0.268;1.0;0.011;0.022
ENSMUST00000113724_90_90;0.226;0.096;0.05;0.086;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.006;0.031;0.035;0.0;0.05;0.824;0.824;0.724;0.101;0.269;0.21;0.53;0.193;0.101;0.327;0.765;0.233;0.368;0.006;0.0;0.0;0.0;0.0;0.006;0.005;0.0;0.006;0.006;0.031;0.035;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.883;1.0;1.0;1.0;1.0;1.0;0.268;1.0;0.011;0.022
ENSMUST00000113726_90_90;0.226;0.096;0.05;0.086;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.006;0.031;0.035;0.0;0.05;0.824;0.824;0.724;0.101;0.269;0.21;0.53;0.193;0.101;0.327;0.765;0.233;0.368;0.006;0.0;0.0;0.0;0.0;0.006;0.005;0.0;0.006;0.006;0.031;0.035;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.883;1.0;1.0;1.0;1.0;1.0;0.268;1.0;0.011;0.022
ENSMUST00000167950_90_90;0.226;0.096;0.05;0.086;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.006;0.031;0.035;0.0;0.05;0.824;0.824;0.724;0.101;0.269;0.21;0.53;0.193;0.101;0.327;0.765;0.233;0.368;0.006;0.0;0.0;0.0;0.0;0.006;0.005;0.0;0.006;0.006;0.031;0.035;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.883;1.0;1.0;1.0;1.0;1.0;0.268;1.0;0.011;0.022
ENSMUST00000200775_90_90;0.226;0.096;0.05;0.086;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.006;0.031;0.035;0.0;0.05;0.824;0.824;0.724;0.101;0.269;0.21;0.53;0.193;0.101;0.327;0.765;0.233;0.368;0.006;0.0;0.0;0.0;0.0;0.006;0.005;0.0;0.006;0.006;0.031;0.035;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.883;1.0;1.0;1.0;1.0;1.0;0.268;1.0;0.011;0.022
ENSMUST00000200852_90_90;0.133;0.163;0.086;0.066;0.163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.011;0.051;0.061;0.0;0.086;0.266;0.266;0.302;0.376;0.996;0.783;0.402;0.719;0.376;0.819;0.202;0.869;0.727;0.009;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.011;0.011;0.051;0.061;0.086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.303;0.268;0.268;0.268;0.268;0.268;1.0;0.268;0.04;0.082
ENSMUST00000201544_90_90;0.226;0.096;0.05;0.086;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.006;0.031;0.035;0.0;0.05;0.824;0.824;0.724;0.101;0.269;0.21;0.53;0.193;0.101;0.327;0.765;0.233;0.368;0.006;0.0;0.0;0.0;0.0;0.006;0.005;0.0;0.006;0.006;0.031;0.035;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.883;1.0;1.0;1.0;1.0;1.0;0.268;1.0;0.011;0.022
ENSMUST00000201561_90_90;0.004;0.004;0.005;0.003;0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.005;0.0;0.005;0.011;0.011;0.012;0.107;0.04;0.051;0.016;0.056;0.107;0.033;0.0;0.046;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.005;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012;0.011;0.011;0.011;0.011;0.011;0.04;0.011;1.0;0.487
ENSMUST00000202700_90_90;0.013;0.017;0.018;0.005;0.015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;0.019;0.0;0.018;0.022;0.022;0.025;0.219;0.082;0.105;0.033;0.114;0.219;0.067;0.0;0.095;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;0.019;0.018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025;0.022;0.022;0.022;0.022;0.022;0.082;0.022;0.487;1.0
