;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.566;0.571;0.752;0.607;0.174;0.216;0.176;0.208;0.393;0.07;0.07;0.07;0.0;0.07;0.099;0.082;0.016;0.167;0.07;0.078;0.07;0.07;0.07;0.0;0.125;0.157;0.082;0.087;0.643;0.239;0.673;0.0;0.174;0.51;0.57;0.548;0.571;0.918;0.607;0.533;1.0;0.599;0.533;0.326;0.461;0.548;0.585;0.423;0.079;0.417;0.628;0.051;0.504;0.337;0.423;0.051;0.118;0.197;0.051;0.118;0.0;0.051;0.645;0.617;0.609;0.168;0.089;0.17;0.606;0.645;0.15;0.177
ENST00000529999_90_90;0.433;0.455;0.793;0.383;0.101;0.124;0.102;0.176;0.545;0.0;0.0;0.0;0.2;0.0;0.2;0.2;0.145;0.183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.102;0.0;0.273;0.75;0.416;0.705;0.0;0.304;0.367;0.415;0.354;0.353;0.619;0.401;0.366;0.599;1.0;0.911;0.164;0.692;0.455;0.438;0.221;0.107;0.219;0.364;0.0;0.262;0.319;0.221;0.0;0.161;0.008;0.0;0.161;0.196;0.0;0.696;0.741;0.722;0.304;0.067;0.155;0.495;0.696;0.363;0.041
ENST00000531897_90_90;0.386;0.408;0.752;0.336;0.101;0.124;0.102;0.176;0.545;0.0;0.0;0.0;0.2;0.0;0.2;0.2;0.145;0.183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.102;0.0;0.308;0.661;0.468;0.616;0.0;0.341;0.321;0.371;0.31;0.31;0.551;0.358;0.321;0.533;0.911;1.0;0.128;0.755;0.407;0.392;0.168;0.125;0.166;0.273;0.0;0.198;0.208;0.168;0.0;0.188;0.0;0.0;0.188;0.229;0.0;0.607;0.652;0.63;0.341;0.076;0.172;0.402;0.607;0.407;0.0
ENST00000532884_90_90;0.431;0.413;0.281;0.402;0.5;0.667;0.511;0.413;0.0;0.0;0.0;0.0;0.0;0.0;0.27;0.079;0.0;0.365;0.0;0.286;0.0;0.0;0.0;0.119;0.407;0.479;0.373;0.0;0.454;0.074;0.476;0.0;0.0;0.428;0.391;0.411;0.396;0.335;0.377;0.411;0.326;0.164;0.128;1.0;0.116;0.421;0.406;0.541;0.0;0.556;0.444;0.0;0.655;0.311;0.541;0.0;0.0;0.49;0.0;0.06;0.0;0.0;0.471;0.45;0.49;0.0;0.0;0.491;0.662;0.471;0.0;0.182
ENST00000533162_90_90;0.294;0.366;0.669;0.271;0.078;0.095;0.079;0.135;0.577;0.0;0.0;0.0;0.212;0.0;0.154;0.212;0.154;0.141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.079;0.0;0.393;0.509;0.623;0.464;0.0;0.431;0.226;0.276;0.261;0.263;0.4;0.31;0.228;0.461;0.692;0.755;0.116;1.0;0.313;0.35;0.054;0.194;0.053;0.092;0.0;0.063;0.129;0.054;0.0;0.29;0.0;0.0;0.29;0.355;0.0;0.464;0.509;0.481;0.424;0.113;0.107;0.241;0.464;0.508;0.0
ENSMUST00000002599_90_90;0.971;0.94;0.92;0.954;0.6;0.4;0.583;0.158;0.208;0.058;0.058;0.058;0.017;0.058;0.092;0.058;0.033;0.133;0.058;0.35;0.058;0.058;0.058;0.075;0.2;0.583;0.183;0.165;0.919;0.314;0.919;0.024;0.271;0.88;0.967;0.848;0.885;0.579;0.931;0.919;0.548;0.455;0.407;0.421;0.313;1.0;0.963;0.81;0.042;0.824;0.387;0.049;0.648;0.218;0.81;0.049;0.063;0.451;0.049;0.063;0.014;0.049;0.907;0.907;0.849;0.271;0.058;0.2;0.682;0.907;0.259;0.176
ENSMUST00000100527_90_90;0.935;0.977;1.0;1.0;0.6;0.4;0.583;0.158;0.208;0.058;0.058;0.058;0.017;0.058;0.092;0.058;0.033;0.133;0.058;0.35;0.058;0.058;0.058;0.075;0.2;0.583;0.183;0.163;0.93;0.326;0.93;0.023;0.267;0.848;0.931;0.885;0.922;0.558;0.968;0.885;0.585;0.438;0.392;0.406;0.35;0.963;1.0;0.81;0.042;0.824;0.387;0.049;0.648;0.218;0.81;0.049;0.063;0.451;0.049;0.063;0.014;0.049;0.908;0.908;0.851;0.264;0.069;0.195;0.667;0.908;0.253;0.172
ENSMUST00000029149_90_90;0.833;0.839;0.59;0.87;0.85;0.611;0.868;0.31;0.094;0.057;0.057;0.057;0.056;0.0;0.127;0.06;0.063;0.261;0.057;0.442;0.057;0.057;0.057;0.12;0.331;0.83;0.271;0.04;0.602;0.038;0.648;0.13;0.116;0.769;0.76;0.769;0.74;0.424;0.76;0.74;0.423;0.221;0.168;0.541;0.054;0.81;0.81;1.0;0.069;0.981;0.52;0.041;0.773;0.292;1.0;0.041;0.068;0.534;0.041;0.067;0.041;0.041;0.624;0.58;0.631;0.114;0.045;0.358;0.676;0.624;0.054;0.253
ENSMUST00000109584_90_90;0.043;0.044;0.141;0.039;0.066;0.093;0.067;0.176;0.762;0.29;0.29;0.29;0.257;0.0;0.062;0.391;0.562;0.205;0.29;0.0;0.29;0.29;0.29;0.0;0.0;0.067;0.0;0.125;0.082;0.111;0.088;0.5;0.286;0.015;0.043;0.015;0.022;0.076;0.043;0.022;0.079;0.107;0.125;0.0;0.194;0.042;0.042;0.069;1.0;0.067;0.131;0.29;0.084;0.23;0.069;0.29;0.667;0.0;0.29;0.609;0.257;0.29;0.093;0.086;0.039;0.323;0.3;0.0;0.0;0.093;0.139;0.135
ENSMUST00000109587_90_90;0.848;0.854;0.59;0.883;0.839;0.603;0.856;0.306;0.093;0.057;0.057;0.057;0.055;0.0;0.125;0.06;0.062;0.257;0.057;0.436;0.057;0.057;0.057;0.118;0.326;0.819;0.285;0.04;0.602;0.038;0.648;0.13;0.116;0.783;0.773;0.783;0.753;0.418;0.773;0.753;0.417;0.219;0.166;0.556;0.053;0.824;0.824;0.981;0.067;1.0;0.51;0.041;0.758;0.286;0.981;0.041;0.066;0.553;0.041;0.066;0.04;0.041;0.624;0.58;0.631;0.114;0.045;0.358;0.676;0.624;0.054;0.253
ENSMUST00000126992_90_90;0.399;0.401;0.577;0.429;0.37;0.526;0.379;0.8;0.226;0.129;0.129;0.129;0.122;0.0;0.327;0.145;0.164;0.673;0.129;0.179;0.129;0.129;0.129;0.0;0.172;0.348;0.043;0.041;0.592;0.039;0.637;0.132;0.118;0.355;0.365;0.355;0.345;0.607;0.365;0.345;0.628;0.364;0.273;0.444;0.092;0.387;0.387;0.52;0.131;0.51;1.0;0.075;0.636;0.547;0.52;0.075;0.127;0.281;0.075;0.125;0.073;0.075;0.613;0.57;0.619;0.115;0.045;0.364;0.662;0.613;0.054;0.256
ENSMUST00000137566_90_90;0.036;0.007;0.179;0.026;0.062;0.086;0.063;0.153;0.25;1.0;1.0;1.0;0.209;0.625;0.05;0.29;0.375;0.173;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.063;0.0;0.0;0.13;0.0;0.14;0.619;0.333;0.0;0.043;0.0;0.044;0.076;0.043;0.044;0.051;0.0;0.0;0.0;0.0;0.049;0.049;0.041;0.29;0.041;0.075;1.0;0.05;0.122;0.041;1.0;0.265;0.0;1.0;0.25;0.209;1.0;0.155;0.143;0.0;0.419;0.0;0.0;0.0;0.155;0.158;0.406
ENSMUST00000142071_90_90;0.667;0.672;0.59;0.662;0.621;0.806;0.6;0.419;0.125;0.075;0.075;0.075;0.073;0.0;0.171;0.08;0.086;0.352;0.075;0.389;0.075;0.075;0.075;0.162;0.448;0.6;0.364;0.04;0.602;0.038;0.648;0.13;0.116;0.608;0.607;0.608;0.587;0.504;0.607;0.587;0.504;0.262;0.198;0.655;0.063;0.648;0.648;0.773;0.084;0.758;0.636;0.05;1.0;0.358;0.773;0.05;0.082;0.492;0.05;0.081;0.049;0.05;0.624;0.58;0.631;0.114;0.045;0.358;0.676;0.624;0.054;0.253
ENSMUST00000146288_90_90;0.225;0.226;0.449;0.234;0.193;0.274;0.197;0.531;0.368;0.196;0.196;0.196;0.18;0.0;0.581;0.237;0.29;0.619;0.196;0.0;0.196;0.196;0.196;0.0;0.0;0.197;0.0;0.048;0.469;0.046;0.505;0.161;0.137;0.177;0.196;0.177;0.176;0.326;0.196;0.176;0.337;0.319;0.208;0.311;0.129;0.218;0.218;0.292;0.23;0.286;0.547;0.122;0.358;1.0;0.292;0.122;0.219;0.088;0.122;0.212;0.115;0.122;0.5;0.465;0.494;0.133;0.056;0.322;0.521;0.5;0.062;0.303
ENSMUST00000146297_90_90;0.833;0.839;0.59;0.87;0.85;0.611;0.868;0.31;0.094;0.057;0.057;0.057;0.056;0.0;0.127;0.06;0.063;0.261;0.057;0.442;0.057;0.057;0.057;0.12;0.331;0.83;0.271;0.04;0.602;0.038;0.648;0.13;0.116;0.769;0.76;0.769;0.74;0.424;0.76;0.74;0.423;0.221;0.168;0.541;0.054;0.81;0.81;1.0;0.069;0.981;0.52;0.041;0.773;0.292;1.0;0.041;0.068;0.534;0.041;0.067;0.041;0.041;0.624;0.58;0.631;0.114;0.045;0.358;0.676;0.624;0.054;0.253
ENSMUST00000146549_90_90;0.036;0.007;0.179;0.026;0.062;0.086;0.063;0.153;0.25;1.0;1.0;1.0;0.209;0.625;0.05;0.29;0.375;0.173;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.063;0.0;0.0;0.13;0.0;0.14;0.619;0.333;0.0;0.043;0.0;0.044;0.076;0.043;0.044;0.051;0.0;0.0;0.0;0.0;0.049;0.049;0.041;0.29;0.041;0.075;1.0;0.05;0.122;0.041;1.0;0.265;0.0;1.0;0.25;0.209;1.0;0.155;0.143;0.0;0.419;0.0;0.0;0.0;0.155;0.158;0.406
ENSMUST00000147098_90_90;0.065;0.066;0.179;0.026;0.064;0.09;0.066;0.167;0.905;0.265;0.265;0.265;0.237;0.0;0.057;0.346;0.474;0.191;0.265;0.0;0.265;0.265;0.265;0.0;0.0;0.066;0.0;0.115;0.08;0.103;0.086;0.45;0.343;0.03;0.065;0.03;0.043;0.114;0.065;0.043;0.118;0.161;0.188;0.0;0.29;0.063;0.063;0.068;0.667;0.066;0.127;0.265;0.082;0.219;0.068;0.265;1.0;0.0;0.265;0.538;0.237;0.265;0.091;0.084;0.038;0.387;0.25;0.0;0.0;0.091;0.194;0.128
ENSMUST00000148794_90_90;0.464;0.467;0.0;0.506;0.451;0.444;0.461;0.171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.0;0.674;0.0;0.0;0.0;0.215;0.416;0.431;0.348;0.0;0.076;0.0;0.082;0.0;0.0;0.504;0.464;0.504;0.474;0.192;0.464;0.474;0.197;0.008;0.0;0.49;0.0;0.451;0.451;0.534;0.0;0.553;0.281;0.0;0.492;0.088;0.534;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.078;0.072;0.092;0.0;0.0;0.0;0.111;0.078;0.0;0.406
ENSMUST00000152919_90_90;0.036;0.007;0.179;0.026;0.062;0.086;0.063;0.153;0.25;1.0;1.0;1.0;0.209;0.625;0.05;0.29;0.375;0.173;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.063;0.0;0.0;0.13;0.0;0.14;0.619;0.333;0.0;0.043;0.0;0.044;0.076;0.043;0.044;0.051;0.0;0.0;0.0;0.0;0.049;0.049;0.041;0.29;0.041;0.075;1.0;0.05;0.122;0.041;1.0;0.265;0.0;1.0;0.25;0.209;1.0;0.155;0.143;0.0;0.419;0.0;0.0;0.0;0.155;0.158;0.406
ENSMUST00000153514_90_90;0.065;0.066;0.167;0.039;0.063;0.088;0.065;0.161;0.5;0.25;0.25;0.25;0.225;0.0;0.054;0.762;0.429;0.184;0.25;0.0;0.25;0.25;0.25;0.0;0.0;0.065;0.0;0.097;0.153;0.194;0.165;0.36;0.238;0.038;0.065;0.038;0.043;0.114;0.065;0.043;0.118;0.161;0.188;0.06;0.29;0.063;0.063;0.067;0.609;0.066;0.125;0.25;0.081;0.212;0.067;0.25;0.538;0.0;0.25;1.0;0.225;0.25;0.174;0.161;0.13;0.263;0.176;0.0;0.104;0.174;0.116;0.114
ENSMUST00000154677_90_90;0.0;0.022;0.192;0.0;0.06;0.083;0.062;0.143;0.225;0.209;0.209;0.209;1.0;0.0;0.045;0.257;0.321;0.161;0.209;0.0;0.209;0.209;0.209;0.0;0.0;0.062;0.0;0.333;0.24;0.303;0.167;0.29;0.381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.196;0.229;0.0;0.355;0.014;0.014;0.041;0.257;0.04;0.073;0.209;0.049;0.115;0.041;0.209;0.237;0.0;0.209;0.225;1.0;0.209;0.176;0.253;0.12;0.421;0.0;0.0;0.0;0.176;0.5;0.196
ENSMUST00000155837_90_90;0.036;0.007;0.179;0.026;0.062;0.086;0.063;0.153;0.25;1.0;1.0;1.0;0.209;0.625;0.05;0.29;0.375;0.173;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.063;0.0;0.0;0.13;0.0;0.14;0.619;0.333;0.0;0.043;0.0;0.044;0.076;0.043;0.044;0.051;0.0;0.0;0.0;0.0;0.049;0.049;0.041;0.29;0.041;0.075;1.0;0.05;0.122;0.041;1.0;0.265;0.0;1.0;0.25;0.209;1.0;0.155;0.143;0.0;0.419;0.0;0.0;0.0;0.155;0.158;0.406
ENSMUST00000033135_90_90;0.831;0.867;0.89;0.902;0.471;0.471;0.471;0.471;0.26;0.186;0.186;0.186;0.208;0.114;0.386;0.257;0.186;0.471;0.186;0.0;0.186;0.186;0.186;0.0;0.0;0.471;0.0;0.227;0.957;0.358;0.994;0.051;0.328;0.547;0.661;0.551;0.578;0.642;0.664;0.574;0.645;0.696;0.607;0.471;0.464;0.907;0.908;0.624;0.093;0.624;0.613;0.155;0.624;0.5;0.624;0.155;0.091;0.078;0.155;0.174;0.176;0.155;1.0;0.962;0.881;0.326;0.077;0.212;0.627;1.0;0.258;0.219
ENSMUST00000106226_90_90;0.831;0.867;0.921;0.902;0.429;0.429;0.429;0.429;0.238;0.169;0.169;0.169;0.299;0.104;0.351;0.234;0.169;0.429;0.169;0.0;0.169;0.169;0.169;0.0;0.0;0.429;0.0;0.219;0.995;0.344;0.957;0.049;0.316;0.523;0.632;0.527;0.553;0.614;0.635;0.549;0.617;0.741;0.652;0.45;0.509;0.907;0.908;0.58;0.086;0.58;0.57;0.143;0.58;0.465;0.58;0.143;0.084;0.072;0.143;0.161;0.253;0.143;0.962;1.0;0.848;0.314;0.074;0.204;0.603;0.962;0.294;0.211
ENSMUST00000106228_90_90;0.795;0.895;0.787;0.854;0.459;0.459;0.459;0.459;0.221;0.0;0.0;0.0;0.145;0.0;0.482;0.213;0.131;0.459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.459;0.0;0.258;0.842;0.406;0.876;0.0;0.215;0.569;0.624;0.573;0.541;0.606;0.627;0.537;0.609;0.722;0.63;0.49;0.481;0.849;0.851;0.631;0.039;0.631;0.619;0.0;0.631;0.494;0.631;0.0;0.038;0.092;0.0;0.13;0.12;0.0;0.881;0.848;1.0;0.214;0.087;0.241;0.712;0.881;0.219;0.107
ENSMUST00000123666_90_90;0.216;0.244;0.386;0.073;0.157;0.157;0.157;0.157;0.562;0.271;0.271;0.271;0.291;0.167;0.087;0.2;0.271;0.157;0.271;0.0;0.271;0.271;0.271;0.0;0.0;0.157;0.0;0.563;0.314;0.426;0.326;0.127;1.0;0.011;0.194;0.011;0.074;0.172;0.189;0.075;0.168;0.304;0.341;0.0;0.424;0.271;0.264;0.114;0.323;0.114;0.115;0.419;0.114;0.133;0.114;0.419;0.387;0.0;0.419;0.263;0.421;0.419;0.326;0.314;0.214;1.0;0.187;0.0;0.0;0.326;0.769;0.245
ENSMUST00000133089_90_90;0.085;0.093;0.102;0.049;0.0;0.0;0.0;0.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.076;0.222;0.079;0.0;0.197;0.0;0.075;0.014;0.013;0.077;0.086;0.0;0.089;0.067;0.076;0.0;0.113;0.058;0.069;0.045;0.3;0.045;0.045;0.0;0.045;0.056;0.045;0.0;0.25;0.0;0.0;0.176;0.0;0.0;0.077;0.074;0.087;0.187;1.0;0.0;0.0;0.077;0.197;0.0
ENSMUST00000133444_90_90;0.21;0.198;0.244;0.244;0.667;0.667;0.667;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.667;0.0;0.0;0.212;0.0;0.22;0.0;0.0;0.208;0.17;0.203;0.188;0.174;0.167;0.193;0.17;0.155;0.172;0.491;0.107;0.2;0.195;0.358;0.0;0.358;0.364;0.0;0.358;0.322;0.358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.212;0.204;0.241;0.0;0.0;1.0;0.336;0.212;0.0;0.0
ENSMUST00000141126_90_90;0.716;0.674;0.528;0.805;0.55;0.55;0.55;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.175;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.598;0.116;0.621;0.0;0.0;0.74;0.606;0.722;0.671;0.62;0.594;0.687;0.606;0.495;0.402;0.662;0.241;0.682;0.667;0.676;0.0;0.676;0.662;0.0;0.676;0.521;0.676;0.0;0.0;0.111;0.0;0.104;0.0;0.0;0.627;0.603;0.712;0.0;0.0;0.336;1.0;0.627;0.0;0.117
ENSMUST00000165023_90_90;0.831;0.867;0.89;0.902;0.471;0.471;0.471;0.471;0.26;0.186;0.186;0.186;0.208;0.114;0.386;0.257;0.186;0.471;0.186;0.0;0.186;0.186;0.186;0.0;0.0;0.471;0.0;0.227;0.957;0.358;0.994;0.051;0.328;0.547;0.661;0.551;0.578;0.642;0.664;0.574;0.645;0.696;0.607;0.471;0.464;0.907;0.908;0.624;0.093;0.624;0.613;0.155;0.624;0.5;0.624;0.155;0.091;0.078;0.155;0.174;0.176;0.155;1.0;0.962;0.881;0.326;0.077;0.212;0.627;1.0;0.258;0.219
ENSMUST00000205278_90_90;0.205;0.247;0.386;0.073;0.08;0.08;0.08;0.08;0.415;0.109;0.109;0.109;0.34;0.12;0.087;0.1;0.151;0.08;0.109;0.0;0.109;0.109;0.109;0.0;0.0;0.08;0.0;0.597;0.294;0.444;0.258;0.0;0.769;0.01;0.173;0.01;0.06;0.153;0.17;0.061;0.15;0.363;0.407;0.0;0.508;0.259;0.253;0.054;0.139;0.054;0.054;0.158;0.054;0.062;0.054;0.158;0.194;0.0;0.158;0.116;0.5;0.158;0.258;0.294;0.219;0.769;0.197;0.0;0.0;0.258;1.0;0.124
ENSMUST00000205835_90_90;0.171;0.122;0.118;0.244;0.111;0.111;0.111;0.111;0.128;0.765;0.765;0.765;0.29;0.471;0.0;0.167;0.2;0.111;0.765;0.0;0.765;0.765;0.765;0.0;0.0;0.111;0.0;0.038;0.223;0.03;0.232;0.22;0.273;0.152;0.177;0.147;0.2;0.182;0.173;0.206;0.177;0.041;0.0;0.182;0.0;0.176;0.172;0.253;0.135;0.253;0.256;0.406;0.253;0.303;0.253;0.406;0.128;0.406;0.406;0.114;0.196;0.406;0.219;0.211;0.107;0.245;0.0;0.0;0.117;0.219;0.124;1.0
