;ENSCAFT00000004869_90_90;ENSCAFT00000013439_90_90;ENSCAFT00000037016_90_90;ENSCAFT00000021145_90_90;ENSCAFT00000025193_90_90;ENST00000302271_90_90;ENST00000374612_90_90;ENST00000374616_90_90;ENST00000427764_90_90;ENST00000478691_90_90;ENST00000606561_90_90;ENST00000641107_90_90;ENST00000355238_90_90;ENST00000369622_90_90;ENST00000444272_90_90;ENST00000616122_90_90;ENST00000281722_90_90;ENST00000510397_90_90;ENST00000512640_90_90;ENST00000514866_90_90;ENST00000295971_90_90;ENST00000381793_90_90;ENST00000381795_90_90;ENST00000505220_90_90;ENST00000505414_90_90;ENST00000507180_90_90;ENST00000510871_90_90;ENST00000511598_90_90;ENST00000511902_90_90;ENST00000513473_90_90;ENST00000514014_90_90;ENST00000514782_90_90;ENST00000515053_90_90;ENSMUST00000069221_90_90;ENSMUST00000172508_90_90;ENSMUST00000172828_90_90;ENSMUST00000173405_90_90;ENSMUST00000173801_90_90;ENSMUST00000174269_90_90;ENSMUST00000174282_90_90;ENSMUST00000174361_90_90;ENSMUST00000174391_90_90;ENSMUST00000174688_90_90;ENSMUST00000048647_90_90;ENSMUST00000182637_90_90;ENSMUST00000182818_90_90;ENSMUST00000084219_90_90;ENSMUST00000105850_90_90;ENSMUST00000125696_90_90;ENSMUST00000131671_90_90;ENSMUST00000134524_90_90;ENSMUST00000145282_90_90;ENSMUST00000148843_90_90;ENSMUST00000156259_90_90;ENSMUST00000094756_90_90;ENSMUST00000094757_90_90;ENSMUST00000113724_90_90;ENSMUST00000113726_90_90;ENSMUST00000167950_90_90;ENSMUST00000200775_90_90;ENSMUST00000200852_90_90;ENSMUST00000201544_90_90;ENSMUST00000201561_90_90;ENSMUST00000202700_90_90
ENSMUST00000182818_90_90;0.215;0.697;0.88;0.445;0.704;0.493;0.493;0.495;0.462;0.565;0.526;0.148;0.439;0.508;0.128;0.506;0.835;0.944;0.225;1.0;0.066;0.066;0.069;0.12;0.103;0.114;0.077;0.117;0.12;0.099;0.022;0.109;0.095;0.439;0.0;0.117;0.14;0.508;0.41;0.44;0.48;0.506;0.34;0.789;0.944;1.0;0.572;0.5;0.123;0.572;0.217;0.011;0.5;0.0;0.067;0.063;0.063;0.063;0.063;0.063;0.103;0.063;0.013;0.034
ENSMUST00000084219_90_90;0.117;0.463;0.513;0.347;0.591;0.837;0.837;0.838;0.794;0.986;0.935;0.279;0.624;0.819;0.123;0.737;0.532;0.585;0.182;0.572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.624;0.0;0.12;0.139;0.819;0.594;0.627;0.788;0.737;0.52;0.516;0.585;0.572;1.0;0.849;0.125;1.0;0.212;0.004;0.849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000105850_90_90;0.106;0.458;0.503;0.434;0.544;0.988;0.988;0.988;0.945;0.838;0.794;0.238;0.757;0.953;0.264;0.627;0.471;0.51;0.16;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.746;0.125;0.102;0.27;0.941;0.716;0.748;0.91;0.627;0.643;0.457;0.51;0.5;0.849;1.0;0.106;0.849;0.363;0.153;1.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000125696_90_90;0.0;0.058;0.067;0.114;0.102;0.106;0.106;0.105;0.062;0.123;0.074;0.0;0.127;0.108;0.374;0.157;0.112;0.127;0.504;0.123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.127;0.0;0.858;0.355;0.108;0.132;0.128;0.112;0.157;0.146;0.106;0.127;0.123;0.125;0.106;1.0;0.125;0.297;0.014;0.106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000131671_90_90;0.117;0.463;0.513;0.347;0.591;0.837;0.837;0.838;0.794;0.986;0.935;0.279;0.624;0.819;0.123;0.737;0.532;0.585;0.182;0.572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.624;0.0;0.12;0.139;0.819;0.594;0.627;0.788;0.737;0.52;0.516;0.585;0.572;1.0;0.849;0.125;1.0;0.212;0.004;0.849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000134524_90_90;0.0;0.196;0.221;0.35;0.196;0.356;0.356;0.359;0.314;0.21;0.163;0.0;0.418;0.358;0.713;0.253;0.201;0.222;0.431;0.217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.407;0.334;0.287;0.723;0.349;0.424;0.409;0.362;0.253;0.384;0.194;0.222;0.217;0.212;0.363;0.297;0.212;1.0;0.421;0.363;0.309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000145282_90_90;0.0;0.048;0.057;0.134;0.024;0.153;0.153;0.151;0.16;0.004;0.004;0.0;0.172;0.146;0.486;0.005;0.009;0.011;0.03;0.011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.164;0.686;0.014;0.433;0.139;0.169;0.164;0.144;0.005;0.186;0.009;0.011;0.011;0.004;0.153;0.014;0.004;0.421;1.0;0.153;0.663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148843_90_90;0.106;0.458;0.503;0.434;0.544;0.988;0.988;0.988;0.945;0.838;0.794;0.238;0.757;0.953;0.264;0.627;0.471;0.51;0.16;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.746;0.125;0.102;0.27;0.941;0.716;0.748;0.91;0.627;0.643;0.457;0.51;0.5;0.849;1.0;0.106;0.849;0.363;0.153;1.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000156259_90_90;0.0;0.038;0.045;0.088;0.0;0.11;0.11;0.108;0.114;0.0;0.0;0.0;0.121;0.103;0.351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.113;0.58;0.0;0.304;0.096;0.117;0.113;0.099;0.0;0.129;0.0;0.0;0.0;0.0;0.11;0.0;0.0;0.309;0.663;0.11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000094756_90_90;0.25;0.144;0.067;0.11;0.138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.012;0.043;0.053;0.0;0.067;0.734;0.734;0.807;0.133;0.397;0.301;0.654;0.281;0.133;0.447;0.663;0.343;0.491;0.01;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.012;0.011;0.042;0.053;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.901;0.901;0.901;0.901;0.901;0.393;0.901;0.017;0.033
ENSMUST00000094757_90_90;0.268;0.136;0.063;0.123;0.131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.011;0.041;0.049;0.0;0.063;0.813;0.813;0.732;0.12;0.359;0.273;0.595;0.255;0.12;0.404;0.742;0.309;0.444;0.01;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.011;0.01;0.04;0.049;0.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000113724_90_90;0.268;0.136;0.063;0.123;0.131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.011;0.041;0.049;0.0;0.063;0.813;0.813;0.732;0.12;0.359;0.273;0.595;0.255;0.12;0.404;0.742;0.309;0.444;0.01;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.011;0.01;0.04;0.049;0.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000113726_90_90;0.268;0.136;0.063;0.123;0.131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.011;0.041;0.049;0.0;0.063;0.813;0.813;0.732;0.12;0.359;0.273;0.595;0.255;0.12;0.404;0.742;0.309;0.444;0.01;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.011;0.01;0.04;0.049;0.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000167950_90_90;0.268;0.136;0.063;0.123;0.131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.011;0.041;0.049;0.0;0.063;0.813;0.813;0.732;0.12;0.359;0.273;0.595;0.255;0.12;0.404;0.742;0.309;0.444;0.01;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.011;0.01;0.04;0.049;0.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000200775_90_90;0.268;0.136;0.063;0.123;0.131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.011;0.041;0.049;0.0;0.063;0.813;0.813;0.732;0.12;0.359;0.273;0.595;0.255;0.12;0.404;0.742;0.309;0.444;0.01;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.011;0.01;0.04;0.049;0.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000200852_90_90;0.148;0.212;0.103;0.085;0.203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.018;0.065;0.081;0.0;0.103;0.378;0.378;0.418;0.345;0.991;0.77;0.508;0.716;0.345;0.87;0.297;0.87;0.79;0.015;0.0;0.0;0.0;0.0;0.016;0.012;0.0;0.018;0.017;0.062;0.081;0.103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.393;0.356;0.356;0.356;0.356;0.356;1.0;0.356;0.041;0.084
ENSMUST00000201544_90_90;0.268;0.136;0.063;0.123;0.131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.011;0.041;0.049;0.0;0.063;0.813;0.813;0.732;0.12;0.359;0.273;0.595;0.255;0.12;0.404;0.742;0.309;0.444;0.01;0.0;0.0;0.0;0.0;0.01;0.008;0.0;0.011;0.01;0.04;0.049;0.063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000201561_90_90;0.009;0.01;0.013;0.005;0.008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.013;0.0;0.013;0.016;0.016;0.018;0.121;0.041;0.054;0.021;0.058;0.121;0.036;0.0;0.048;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.013;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;0.015;0.015;0.015;0.015;0.015;0.041;0.015;1.0;0.493
ENSMUST00000202700_90_90;0.019;0.029;0.034;0.01;0.023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032;0.036;0.0;0.034;0.032;0.032;0.036;0.246;0.084;0.109;0.043;0.117;0.246;0.073;0.0;0.097;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029;0.036;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.03;0.03;0.03;0.03;0.03;0.084;0.03;0.493;1.0
