;ENSCAFT00000004869_90_90;ENSCAFT00000013439_90_90;ENSCAFT00000037016_90_90;ENSCAFT00000021145_90_90;ENSCAFT00000025193_90_90;ENST00000302271_90_90;ENST00000374612_90_90;ENST00000374616_90_90;ENST00000427764_90_90;ENST00000478691_90_90;ENST00000606561_90_90;ENST00000641107_90_90;ENST00000355238_90_90;ENST00000369622_90_90;ENST00000444272_90_90;ENST00000616122_90_90;ENST00000281722_90_90;ENST00000510397_90_90;ENST00000512640_90_90;ENST00000514866_90_90;ENST00000295971_90_90;ENST00000381793_90_90;ENST00000381795_90_90;ENST00000505220_90_90;ENST00000505414_90_90;ENST00000507180_90_90;ENST00000510871_90_90;ENST00000511598_90_90;ENST00000511902_90_90;ENST00000513473_90_90;ENST00000514014_90_90;ENST00000514782_90_90;ENST00000515053_90_90;ENSMUST00000069221_90_90;ENSMUST00000172508_90_90;ENSMUST00000172828_90_90;ENSMUST00000173405_90_90;ENSMUST00000173801_90_90;ENSMUST00000174269_90_90;ENSMUST00000174282_90_90;ENSMUST00000174361_90_90;ENSMUST00000174391_90_90;ENSMUST00000174688_90_90;ENSMUST00000048647_90_90;ENSMUST00000182637_90_90;ENSMUST00000182818_90_90;ENSMUST00000084219_90_90;ENSMUST00000105850_90_90;ENSMUST00000125696_90_90;ENSMUST00000131671_90_90;ENSMUST00000134524_90_90;ENSMUST00000145282_90_90;ENSMUST00000148843_90_90;ENSMUST00000156259_90_90;ENSMUST00000094756_90_90;ENSMUST00000094757_90_90;ENSMUST00000113724_90_90;ENSMUST00000113726_90_90;ENSMUST00000167950_90_90;ENSMUST00000200775_90_90;ENSMUST00000200852_90_90;ENSMUST00000201544_90_90;ENSMUST00000201561_90_90;ENSMUST00000202700_90_90
ENSMUST00000182818_90_90;0.219;0.625;0.857;0.331;0.593;0.4;0.4;0.403;0.385;0.45;0.43;0.157;0.331;0.417;0.112;0.381;0.821;0.929;0.175;1.0;0.081;0.081;0.086;0.155;0.12;0.136;0.093;0.14;0.155;0.116;0.027;0.129;0.112;0.331;0.0;0.109;0.119;0.417;0.325;0.333;0.411;0.381;0.301;0.73;0.929;1.0;0.459;0.41;0.109;0.459;0.153;0.017;0.41;0.0;0.08;0.076;0.076;0.076;0.076;0.076;0.121;0.076;0.02;0.051
ENSMUST00000084219_90_90;0.111;0.347;0.402;0.234;0.51;0.84;0.84;0.841;0.814;0.978;0.948;0.306;0.546;0.803;0.108;0.645;0.431;0.468;0.12;0.459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.546;0.0;0.114;0.121;0.803;0.54;0.549;0.796;0.645;0.515;0.398;0.468;0.459;1.0;0.857;0.114;1.0;0.156;0.006;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000105850_90_90;0.102;0.363;0.416;0.306;0.486;0.981;0.981;0.981;0.955;0.841;0.814;0.263;0.671;0.93;0.241;0.556;0.388;0.417;0.11;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.661;0.113;0.097;0.245;0.918;0.655;0.665;0.912;0.556;0.63;0.361;0.417;0.41;0.857;1.0;0.097;0.857;0.299;0.146;1.0;0.104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000125696_90_90;0.0;0.037;0.046;0.114;0.086;0.097;0.097;0.096;0.071;0.111;0.083;0.0;0.125;0.099;0.357;0.158;0.099;0.112;0.524;0.109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.875;0.341;0.099;0.126;0.126;0.1;0.158;0.13;0.088;0.112;0.109;0.114;0.097;1.0;0.114;0.326;0.025;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000131671_90_90;0.111;0.347;0.402;0.234;0.51;0.84;0.84;0.841;0.814;0.978;0.948;0.306;0.546;0.803;0.108;0.645;0.431;0.468;0.12;0.459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.546;0.0;0.114;0.121;0.803;0.54;0.549;0.796;0.645;0.515;0.398;0.468;0.459;1.0;0.857;0.114;1.0;0.156;0.006;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000134524_90_90;0.0;0.133;0.161;0.299;0.137;0.288;0.288;0.293;0.263;0.153;0.122;0.0;0.372;0.296;0.76;0.205;0.142;0.157;0.37;0.153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.361;0.353;0.326;0.765;0.288;0.364;0.364;0.289;0.205;0.342;0.128;0.157;0.153;0.156;0.299;0.326;0.156;1.0;0.469;0.299;0.348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000145282_90_90;0.0;0.056;0.069;0.129;0.033;0.146;0.146;0.144;0.149;0.006;0.006;0.0;0.177;0.142;0.478;0.008;0.015;0.017;0.049;0.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.168;0.581;0.025;0.429;0.135;0.169;0.169;0.135;0.008;0.175;0.014;0.017;0.017;0.006;0.146;0.025;0.006;0.469;1.0;0.146;0.615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148843_90_90;0.102;0.363;0.416;0.306;0.486;0.981;0.981;0.981;0.955;0.841;0.814;0.263;0.671;0.93;0.241;0.556;0.388;0.417;0.11;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.661;0.113;0.097;0.245;0.918;0.655;0.665;0.912;0.556;0.63;0.361;0.417;0.41;0.857;1.0;0.097;0.857;0.299;0.146;1.0;0.104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000156259_90_90;0.0;0.045;0.056;0.08;0.0;0.103;0.103;0.102;0.106;0.0;0.0;0.0;0.124;0.099;0.349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.115;0.56;0.0;0.304;0.092;0.116;0.116;0.092;0.0;0.12;0.0;0.0;0.0;0.0;0.104;0.0;0.0;0.348;0.615;0.104;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000094756_90_90;0.288;0.185;0.08;0.14;0.172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.017;0.054;0.067;0.0;0.08;0.745;0.745;0.804;0.152;0.49;0.366;0.715;0.345;0.152;0.524;0.661;0.421;0.566;0.015;0.0;0.0;0.0;0.0;0.015;0.011;0.0;0.017;0.016;0.051;0.067;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.918;0.918;0.918;0.918;0.918;0.483;0.918;0.021;0.041
ENSMUST00000094757_90_90;0.31;0.175;0.076;0.16;0.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.016;0.052;0.063;0.0;0.076;0.802;0.802;0.741;0.139;0.449;0.335;0.659;0.316;0.139;0.481;0.719;0.386;0.519;0.015;0.0;0.0;0.0;0.0;0.015;0.011;0.0;0.016;0.015;0.049;0.063;0.076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.918;1.0;1.0;1.0;1.0;1.0;0.443;1.0;0.019;0.038
ENSMUST00000113724_90_90;0.31;0.175;0.076;0.16;0.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.016;0.052;0.063;0.0;0.076;0.802;0.802;0.741;0.139;0.449;0.335;0.659;0.316;0.139;0.481;0.719;0.386;0.519;0.015;0.0;0.0;0.0;0.0;0.015;0.011;0.0;0.016;0.015;0.049;0.063;0.076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.918;1.0;1.0;1.0;1.0;1.0;0.443;1.0;0.019;0.038
ENSMUST00000113726_90_90;0.31;0.175;0.076;0.16;0.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.016;0.052;0.063;0.0;0.076;0.802;0.802;0.741;0.139;0.449;0.335;0.659;0.316;0.139;0.481;0.719;0.386;0.519;0.015;0.0;0.0;0.0;0.0;0.015;0.011;0.0;0.016;0.015;0.049;0.063;0.076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.918;1.0;1.0;1.0;1.0;1.0;0.443;1.0;0.019;0.038
ENSMUST00000167950_90_90;0.31;0.175;0.076;0.16;0.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.016;0.052;0.063;0.0;0.076;0.802;0.802;0.741;0.139;0.449;0.335;0.659;0.316;0.139;0.481;0.719;0.386;0.519;0.015;0.0;0.0;0.0;0.0;0.015;0.011;0.0;0.016;0.015;0.049;0.063;0.076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.918;1.0;1.0;1.0;1.0;1.0;0.443;1.0;0.019;0.038
ENSMUST00000200775_90_90;0.31;0.175;0.076;0.16;0.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.016;0.052;0.063;0.0;0.076;0.802;0.802;0.741;0.139;0.449;0.335;0.659;0.316;0.139;0.481;0.719;0.386;0.519;0.015;0.0;0.0;0.0;0.0;0.015;0.011;0.0;0.016;0.015;0.049;0.063;0.076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.918;1.0;1.0;1.0;1.0;1.0;0.443;1.0;0.019;0.038
ENSMUST00000200852_90_90;0.162;0.26;0.12;0.104;0.242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.0;0.025;0.079;0.101;0.0;0.121;0.49;0.49;0.534;0.314;0.986;0.757;0.614;0.714;0.314;0.921;0.392;0.871;0.854;0.022;0.0;0.0;0.0;0.0;0.022;0.016;0.0;0.025;0.022;0.073;0.101;0.121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.483;0.443;0.443;0.443;0.443;0.443;1.0;0.443;0.043;0.086
ENSMUST00000201544_90_90;0.31;0.175;0.076;0.16;0.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.0;0.016;0.052;0.063;0.0;0.076;0.802;0.802;0.741;0.139;0.449;0.335;0.659;0.316;0.139;0.481;0.719;0.386;0.519;0.015;0.0;0.0;0.0;0.0;0.015;0.011;0.0;0.016;0.015;0.049;0.063;0.076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.918;1.0;1.0;1.0;1.0;1.0;0.443;1.0;0.019;0.038
ENSMUST00000201561_90_90;0.013;0.016;0.02;0.007;0.012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019;0.021;0.0;0.02;0.021;0.021;0.023;0.136;0.042;0.057;0.026;0.06;0.136;0.039;0.0;0.049;0.037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.021;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021;0.019;0.019;0.019;0.019;0.019;0.043;0.019;1.0;0.5
ENSMUST00000202700_90_90;0.025;0.04;0.051;0.015;0.031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046;0.053;0.0;0.051;0.042;0.042;0.046;0.273;0.085;0.113;0.053;0.12;0.273;0.079;0.0;0.098;0.073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041;0.053;0.051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041;0.038;0.038;0.038;0.038;0.038;0.086;0.038;0.5;1.0
