;ENSCAFT00000004869_90_90;ENSCAFT00000013439_90_90;ENSCAFT00000037016_90_90;ENSCAFT00000021145_90_90;ENSCAFT00000025193_90_90;ENST00000302271_90_90;ENST00000374612_90_90;ENST00000374616_90_90;ENST00000427764_90_90;ENST00000478691_90_90;ENST00000606561_90_90;ENST00000641107_90_90;ENST00000355238_90_90;ENST00000369622_90_90;ENST00000444272_90_90;ENST00000616122_90_90;ENST00000281722_90_90;ENST00000510397_90_90;ENST00000512640_90_90;ENST00000514866_90_90;ENST00000295971_90_90;ENST00000381793_90_90;ENST00000381795_90_90;ENST00000505220_90_90;ENST00000505414_90_90;ENST00000507180_90_90;ENST00000510871_90_90;ENST00000511598_90_90;ENST00000511902_90_90;ENST00000513473_90_90;ENST00000514014_90_90;ENST00000514782_90_90;ENST00000515053_90_90;ENSMUST00000069221_90_90;ENSMUST00000172508_90_90;ENSMUST00000172828_90_90;ENSMUST00000173405_90_90;ENSMUST00000173801_90_90;ENSMUST00000174269_90_90;ENSMUST00000174282_90_90;ENSMUST00000174361_90_90;ENSMUST00000174391_90_90;ENSMUST00000174688_90_90;ENSMUST00000048647_90_90;ENSMUST00000182637_90_90;ENSMUST00000182818_90_90;ENSMUST00000084219_90_90;ENSMUST00000105850_90_90;ENSMUST00000125696_90_90;ENSMUST00000131671_90_90;ENSMUST00000134524_90_90;ENSMUST00000145282_90_90;ENSMUST00000148843_90_90;ENSMUST00000156259_90_90;ENSMUST00000094756_90_90;ENSMUST00000094757_90_90;ENSMUST00000113724_90_90;ENSMUST00000113726_90_90;ENSMUST00000167950_90_90;ENSMUST00000200775_90_90;ENSMUST00000200852_90_90;ENSMUST00000201544_90_90;ENSMUST00000201561_90_90;ENSMUST00000202700_90_90
ENSMUST00000182818_90_90;0.471;0.899;0.979;0.759;0.964;0.885;0.885;0.893;0.831;0.92;0.855;0.209;0.721;0.893;0.175;0.744;0.892;0.944;0.225;1.0;0.491;0.491;0.493;0.49;0.501;0.502;0.496;0.502;0.49;0.5;0.165;0.502;0.499;0.722;0.0;0.14;0.193;0.895;0.681;0.722;0.855;0.744;0.579;0.789;0.944;1.0;0.92;0.893;0.145;0.92;0.287;0.016;0.893;0.0;0.491;0.49;0.49;0.49;0.49;0.49;0.501;0.49;0.058;0.149
ENSMUST00000084219_90_90;0.577;0.814;0.85;0.662;0.859;0.845;0.845;0.849;0.801;1.0;0.944;0.282;0.658;0.852;0.128;0.772;0.881;0.934;0.267;0.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.663;0.0;0.123;0.145;0.858;0.633;0.664;0.826;0.772;0.555;0.881;0.934;0.92;1.0;0.849;0.125;1.0;0.212;0.004;0.849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000105850_90_90;0.574;0.891;0.929;0.86;0.835;0.996;0.996;1.0;0.953;0.849;0.801;0.239;0.801;0.995;0.275;0.655;0.833;0.871;0.248;0.861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.797;0.132;0.105;0.284;0.992;0.766;0.798;0.961;0.658;0.691;0.861;0.905;0.893;0.849;1.0;0.106;0.849;0.363;0.153;1.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000125696_90_90;0.0;0.076;0.08;0.169;0.127;0.107;0.107;0.106;0.063;0.125;0.075;0.0;0.133;0.11;0.396;0.163;0.139;0.147;0.576;0.145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.134;0.0;0.858;0.384;0.11;0.139;0.135;0.114;0.163;0.154;0.139;0.147;0.145;0.125;0.106;1.0;0.125;0.297;0.014;0.106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000131671_90_90;0.577;0.814;0.85;0.662;0.859;0.845;0.845;0.849;0.801;1.0;0.944;0.282;0.658;0.852;0.128;0.772;0.881;0.934;0.267;0.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.663;0.0;0.123;0.145;0.858;0.633;0.664;0.826;0.772;0.555;0.881;0.934;0.92;1.0;0.849;0.125;1.0;0.212;0.004;0.849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000134524_90_90;0.0;0.29;0.306;0.51;0.249;0.359;0.359;0.363;0.316;0.212;0.164;0.0;0.439;0.364;0.758;0.259;0.263;0.277;0.707;0.274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.432;0.366;0.294;0.792;0.358;0.449;0.432;0.371;0.26;0.408;0.274;0.291;0.287;0.212;0.363;0.297;0.212;1.0;0.421;0.363;0.309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000145282_90_90;0.0;0.077;0.08;0.206;0.037;0.155;0.155;0.154;0.163;0.004;0.004;0.0;0.184;0.151;0.543;0.005;0.015;0.016;0.065;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.177;0.859;0.015;0.498;0.144;0.183;0.177;0.149;0.005;0.202;0.016;0.016;0.016;0.004;0.153;0.014;0.004;0.421;1.0;0.153;0.663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148843_90_90;0.574;0.891;0.929;0.86;0.835;0.996;0.996;1.0;0.953;0.849;0.801;0.239;0.801;0.995;0.275;0.655;0.833;0.871;0.248;0.861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.797;0.132;0.105;0.284;0.992;0.766;0.798;0.961;0.658;0.691;0.861;0.905;0.893;0.849;1.0;0.106;0.849;0.363;0.153;1.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000156259_90_90;0.0;0.058;0.059;0.131;0.0;0.111;0.111;0.11;0.115;0.0;0.0;0.0;0.128;0.105;0.377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.712;0.0;0.338;0.099;0.124;0.12;0.102;0.0;0.138;0.0;0.0;0.0;0.0;0.11;0.0;0.0;0.309;0.663;0.11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000094756_90_90;0.623;0.512;0.225;0.494;0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503;0.0;0.0;0.503;0.349;0.404;0.0;0.49;0.836;0.836;0.923;0.143;0.428;0.325;0.748;0.304;0.143;0.481;0.754;0.369;0.528;0.503;0.0;0.0;0.0;0.0;0.503;0.378;0.0;0.503;0.503;0.35;0.404;0.491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.901;0.901;0.901;0.901;0.901;0.393;0.901;0.017;0.033
ENSMUST00000094757_90_90;0.69;0.508;0.224;0.579;0.557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503;0.0;0.0;0.503;0.348;0.403;0.0;0.489;0.93;0.93;0.835;0.129;0.389;0.295;0.676;0.275;0.129;0.436;0.847;0.335;0.478;0.503;0.0;0.0;0.0;0.0;0.503;0.378;0.0;0.503;0.503;0.349;0.403;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000113724_90_90;0.69;0.508;0.224;0.579;0.557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503;0.0;0.0;0.503;0.348;0.403;0.0;0.489;0.93;0.93;0.835;0.129;0.389;0.295;0.676;0.275;0.129;0.436;0.847;0.335;0.478;0.503;0.0;0.0;0.0;0.0;0.503;0.378;0.0;0.503;0.503;0.349;0.403;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000113726_90_90;0.69;0.508;0.224;0.579;0.557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503;0.0;0.0;0.503;0.348;0.403;0.0;0.489;0.93;0.93;0.835;0.129;0.389;0.295;0.676;0.275;0.129;0.436;0.847;0.335;0.478;0.503;0.0;0.0;0.0;0.0;0.503;0.378;0.0;0.503;0.503;0.349;0.403;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000167950_90_90;0.69;0.508;0.224;0.579;0.557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503;0.0;0.0;0.503;0.348;0.403;0.0;0.489;0.93;0.93;0.835;0.129;0.389;0.295;0.676;0.275;0.129;0.436;0.847;0.335;0.478;0.503;0.0;0.0;0.0;0.0;0.503;0.378;0.0;0.503;0.503;0.349;0.403;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000200775_90_90;0.69;0.508;0.224;0.579;0.557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503;0.0;0.0;0.503;0.348;0.403;0.0;0.489;0.93;0.93;0.835;0.129;0.389;0.295;0.676;0.275;0.129;0.436;0.847;0.335;0.478;0.503;0.0;0.0;0.0;0.0;0.503;0.378;0.0;0.503;0.503;0.349;0.403;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000200852_90_90;0.289;0.514;0.247;0.277;0.588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.505;0.0;0.0;0.506;0.354;0.41;0.0;0.5;0.407;0.407;0.452;0.345;0.991;0.77;0.556;0.716;0.345;0.87;0.32;0.87;0.79;0.505;0.0;0.0;0.0;0.0;0.505;0.38;0.0;0.506;0.506;0.354;0.41;0.501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.393;0.356;0.356;0.356;0.356;0.356;1.0;0.356;0.041;0.084
ENSMUST00000201544_90_90;0.69;0.508;0.224;0.579;0.557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.503;0.0;0.0;0.503;0.348;0.403;0.0;0.489;0.93;0.93;0.835;0.129;0.389;0.295;0.676;0.275;0.129;0.436;0.847;0.335;0.478;0.503;0.0;0.0;0.0;0.0;0.503;0.378;0.0;0.503;0.503;0.349;0.403;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901;1.0;1.0;1.0;1.0;1.0;0.356;1.0;0.015;0.03
ENSMUST00000201561_90_90;0.015;0.026;0.058;0.014;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.079;0.069;0.0;0.058;0.017;0.017;0.018;0.121;0.041;0.054;0.024;0.058;0.121;0.036;0.0;0.048;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.079;0.069;0.058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;0.015;0.015;0.015;0.015;0.015;0.041;0.015;1.0;0.493
ENSMUST00000202700_90_90;0.033;0.068;0.149;0.028;0.064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.201;0.176;0.0;0.149;0.035;0.035;0.038;0.246;0.084;0.109;0.047;0.117;0.246;0.073;0.0;0.097;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.201;0.176;0.149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.03;0.03;0.03;0.03;0.03;0.084;0.03;0.493;1.0
