;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.585;0.613;0.519;0.354;0.496;0.625;0.501;0.469;0.065;0.022;0.022;0.022;0.021;0.0;0.121;0.051;0.042;0.396;0.022;0.375;0.022;0.022;0.022;0.062;0.436;0.457;0.238;0.222;0.348;0.302;0.332;0.085;0.323;0.51;0.588;0.564;0.587;0.895;0.642;0.532;1.0;0.582;0.549;0.354;0.518;0.58;0.633;0.513;0.042;0.509;0.565;0.022;0.67;0.301;0.513;0.022;0.042;0.387;0.022;0.051;0.021;0.022;0.332;0.348;0.26;0.333;0.1;0.078;0.117;0.332;0.322;0.112
ENST00000529999_90_90;0.423;0.4;0.309;0.202;0.294;0.36;0.296;0.451;0.063;0.0;0.0;0.0;0.089;0.0;0.146;0.046;0.036;0.355;0.0;0.245;0.0;0.0;0.0;0.0;0.296;0.264;0.056;0.221;0.202;0.199;0.183;0.046;0.356;0.359;0.425;0.339;0.342;0.612;0.402;0.361;0.582;1.0;0.952;0.174;0.724;0.419;0.397;0.302;0.036;0.299;0.532;0.0;0.382;0.26;0.302;0.0;0.036;0.261;0.0;0.046;0.089;0.0;0.183;0.202;0.111;0.356;0.08;0.0;0.0;0.183;0.344;0.138
ENST00000531897_90_90;0.4;0.379;0.288;0.18;0.274;0.336;0.276;0.469;0.066;0.0;0.0;0.0;0.095;0.0;0.152;0.048;0.037;0.369;0.0;0.22;0.0;0.0;0.0;0.0;0.264;0.243;0.023;0.176;0.18;0.159;0.161;0.049;0.314;0.336;0.402;0.317;0.32;0.578;0.381;0.338;0.549;0.952;1.0;0.162;0.758;0.397;0.376;0.282;0.037;0.279;0.496;0.0;0.357;0.27;0.282;0.0;0.037;0.233;0.0;0.048;0.095;0.0;0.161;0.18;0.088;0.314;0.036;0.0;0.0;0.161;0.301;0.144
ENST00000532884_90_90;0.472;0.446;0.338;0.486;0.329;0.272;0.332;0.119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.072;0.0;0.36;0.0;0.0;0.0;0.079;0.328;0.341;0.237;0.154;0.478;0.244;0.461;0.0;0.205;0.531;0.475;0.496;0.479;0.368;0.448;0.511;0.354;0.174;0.162;1.0;0.135;0.468;0.442;0.338;0.0;0.335;0.138;0.0;0.259;0.034;0.338;0.0;0.0;0.382;0.0;0.0;0.0;0.0;0.452;0.47;0.415;0.215;0.065;0.193;0.335;0.452;0.257;0.136
ENST00000533162_90_90;0.307;0.358;0.284;0.125;0.27;0.331;0.272;0.535;0.068;0.0;0.0;0.0;0.1;0.0;0.161;0.05;0.038;0.512;0.0;0.175;0.0;0.0;0.0;0.0;0.167;0.232;0.0;0.069;0.125;0.062;0.106;0.121;0.201;0.243;0.309;0.296;0.299;0.434;0.36;0.248;0.518;0.724;0.758;0.135;1.0;0.304;0.355;0.278;0.038;0.275;0.481;0.0;0.353;0.387;0.278;0.0;0.038;0.17;0.0;0.05;0.1;0.0;0.106;0.125;0.036;0.201;0.0;0.0;0.0;0.106;0.193;0.149
ENSMUST00000002599_90_90;0.992;0.897;0.522;0.439;0.495;0.436;0.498;0.288;0.072;0.022;0.022;0.022;0.021;0.0;0.087;0.048;0.042;0.232;0.022;0.358;0.022;0.022;0.022;0.043;0.311;0.47;0.167;0.152;0.433;0.204;0.42;0.025;0.223;0.883;0.985;0.837;0.869;0.611;0.932;0.917;0.58;0.419;0.397;0.468;0.304;1.0;0.947;0.511;0.042;0.507;0.356;0.022;0.434;0.174;0.511;0.022;0.042;0.374;0.022;0.048;0.021;0.022;0.413;0.427;0.35;0.23;0.069;0.113;0.229;0.413;0.225;0.158
ENSMUST00000100527_90_90;0.938;0.95;0.562;0.421;0.535;0.479;0.538;0.33;0.069;0.021;0.021;0.021;0.021;0.0;0.083;0.045;0.04;0.281;0.021;0.365;0.021;0.021;0.021;0.041;0.295;0.502;0.16;0.144;0.415;0.194;0.403;0.056;0.211;0.837;0.932;0.89;0.922;0.579;0.986;0.869;0.633;0.397;0.376;0.442;0.355;0.947;1.0;0.551;0.04;0.547;0.397;0.021;0.478;0.217;0.551;0.021;0.04;0.367;0.021;0.045;0.021;0.021;0.397;0.41;0.336;0.217;0.065;0.107;0.219;0.397;0.212;0.149
ENSMUST00000029149_90_90;0.514;0.53;0.96;0.48;0.962;0.684;0.972;0.424;0.06;0.032;0.032;0.032;0.032;0.0;0.132;0.065;0.066;0.371;0.032;0.625;0.032;0.032;0.032;0.072;0.366;0.921;0.237;0.134;0.474;0.185;0.462;0.053;0.189;0.484;0.516;0.527;0.552;0.468;0.557;0.51;0.513;0.302;0.282;0.338;0.278;0.511;0.551;1.0;0.066;0.99;0.509;0.032;0.713;0.304;1.0;0.032;0.066;0.587;0.032;0.065;0.032;0.032;0.456;0.468;0.403;0.194;0.062;0.11;0.288;0.456;0.189;0.15
ENSMUST00000109584_90_90;0.042;0.018;0.057;0.0;0.065;0.082;0.066;0.15;0.481;0.293;0.293;0.293;0.257;0.0;0.26;0.692;0.788;0.17;0.293;0.0;0.293;0.293;0.293;0.0;0.0;0.068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042;0.0;0.022;0.054;0.04;0.024;0.042;0.036;0.037;0.0;0.038;0.042;0.04;0.066;1.0;0.065;0.127;0.293;0.085;0.21;0.066;0.293;0.788;0.0;0.293;0.692;0.257;0.293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000109587_90_90;0.51;0.526;0.97;0.476;0.972;0.678;0.962;0.42;0.059;0.032;0.032;0.032;0.031;0.0;0.131;0.064;0.065;0.368;0.032;0.635;0.032;0.032;0.032;0.072;0.363;0.931;0.234;0.132;0.47;0.183;0.458;0.052;0.186;0.481;0.513;0.522;0.547;0.464;0.553;0.506;0.509;0.299;0.279;0.335;0.275;0.507;0.547;0.99;0.065;1.0;0.504;0.032;0.705;0.301;0.99;0.032;0.065;0.597;0.032;0.064;0.031;0.032;0.452;0.465;0.4;0.192;0.061;0.109;0.286;0.452;0.188;0.148
ENSMUST00000126992_90_90;0.358;0.373;0.49;0.194;0.496;0.627;0.502;0.829;0.11;0.06;0.06;0.06;0.058;0.0;0.258;0.124;0.127;0.709;0.06;0.328;0.06;0.06;0.06;0.0;0.333;0.456;0.085;0.223;0.194;0.2;0.176;0.092;0.331;0.316;0.36;0.36;0.39;0.506;0.402;0.346;0.565;0.532;0.496;0.138;0.481;0.356;0.397;0.509;0.127;0.504;1.0;0.06;0.669;0.582;0.509;0.06;0.127;0.312;0.06;0.124;0.058;0.06;0.176;0.194;0.115;0.331;0.099;0.0;0.0;0.176;0.319;0.115
ENSMUST00000137566_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000142071_90_90;0.437;0.456;0.682;0.358;0.683;0.883;0.69;0.556;0.077;0.041;0.041;0.041;0.04;0.0;0.172;0.084;0.085;0.488;0.041;0.478;0.041;0.041;0.041;0.095;0.477;0.643;0.307;0.174;0.353;0.24;0.338;0.07;0.244;0.402;0.439;0.448;0.475;0.61;0.484;0.429;0.67;0.382;0.357;0.259;0.353;0.434;0.478;0.713;0.085;0.705;0.669;0.041;1.0;0.4;0.713;0.041;0.085;0.484;0.041;0.084;0.04;0.041;0.338;0.353;0.282;0.252;0.082;0.112;0.157;0.338;0.244;0.083
ENSMUST00000146288_90_90;0.175;0.195;0.29;0.037;0.295;0.373;0.298;0.667;0.166;0.097;0.097;0.097;0.091;0.0;0.436;0.202;0.21;0.782;0.097;0.142;0.097;0.097;0.097;0.0;0.097;0.307;0.0;0.0;0.041;0.0;0.042;0.068;0.085;0.125;0.177;0.17;0.202;0.245;0.22;0.156;0.301;0.26;0.27;0.034;0.387;0.174;0.217;0.304;0.21;0.301;0.582;0.097;0.4;1.0;0.304;0.097;0.21;0.119;0.097;0.202;0.091;0.097;0.042;0.041;0.0;0.085;0.0;0.0;0.0;0.042;0.063;0.091
ENSMUST00000146297_90_90;0.514;0.53;0.96;0.48;0.962;0.684;0.972;0.424;0.06;0.032;0.032;0.032;0.032;0.0;0.132;0.065;0.066;0.371;0.032;0.625;0.032;0.032;0.032;0.072;0.366;0.921;0.237;0.134;0.474;0.185;0.462;0.053;0.189;0.484;0.516;0.527;0.552;0.468;0.557;0.51;0.513;0.302;0.282;0.338;0.278;0.511;0.551;1.0;0.066;0.99;0.509;0.032;0.713;0.304;1.0;0.032;0.066;0.587;0.032;0.065;0.032;0.032;0.456;0.468;0.403;0.194;0.062;0.11;0.288;0.456;0.189;0.15
ENSMUST00000146549_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000147098_90_90;0.042;0.018;0.057;0.0;0.065;0.082;0.066;0.149;0.403;0.291;0.291;0.291;0.255;0.0;0.259;0.685;1.0;0.17;0.291;0.0;0.291;0.291;0.291;0.0;0.0;0.068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042;0.0;0.022;0.054;0.04;0.024;0.042;0.036;0.037;0.0;0.038;0.042;0.04;0.066;0.788;0.065;0.127;0.291;0.085;0.21;0.066;0.291;1.0;0.0;0.291;0.685;0.255;0.291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148794_90_90;0.377;0.37;0.585;0.486;0.583;0.469;0.573;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.0;0.892;0.0;0.0;0.0;0.119;0.506;0.607;0.308;0.2;0.493;0.237;0.477;0.0;0.265;0.414;0.379;0.405;0.393;0.387;0.372;0.401;0.387;0.261;0.233;0.382;0.17;0.374;0.367;0.587;0.0;0.597;0.312;0.0;0.484;0.119;0.587;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.469;0.485;0.424;0.265;0.092;0.17;0.295;0.469;0.283;0.087
ENSMUST00000152919_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000153514_90_90;0.049;0.024;0.062;0.0;0.064;0.08;0.065;0.146;0.378;0.264;0.264;0.264;0.235;0.0;0.243;1.0;0.685;0.165;0.264;0.0;0.264;0.264;0.264;0.0;0.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.049;0.0;0.022;0.062;0.046;0.023;0.051;0.046;0.048;0.0;0.05;0.048;0.045;0.065;0.692;0.064;0.124;0.264;0.084;0.202;0.065;0.264;0.685;0.0;0.264;1.0;0.235;0.264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000154677_90_90;0.021;0.0;0.031;0.0;0.031;0.038;0.032;0.068;0.161;0.267;0.267;0.267;1.0;0.0;0.043;0.235;0.255;0.075;0.267;0.0;0.267;0.267;0.267;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021;0.0;0.022;0.032;0.021;0.024;0.021;0.089;0.095;0.0;0.1;0.021;0.021;0.032;0.257;0.031;0.058;0.267;0.04;0.091;0.032;0.267;0.255;0.0;0.267;0.235;1.0;0.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000155837_90_90;0.022;0.015;0.032;0.0;0.032;0.04;0.032;0.071;0.172;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;0.0;0.022;0.033;0.021;0.024;0.022;0.0;0.0;0.0;0.0;0.022;0.021;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000033135_90_90;0.416;0.399;0.449;0.919;0.446;0.372;0.45;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.071;0.0;0.456;0.0;0.0;0.0;0.064;0.339;0.444;0.233;0.199;0.929;0.285;0.975;0.018;0.286;0.454;0.418;0.433;0.422;0.357;0.401;0.442;0.332;0.183;0.161;0.452;0.106;0.413;0.397;0.456;0.0;0.452;0.176;0.0;0.338;0.042;0.456;0.0;0.0;0.469;0.0;0.0;0.0;0.0;1.0;0.952;0.899;0.293;0.083;0.303;0.679;1.0;0.249;0.215
ENSMUST00000106226_90_90;0.43;0.412;0.462;0.966;0.459;0.387;0.463;0.139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.083;0.0;0.471;0.0;0.0;0.0;0.06;0.358;0.457;0.224;0.19;0.976;0.272;0.929;0.018;0.273;0.468;0.431;0.448;0.435;0.374;0.414;0.456;0.348;0.202;0.18;0.47;0.125;0.427;0.41;0.468;0.0;0.465;0.194;0.0;0.353;0.041;0.468;0.0;0.0;0.485;0.0;0.0;0.0;0.0;0.952;1.0;0.857;0.28;0.08;0.288;0.646;0.952;0.296;0.206
ENSMUST00000106228_90_90;0.352;0.338;0.398;0.835;0.394;0.317;0.398;0.057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.413;0.0;0.0;0.0;0.07;0.294;0.409;0.257;0.221;0.845;0.318;0.887;0.0;0.195;0.385;0.353;0.366;0.357;0.281;0.339;0.373;0.26;0.111;0.088;0.415;0.036;0.35;0.336;0.403;0.0;0.4;0.115;0.0;0.282;0.0;0.403;0.0;0.0;0.424;0.0;0.0;0.0;0.0;0.899;0.857;1.0;0.195;0.092;0.336;0.754;0.899;0.192;0.119
ENSMUST00000123666_90_90;0.232;0.219;0.191;0.28;0.192;0.24;0.194;0.227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.136;0.0;0.245;0.0;0.0;0.0;0.0;0.39;0.183;0.138;0.63;0.273;0.49;0.286;0.05;0.926;0.261;0.233;0.244;0.235;0.351;0.221;0.251;0.333;0.356;0.314;0.215;0.201;0.23;0.217;0.194;0.0;0.192;0.331;0.0;0.252;0.085;0.194;0.0;0.0;0.265;0.0;0.0;0.0;0.0;0.293;0.28;0.195;1.0;0.249;0.0;0.0;0.293;0.78;0.227
ENSMUST00000133089_90_90;0.07;0.066;0.061;0.08;0.061;0.078;0.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0;0.0;0.0;0.0;0.151;0.065;0.197;0.385;0.08;0.299;0.083;0.0;0.249;0.079;0.07;0.073;0.071;0.105;0.066;0.075;0.1;0.08;0.036;0.065;0.0;0.069;0.065;0.062;0.0;0.061;0.099;0.0;0.082;0.0;0.062;0.0;0.0;0.092;0.0;0.0;0.0;0.0;0.083;0.08;0.092;0.249;1.0;0.0;0.0;0.083;0.236;0.0
ENSMUST00000133444_90_90;0.114;0.108;0.108;0.297;0.105;0.155;0.105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.152;0.0;0.0;0.0;0.176;0.056;0.108;0.12;0.0;0.297;0.0;0.312;0.0;0.0;0.127;0.115;0.12;0.116;0.097;0.109;0.122;0.078;0.0;0.0;0.193;0.0;0.113;0.107;0.11;0.0;0.109;0.0;0.0;0.112;0.0;0.11;0.0;0.0;0.17;0.0;0.0;0.0;0.0;0.303;0.288;0.336;0.0;0.0;1.0;0.442;0.303;0.0;0.0
ENSMUST00000141126_90_90;0.231;0.221;0.284;0.635;0.281;0.193;0.283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.289;0.0;0.0;0.0;0.091;0.128;0.291;0.196;0.0;0.635;0.072;0.667;0.0;0.0;0.252;0.232;0.24;0.234;0.133;0.222;0.244;0.117;0.0;0.0;0.335;0.0;0.229;0.219;0.288;0.0;0.286;0.0;0.0;0.157;0.0;0.288;0.0;0.0;0.295;0.0;0.0;0.0;0.0;0.679;0.646;0.754;0.0;0.0;0.442;1.0;0.679;0.0;0.136
ENSMUST00000165023_90_90;0.416;0.399;0.449;0.919;0.446;0.372;0.45;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.071;0.0;0.456;0.0;0.0;0.0;0.064;0.339;0.444;0.233;0.199;0.929;0.285;0.975;0.018;0.286;0.454;0.418;0.433;0.422;0.357;0.401;0.442;0.332;0.183;0.161;0.452;0.106;0.413;0.397;0.456;0.0;0.452;0.176;0.0;0.338;0.042;0.456;0.0;0.0;0.469;0.0;0.0;0.0;0.0;1.0;0.952;0.899;0.293;0.083;0.303;0.679;1.0;0.249;0.215
ENSMUST00000205278_90_90;0.227;0.215;0.186;0.303;0.188;0.233;0.189;0.218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.114;0.0;0.262;0.0;0.0;0.0;0.0;0.429;0.195;0.133;0.597;0.296;0.468;0.249;0.0;0.751;0.254;0.228;0.238;0.23;0.34;0.215;0.245;0.322;0.344;0.301;0.257;0.193;0.225;0.212;0.189;0.0;0.188;0.319;0.0;0.244;0.063;0.189;0.0;0.0;0.283;0.0;0.0;0.0;0.0;0.249;0.296;0.192;0.78;0.236;0.0;0.0;0.249;1.0;0.146
ENSMUST00000205835_90_90;0.159;0.15;0.147;0.199;0.148;0.08;0.15;0.131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.145;0.0;0.1;0.0;0.0;0.0;0.0;0.099;0.139;0.0;0.022;0.199;0.02;0.208;0.058;0.211;0.178;0.16;0.167;0.162;0.116;0.151;0.172;0.112;0.138;0.144;0.136;0.149;0.158;0.149;0.15;0.0;0.148;0.115;0.0;0.083;0.091;0.15;0.0;0.0;0.087;0.0;0.0;0.0;0.0;0.215;0.206;0.119;0.227;0.0;0.0;0.136;0.215;0.146;1.0
