;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.592;0.631;0.774;0.678;0.732;0.865;0.732;0.565;0.08;0.025;0.025;0.025;0.024;0.0;0.138;0.058;0.048;0.478;0.025;0.524;0.025;0.025;0.025;0.073;0.546;0.675;0.296;0.295;0.54;0.392;0.506;0.119;0.444;0.51;0.588;0.564;0.587;0.895;0.642;0.532;1.0;0.582;0.549;0.354;0.518;0.592;0.646;0.75;0.048;0.75;0.692;0.025;0.939;0.365;0.75;0.025;0.048;0.522;0.025;0.058;0.024;0.025;0.549;0.587;0.424;0.513;0.154;0.123;0.184;0.549;0.51;0.168
ENST00000529999_90_90;0.457;0.438;0.488;0.394;0.434;0.498;0.434;0.575;0.085;0.0;0.0;0.0;0.101;0.0;0.179;0.057;0.042;0.453;0.0;0.359;0.0;0.0;0.0;0.0;0.389;0.391;0.073;0.361;0.345;0.318;0.308;0.077;0.616;0.359;0.425;0.339;0.342;0.612;0.402;0.361;0.582;1.0;0.952;0.174;0.724;0.457;0.43;0.441;0.043;0.441;0.691;0.0;0.534;0.333;0.441;0.0;0.043;0.37;0.0;0.058;0.102;0.0;0.32;0.359;0.192;0.641;0.146;0.0;0.0;0.32;0.637;0.249
ENST00000531897_90_90;0.431;0.414;0.456;0.35;0.405;0.465;0.405;0.603;0.089;0.0;0.0;0.0;0.106;0.0;0.19;0.059;0.044;0.475;0.0;0.323;0.0;0.0;0.0;0.0;0.346;0.361;0.032;0.29;0.308;0.257;0.271;0.082;0.545;0.336;0.402;0.317;0.32;0.578;0.381;0.338;0.549;0.952;1.0;0.162;0.758;0.431;0.407;0.411;0.045;0.411;0.645;0.0;0.499;0.349;0.411;0.0;0.045;0.334;0.0;0.06;0.107;0.0;0.282;0.321;0.154;0.568;0.071;0.0;0.0;0.282;0.562;0.266
ENST00000532884_90_90;0.493;0.472;0.523;0.768;0.516;0.385;0.516;0.151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.0;0.579;0.0;0.0;0.0;0.11;0.463;0.547;0.35;0.179;0.76;0.289;0.719;0.0;0.245;0.531;0.475;0.496;0.479;0.368;0.448;0.511;0.354;0.174;0.162;1.0;0.135;0.493;0.465;0.526;0.0;0.526;0.176;0.0;0.368;0.043;0.526;0.0;0.0;0.601;0.0;0.0;0.0;0.0;0.709;0.75;0.666;0.255;0.076;0.273;0.549;0.709;0.315;0.171
ENST00000533162_90_90;0.331;0.392;0.445;0.251;0.395;0.454;0.395;0.69;0.091;0.0;0.0;0.0;0.11;0.0;0.195;0.06;0.045;0.667;0.0;0.249;0.0;0.0;0.0;0.0;0.21;0.341;0.0;0.106;0.208;0.094;0.173;0.234;0.326;0.243;0.309;0.296;0.299;0.434;0.36;0.248;0.518;0.724;0.758;0.135;1.0;0.331;0.385;0.401;0.046;0.401;0.613;0.0;0.488;0.506;0.401;0.0;0.046;0.234;0.0;0.061;0.11;0.0;0.189;0.227;0.063;0.377;0.0;0.0;0.0;0.189;0.372;0.315
ENSMUST00000002599_90_90;1.0;0.924;0.79;0.998;0.73;0.594;0.73;0.346;0.089;0.026;0.026;0.026;0.026;0.0;0.102;0.057;0.049;0.279;0.026;0.499;0.026;0.026;0.026;0.051;0.387;0.695;0.207;0.203;0.744;0.263;0.71;0.034;0.304;0.897;1.0;0.849;0.881;0.634;0.946;0.93;0.592;0.457;0.431;0.493;0.331;1.0;0.947;0.771;0.052;0.771;0.446;0.028;0.6;0.217;0.771;0.028;0.052;0.527;0.028;0.059;0.028;0.028;0.7;0.733;0.59;0.311;0.093;0.174;0.381;0.7;0.309;0.224
ENSMUST00000100527_90_90;0.946;0.978;0.853;0.998;0.792;0.655;0.792;0.398;0.083;0.025;0.025;0.025;0.025;0.0;0.096;0.053;0.045;0.341;0.025;0.504;0.025;0.025;0.025;0.048;0.362;0.743;0.194;0.191;0.7;0.249;0.668;0.079;0.286;0.849;0.946;0.903;0.935;0.598;1.0;0.881;0.646;0.43;0.407;0.465;0.385;0.947;1.0;0.835;0.048;0.835;0.499;0.025;0.663;0.272;0.835;0.025;0.048;0.506;0.025;0.055;0.025;0.025;0.694;0.727;0.585;0.309;0.093;0.173;0.378;0.694;0.307;0.222
ENSMUST00000029149_90_90;0.779;0.801;0.983;0.956;0.984;0.723;0.994;0.43;0.063;0.032;0.032;0.032;0.032;0.0;0.133;0.065;0.066;0.377;0.032;0.637;0.032;0.032;0.032;0.075;0.383;0.942;0.244;0.191;0.78;0.26;0.749;0.079;0.277;0.718;0.774;0.783;0.82;0.687;0.838;0.756;0.75;0.441;0.411;0.526;0.401;0.771;0.835;1.0;0.066;0.99;0.509;0.032;0.713;0.304;1.0;0.032;0.066;0.587;0.032;0.065;0.032;0.032;0.785;0.819;0.69;0.302;0.096;0.181;0.487;0.785;0.299;0.235
ENSMUST00000109584_90_90;0.052;0.022;0.058;0.0;0.066;0.087;0.066;0.151;0.702;0.293;0.293;0.293;0.257;0.0;0.26;0.692;0.788;0.172;0.293;0.0;0.293;0.293;0.293;0.0;0.0;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052;0.0;0.026;0.063;0.048;0.029;0.048;0.043;0.045;0.0;0.046;0.052;0.048;0.066;1.0;0.065;0.127;0.293;0.085;0.21;0.066;0.293;0.788;0.0;0.293;0.692;0.257;0.293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000109587_90_90;0.779;0.801;0.993;0.956;0.994;0.716;0.984;0.425;0.062;0.032;0.032;0.032;0.032;0.0;0.132;0.065;0.065;0.372;0.032;0.647;0.032;0.032;0.032;0.074;0.379;0.952;0.242;0.191;0.78;0.26;0.749;0.079;0.277;0.718;0.774;0.783;0.82;0.687;0.838;0.756;0.75;0.441;0.411;0.526;0.401;0.771;0.835;0.99;0.065;1.0;0.504;0.032;0.705;0.301;0.99;0.032;0.065;0.597;0.032;0.064;0.031;0.032;0.785;0.819;0.69;0.302;0.096;0.181;0.487;0.785;0.299;0.235
ENSMUST00000126992_90_90;0.451;0.47;0.499;0.347;0.506;0.675;0.511;0.845;0.119;0.061;0.061;0.061;0.059;0.0;0.26;0.125;0.129;0.722;0.061;0.333;0.061;0.061;0.061;0.0;0.352;0.464;0.089;0.345;0.288;0.307;0.257;0.159;0.552;0.386;0.448;0.441;0.478;0.629;0.501;0.423;0.692;0.691;0.645;0.176;0.613;0.446;0.499;0.509;0.127;0.504;1.0;0.06;0.669;0.582;0.509;0.06;0.127;0.312;0.06;0.124;0.058;0.06;0.276;0.31;0.176;0.635;0.188;0.0;0.0;0.276;0.631;0.204
ENSMUST00000137566_90_90;0.027;0.019;0.033;0.0;0.032;0.042;0.032;0.071;0.226;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.081;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.0;0.026;0.039;0.025;0.029;0.025;0.0;0.0;0.0;0.0;0.028;0.025;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000142071_90_90;0.606;0.631;0.717;0.672;0.708;0.972;0.715;0.579;0.083;0.043;0.043;0.043;0.042;0.0;0.177;0.087;0.088;0.508;0.043;0.495;0.043;0.043;0.043;0.1;0.514;0.666;0.327;0.257;0.542;0.345;0.511;0.108;0.374;0.538;0.597;0.603;0.64;0.859;0.66;0.576;0.939;0.534;0.499;0.368;0.488;0.6;0.663;0.713;0.085;0.705;0.669;0.041;1.0;0.4;0.713;0.041;0.085;0.484;0.041;0.084;0.04;0.041;0.554;0.588;0.456;0.43;0.139;0.2;0.247;0.554;0.427;0.132
ENSMUST00000146288_90_90;0.22;0.244;0.296;0.064;0.301;0.402;0.303;0.681;0.186;0.098;0.098;0.098;0.092;0.0;0.441;0.205;0.212;0.801;0.098;0.144;0.098;0.098;0.098;0.0;0.102;0.314;0.0;0.0;0.062;0.0;0.065;0.168;0.158;0.151;0.218;0.208;0.245;0.3;0.273;0.19;0.365;0.333;0.349;0.043;0.506;0.217;0.272;0.304;0.21;0.301;0.582;0.097;0.4;1.0;0.304;0.097;0.21;0.119;0.097;0.202;0.091;0.097;0.069;0.067;0.0;0.176;0.0;0.0;0.0;0.069;0.123;0.201
ENSMUST00000146297_90_90;0.779;0.801;0.983;0.956;0.984;0.723;0.994;0.43;0.063;0.032;0.032;0.032;0.032;0.0;0.133;0.065;0.066;0.377;0.032;0.637;0.032;0.032;0.032;0.075;0.383;0.942;0.244;0.191;0.78;0.26;0.749;0.079;0.277;0.718;0.774;0.783;0.82;0.687;0.838;0.756;0.75;0.441;0.411;0.526;0.401;0.771;0.835;1.0;0.066;0.99;0.509;0.032;0.713;0.304;1.0;0.032;0.066;0.587;0.032;0.065;0.032;0.032;0.785;0.819;0.69;0.302;0.096;0.181;0.487;0.785;0.299;0.235
ENSMUST00000146549_90_90;0.027;0.019;0.033;0.0;0.032;0.042;0.032;0.071;0.226;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.081;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.0;0.026;0.039;0.025;0.029;0.025;0.0;0.0;0.0;0.0;0.028;0.025;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000147098_90_90;0.052;0.022;0.058;0.0;0.066;0.087;0.066;0.151;0.57;0.291;0.291;0.291;0.255;0.0;0.259;0.685;1.0;0.172;0.291;0.0;0.291;0.291;0.291;0.0;0.0;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052;0.0;0.026;0.063;0.048;0.029;0.048;0.043;0.045;0.0;0.046;0.052;0.048;0.066;0.788;0.065;0.127;0.291;0.085;0.21;0.066;0.291;1.0;0.0;0.291;0.685;0.255;0.291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148794_90_90;0.529;0.512;0.595;0.75;0.593;0.497;0.583;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.152;0.0;0.91;0.0;0.0;0.0;0.125;0.537;0.619;0.322;0.258;0.743;0.304;0.707;0.0;0.357;0.586;0.529;0.559;0.536;0.536;0.508;0.56;0.522;0.37;0.334;0.601;0.234;0.527;0.506;0.587;0.0;0.597;0.312;0.0;0.484;0.119;0.587;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.708;0.745;0.637;0.361;0.122;0.253;0.439;0.708;0.398;0.115
ENSMUST00000152919_90_90;0.027;0.019;0.033;0.0;0.032;0.042;0.032;0.071;0.226;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.081;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.0;0.026;0.039;0.025;0.029;0.025;0.0;0.0;0.0;0.0;0.028;0.025;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000153514_90_90;0.06;0.029;0.065;0.0;0.065;0.086;0.066;0.148;0.52;0.264;0.264;0.264;0.235;0.0;0.243;1.0;0.685;0.167;0.264;0.0;0.264;0.264;0.264;0.0;0.0;0.068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059;0.0;0.026;0.075;0.055;0.029;0.058;0.058;0.06;0.0;0.061;0.059;0.055;0.065;0.692;0.064;0.124;0.264;0.084;0.202;0.065;0.264;0.685;0.0;0.264;1.0;0.235;0.264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000154677_90_90;0.028;0.0;0.033;0.0;0.032;0.041;0.032;0.069;0.215;0.267;0.267;0.267;1.0;0.0;0.043;0.235;0.255;0.076;0.267;0.0;0.267;0.267;0.267;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026;0.0;0.025;0.036;0.025;0.028;0.024;0.102;0.107;0.0;0.11;0.028;0.025;0.032;0.257;0.031;0.058;0.267;0.04;0.091;0.032;0.267;0.255;0.0;0.267;0.235;1.0;0.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000155837_90_90;0.027;0.019;0.033;0.0;0.032;0.042;0.032;0.071;0.226;1.0;1.0;1.0;0.267;0.537;0.046;0.264;0.291;0.081;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.0;0.026;0.039;0.025;0.029;0.025;0.0;0.0;0.0;0.0;0.028;0.025;0.032;0.293;0.032;0.06;1.0;0.041;0.097;0.032;1.0;0.291;0.0;1.0;0.264;0.267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000033135_90_90;0.702;0.7;0.816;0.94;0.742;0.588;0.742;0.175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.107;0.0;0.685;0.0;0.0;0.0;0.083;0.468;0.728;0.316;0.201;0.946;0.288;0.992;0.019;0.292;0.702;0.679;0.695;0.687;0.577;0.673;0.694;0.549;0.32;0.282;0.709;0.189;0.7;0.694;0.785;0.0;0.785;0.276;0.0;0.554;0.069;0.785;0.0;0.0;0.708;0.0;0.0;0.0;0.0;1.0;0.952;0.899;0.293;0.083;0.303;0.679;1.0;0.249;0.215
ENSMUST00000106226_90_90;0.735;0.733;0.85;0.988;0.773;0.619;0.773;0.208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.128;0.0;0.72;0.0;0.0;0.0;0.081;0.503;0.76;0.304;0.192;0.994;0.275;0.946;0.019;0.278;0.736;0.712;0.728;0.721;0.615;0.706;0.727;0.587;0.359;0.321;0.75;0.227;0.733;0.727;0.819;0.0;0.819;0.31;0.0;0.588;0.067;0.819;0.0;0.0;0.745;0.0;0.0;0.0;0.0;0.952;1.0;0.857;0.28;0.08;0.288;0.646;0.952;0.296;0.206
ENSMUST00000106228_90_90;0.592;0.59;0.716;0.849;0.65;0.494;0.65;0.081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012;0.0;0.619;0.0;0.0;0.0;0.093;0.405;0.668;0.354;0.223;0.855;0.32;0.897;0.0;0.198;0.593;0.574;0.587;0.58;0.451;0.568;0.586;0.424;0.192;0.154;0.666;0.063;0.59;0.585;0.69;0.0;0.69;0.176;0.0;0.456;0.0;0.69;0.0;0.0;0.637;0.0;0.0;0.0;0.0;0.899;0.857;1.0;0.195;0.092;0.336;0.754;0.899;0.192;0.119
ENSMUST00000123666_90_90;0.312;0.311;0.302;0.287;0.305;0.389;0.305;0.422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.269;0.0;0.353;0.0;0.0;0.0;0.0;0.544;0.287;0.184;0.642;0.275;0.498;0.288;0.056;0.978;0.323;0.312;0.32;0.316;0.502;0.31;0.319;0.513;0.641;0.568;0.255;0.377;0.311;0.309;0.302;0.0;0.302;0.635;0.0;0.43;0.176;0.302;0.0;0.0;0.361;0.0;0.0;0.0;0.0;0.293;0.28;0.195;1.0;0.249;0.0;0.0;0.293;0.78;0.227
ENSMUST00000133089_90_90;0.094;0.093;0.096;0.081;0.098;0.124;0.098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.119;0.0;0.0;0.0;0.0;0.202;0.1;0.283;0.398;0.08;0.308;0.084;0.0;0.267;0.097;0.094;0.096;0.095;0.15;0.093;0.096;0.154;0.146;0.071;0.076;0.0;0.093;0.093;0.096;0.0;0.096;0.188;0.0;0.139;0.0;0.096;0.0;0.0;0.122;0.0;0.0;0.0;0.0;0.083;0.08;0.092;0.249;1.0;0.0;0.0;0.083;0.236;0.0
ENSMUST00000133444_90_90;0.175;0.174;0.189;0.302;0.165;0.262;0.165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.222;0.0;0.0;0.0;0.297;0.074;0.169;0.173;0.0;0.302;0.0;0.318;0.0;0.0;0.174;0.169;0.172;0.171;0.149;0.168;0.172;0.123;0.0;0.0;0.273;0.0;0.174;0.173;0.181;0.0;0.181;0.0;0.0;0.2;0.0;0.181;0.0;0.0;0.253;0.0;0.0;0.0;0.0;0.303;0.288;0.336;0.0;0.0;1.0;0.442;0.303;0.0;0.0
ENSMUST00000141126_90_90;0.382;0.381;0.505;0.643;0.457;0.295;0.457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.429;0.0;0.0;0.0;0.128;0.171;0.47;0.272;0.0;0.643;0.072;0.676;0.0;0.0;0.383;0.371;0.38;0.375;0.208;0.368;0.379;0.184;0.0;0.0;0.549;0.0;0.381;0.378;0.487;0.0;0.487;0.0;0.0;0.247;0.0;0.487;0.0;0.0;0.439;0.0;0.0;0.0;0.0;0.679;0.646;0.754;0.0;0.0;0.442;1.0;0.679;0.0;0.136
ENSMUST00000165023_90_90;0.702;0.7;0.816;0.94;0.742;0.588;0.742;0.175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.107;0.0;0.685;0.0;0.0;0.0;0.083;0.468;0.728;0.316;0.201;0.946;0.288;0.992;0.019;0.292;0.702;0.679;0.695;0.687;0.577;0.673;0.694;0.549;0.32;0.282;0.709;0.189;0.7;0.694;0.785;0.0;0.785;0.276;0.0;0.554;0.069;0.785;0.0;0.0;0.708;0.0;0.0;0.0;0.0;1.0;0.952;0.899;0.293;0.083;0.303;0.679;1.0;0.249;0.215
ENSMUST00000205278_90_90;0.31;0.309;0.299;0.31;0.302;0.386;0.302;0.417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23;0.0;0.389;0.0;0.0;0.0;0.0;0.63;0.311;0.185;0.597;0.297;0.468;0.251;0.0;0.776;0.321;0.31;0.318;0.314;0.499;0.308;0.317;0.51;0.637;0.562;0.315;0.372;0.309;0.307;0.299;0.0;0.299;0.631;0.0;0.427;0.123;0.299;0.0;0.0;0.398;0.0;0.0;0.0;0.0;0.249;0.296;0.192;0.78;0.236;0.0;0.0;0.249;1.0;0.146
ENSMUST00000205835_90_90;0.224;0.224;0.235;0.211;0.238;0.121;0.238;0.248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.302;0.0;0.139;0.0;0.0;0.0;0.0;0.129;0.219;0.0;0.025;0.207;0.021;0.217;0.074;0.235;0.231;0.224;0.229;0.226;0.166;0.223;0.228;0.168;0.249;0.266;0.171;0.315;0.224;0.222;0.235;0.0;0.235;0.204;0.0;0.132;0.201;0.235;0.0;0.0;0.115;0.0;0.0;0.0;0.0;0.215;0.206;0.119;0.227;0.0;0.0;0.136;0.215;0.146;1.0
