rep;id;newick;computing_time
32;30;"((transcript32_ENSMUGG00000013592:1[&&NHX:evol=leaf],((transcript50_ENSMUGG00000013649:1[&&NHX:evol=leaf],transcript12_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript32_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.074634[&&NHX:evol=duplication],((transcript50_ENSRNOG00000031503:1[&&NHX:evol=leaf],(((transcript58_ENSMUSG00000054036:1[&&NHX:evol=leaf],transcript52_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],transcript8_MGP-CAROLIEiJ-G0020234:0[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((transcript54_ENSMUSG00000054036:1[&&NHX:evol=leaf],(transcript58_ENSMSIG00000000513:1[&&NHX:evol=leaf],(transcript7_ENSMSIG00000000513:0[&&NHX:evol=leaf],transcript52_ENSMSIG00000000513:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.003475[&&NHX:evol=speciation],transcript47_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0.014044[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((((transcript38_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf],transcript63_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript38_ENSMSIG00000000513:1[&&NHX:evol=leaf])1:0.002299[&&NHX:evol=speciation],(transcript38_ENSMUSG00000054036:1[&&NHX:evol=leaf],transcript55_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.003475[&&NHX:evol=speciation],transcript39_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0.031758[&&NHX:evol=speciation],((transcript31_ENSRNOG00000031503:0[&&NHX:evol=leaf],transcript32_ENSRNOG00000031503:0[&&NHX:evol=leaf])1:0.01225[&&NHX:evol=creation],(transcript39_ENSRNOG00000031503:0.004[&&NHX:evol=leaf],transcript8_ENSRNOG00000031503:0.004[&&NHX:evol=leaf])1:0.00825[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.040264[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";3.727414131164551
33;31;"((((transcript1_ENSMLUG00000027828:1[&&NHX:evol=leaf],transcript10_ENSMLUG00000027828:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript1_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0.017047[&&NHX:evol=speciation],(transcript7_ENSCCNG00000000226:1[&&NHX:evol=leaf],(transcript15_ENSCCNG00000000226:0[&&NHX:evol=leaf],transcript1_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],transcript1_ENSLAFG00000030854:1[&&NHX:evol=leaf]):0[&&NHX:evol=speciation:B=0:T=117571];";0.14300084114074707
34;32;"((((((transcript17_ENSMUGG00000013592:1[&&NHX:evol=leaf],transcript29_ENSMUGG00000013592:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript17_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0.074634[&&NHX:evol=duplication],transcript8_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0.027613[&&NHX:evol=speciation],((transcript8_ENSNGAG00000018584:0.001[&&NHX:evol=leaf],transcript9_ENSNGAG00000018584:0.001[&&NHX:evol=leaf])1:0.06325[&&NHX:evol=creation],(transcript7_ENSNGAG00000018584:0[&&NHX:evol=leaf],((transcript10_ENSNGAG00000018584:1[&&NHX:evol=leaf],transcript19_ENSNGAG00000018584:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript18_ENSNGAG00000018584:0.06425[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.027091[&&NHX:evol=speciation],(transcript2_ENSSTOG00000019743:1[&&NHX:evol=leaf],transcript15_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.004103[&&NHX:evol=speciation],transcript2_ENSMLUG00000027828:1[&&NHX:evol=leaf]):0[&&NHX:evol=speciation:B=0:T=117571];";0.7237730026245117
35;33;"((transcript8_ENSMPUG00000020072:0[&&NHX:evol=leaf],((transcript14_ENSECAG00000007947:0[&&NHX:evol=leaf],transcript18_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript19_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((transcript15_ENSECAG00000007947:1[&&NHX:evol=leaf],transcript16_ENSECAG00000007947:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript10_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((transcript17_ENSECAG00000007947:1[&&NHX:evol=leaf],(transcript6_ENSECAG00000007947:1[&&NHX:evol=leaf],((transcript20_ENSECAG00000007947:0[&&NHX:evol=leaf],((transcript21_ENSECAG00000007947:0[&&NHX:evol=leaf],transcript7_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript8_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript4_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript6_ENSMPUG00000020072:1[&&NHX:evol=leaf],transcript13_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=creation:B=0:T=117571];";1.9362359046936035
36;34;"((transcript13_ENSSTOG00000019743:0[&&NHX:evol=leaf],transcript42_ENSCGRG00000018457:0[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((((((((transcript22_ENSCGRG00000018457:0[&&NHX:evol=leaf],transcript26_ENSCGRG00000018457:0[&&NHX:evol=leaf])1:0.018[&&NHX:evol=creation],transcript43_ENSCGRG00000018457:0.018[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript32_ENSCGRG00015005362:1[&&NHX:evol=leaf],transcript33_ENSCGRG00015005362:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((transcript37_ENSCGRG00001010245:0[&&NHX:evol=leaf],transcript7_ENSCGRG00001010245:0[&&NHX:evol=leaf])1:0.06875[&&NHX:evol=creation],(transcript26_ENSCGRG00001010245:0.0285[&&NHX:evol=leaf],(transcript38_ENSCGRG00001010245:0[&&NHX:evol=leaf],transcript29_ENSCGRG00001010245:0.0285[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.04025[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.052647[&&NHX:evol=speciation],((transcript24_ENSPEMG00000024651:0[&&NHX:evol=leaf],transcript15_ENSPEMG00000024651:0[&&NHX:evol=leaf])1:0.02[&&NHX:evol=creation],(transcript31_ENSPEMG00000024651:0.001[&&NHX:evol=leaf],transcript22_ENSPEMG00000024651:0.001[&&NHX:evol=leaf])1:0.019[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.01852[&&NHX:evol=speciation],((transcript8_MGP-PahariEiJ-G0020237:0[&&NHX:evol=leaf],((transcript37_MGP-PahariEiJ-G0020237:0[&&NHX:evol=leaf],transcript36_MGP-PahariEiJ-G0020237:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript38_MGP-PahariEiJ-G0020237:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript8_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0.040264[&&NHX:evol=speciation])1:0.027613[&&NHX:evol=speciation],((transcript17_ENSNGAG00000018584:1[&&NHX:evol=leaf],transcript20_ENSNGAG00000018584:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript5_ENSNGAG00000018584:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.027091[&&NHX:evol=speciation],(transcript5_ENSSTOG00000019743:0[&&NHX:evol=leaf],(transcript14_ENSSTOG00000019743:0[&&NHX:evol=leaf],transcript12_ENSSTOG00000019743:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";3.7936015129089355
37;35;"(transcript12_ENSMPUG00000020072:1[&&NHX:evol=leaf],(transcript11_ENSMPUG00000020072:0[&&NHX:evol=leaf],transcript9_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=creation:B=0:T=117571];";0.03899574279785156
38;36;"((((transcript34_ENSMUGG00000013592:0[&&NHX:evol=leaf],transcript18_ENSMUGG00000013592:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript35_ENSMUGG00000013592:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript19_ENSRNOG00000031503:1[&&NHX:evol=leaf],(transcript46_ENSMSIG00000000513:1[&&NHX:evol=leaf],transcript48_ENSMSIG00000000513:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((((transcript22_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf],(transcript47_ENSMSIG00000000513:1[&&NHX:evol=leaf],((transcript49_ENSMSIG00000000513:0[&&NHX:evol=leaf],transcript7_ENSMSIG00000000513:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript26_ENSMSIG00000000513:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.002299[&&NHX:evol=speciation],transcript36_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0.003475[&&NHX:evol=speciation],(transcript22_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf],transcript32_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.014044[&&NHX:evol=speciation],transcript26_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0.031758[&&NHX:evol=speciation],(transcript18_ENSRNOG00000031503:0.143167[&&NHX:evol=leaf],((transcript21_ENSRNOG00000031503:0[&&NHX:evol=leaf],transcript23_ENSRNOG00000031503:0[&&NHX:evol=leaf])1:0.0155[&&NHX:evol=creation],(transcript9_ENSRNOG00000031503:0[&&NHX:evol=leaf],transcript32_ENSRNOG00000031503:0.0155[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.127667[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.040264[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((transcript33_ENSRNOG00000031503:1[&&NHX:evol=leaf],(((transcript41_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf],(transcript41_ENSMSIG00000000513:1[&&NHX:evol=leaf],transcript43_ENSMSIG00000000513:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.002299[&&NHX:evol=speciation],(transcript33_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf],transcript43_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(transcript7_ENSMUSG00000054036:1[&&NHX:evol=leaf],(transcript8_MGP-CAROLIEiJ-G0020234:0[&&NHX:evol=leaf],transcript42_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.014044[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0.040264[&&NHX:evol=speciation],(transcript32_ENSMUGG00000013592:1[&&NHX:evol=leaf],transcript33_ENSMUGG00000013592:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";7.133311748504639
39;37;"((((transcript2_ENSNGAG00000018584:1[&&NHX:evol=leaf],transcript22_ENSNGAG00000018584:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript22_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0.027091[&&NHX:evol=speciation],(transcript22_ENSSTOG00000019743:0.01375[&&NHX:evol=leaf],(transcript2_ENSSTOG00000019743:0.0025[&&NHX:evol=leaf],transcript27_ENSSTOG00000019743:0.0025[&&NHX:evol=leaf])1:0.01125[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.004103[&&NHX:evol=speciation],transcript2_ENSLAFG00000030854:1[&&NHX:evol=leaf]):0[&&NHX:evol=speciation:B=0:T=117571];";0.0
40;38;"(((transcript18_ENSCCNG00000000226:1[&&NHX:evol=leaf],(transcript18_ENSCPOG00000024843:1[&&NHX:evol=leaf],(transcript9_ENSCPOG00000024843:0[&&NHX:evol=leaf],transcript7_ENSCPOG00000024843:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],transcript9_ENSMLUG00000027828:0[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(((((transcript7_ENSSTOG00000019743:1[&&NHX:evol=leaf],transcript26_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript7_ENSCCNG00000000226:0[&&NHX:evol=leaf],transcript26_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(((transcript9_ENSCCNG00000000226:1[&&NHX:evol=leaf],transcript24_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript24_ENSCPOG00000024843:0[&&NHX:evol=leaf],transcript17_ENSCPOG00000024843:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript33_ENSCPOG00000024843:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.01342[&&NHX:evol=speciation],(transcript9_ENSSTOG00000019743:1[&&NHX:evol=leaf],transcript17_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.032403[&&NHX:evol=speciation])1:0[&&NHX:evol=creation],((transcript14_ENSMLUG00000027828:1[&&NHX:evol=leaf],(transcript7_ENSMPUG00000020072:0[&&NHX:evol=leaf],((transcript25_ENSMPUG00000020072:0[&&NHX:evol=leaf],transcript24_ENSMPUG00000020072:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript23_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((((transcript17_ENSECAG00000007947:0[&&NHX:evol=leaf],transcript12_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0.0025[&&NHX:evol=creation],transcript10_ENSECAG00000007947:0.0025[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript10_ENSMPUG00000020072:0.0025[&&NHX:evol=leaf],(transcript17_ENSMPUG00000020072:0[&&NHX:evol=leaf],transcript20_ENSMPUG00000020072:0[&&NHX:evol=leaf])1:0.0025[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.005213[&&NHX:evol=speciation],(transcript13_ENSMLUG00000027828:1[&&NHX:evol=leaf],transcript22_ENSMLUG00000027828:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.017047[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(transcript32_ENSCPOG00000024843:1[&&NHX:evol=leaf],transcript22_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=creation:B=0:T=117571];";5.910086393356323
41;39;"(((transcript24_ENSCGRG00015005362:1[&&NHX:evol=leaf],transcript24_ENSCGRG00000018457:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(transcript7_ENSCGRG00001010245:1[&&NHX:evol=leaf],transcript32_ENSCGRG00001010245:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.052647[&&NHX:evol=speciation],(transcript24_ENSPEMG00000024651:1[&&NHX:evol=leaf],transcript32_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.0
42;40;"(transcript25_ENSPEMG00000024651:1[&&NHX:evol=leaf],(((transcript54_ENSMUGG00000013592:1[&&NHX:evol=leaf],transcript47_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0.074634[&&NHX:evol=duplication],(((transcript47_ENSMUSG00000054036:1[&&NHX:evol=leaf],transcript47_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf])1:0.003475[&&NHX:evol=speciation],transcript8_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],(transcript8_ENSMSIG00000000513:1[&&NHX:evol=leaf],((transcript54_ENSMUSG00000054036:0[&&NHX:evol=leaf],transcript55_ENSMUSG00000054036:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript8_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.003475[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=speciation],((transcript42_ENSRNOG00000031503:1[&&NHX:evol=leaf],transcript42_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0.040264[&&NHX:evol=speciation],(((transcript48_ENSMUGG00000013649:1[&&NHX:evol=leaf],transcript44_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript7_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((transcript52_ENSMUGG00000013592:1[&&NHX:evol=leaf],transcript7_ENSMUGG00000013592:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript53_ENSMUGG00000013592:0[&&NHX:evol=leaf],transcript28_ENSMUGG00000013592:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.074634[&&NHX:evol=duplication])1:0.0129[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";3.493645191192627
43;41;"(((transcript39_ENSMUGG00000013592:1[&&NHX:evol=leaf],(transcript40_ENSMUGG00000013649:1[&&NHX:evol=leaf],(transcript37_ENSMUGG00000013649:0[&&NHX:evol=leaf],transcript27_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.074634[&&NHX:evol=duplication],(transcript27_ENSRNOG00000031503:1[&&NHX:evol=leaf],transcript34_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((transcript33_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf],transcript33_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0.031758[&&NHX:evol=speciation],((transcript46_ENSMUGG00000013649:0[&&NHX:evol=leaf],transcript38_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript49_ENSMUGG00000013649:0[&&NHX:evol=leaf],transcript45_ENSMUGG00000013649:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";1.2862443923950195
44;42;"((transcript33_ENSCGRG00001010245:1[&&NHX:evol=leaf],transcript40_ENSCGRG00001010245:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],((((transcript7_ENSCGRG00015005362:0[&&NHX:evol=leaf],transcript43_ENSCGRG00015005362:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript41_ENSCGRG00015005362:0[&&NHX:evol=leaf],transcript42_ENSCGRG00015005362:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript7_ENSCGRG00000018457:0[&&NHX:evol=leaf],transcript47_ENSCGRG00000018457:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((transcript33_ENSCGRG00000018457:1[&&NHX:evol=leaf],transcript46_ENSCGRG00000018457:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript33_ENSCGRG00015005362:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.6478874683380127
45;43;"(((transcript34_ENSNGAG00000018584:0.0465[&&NHX:evol=leaf],(transcript26_ENSNGAG00000018584:0.011[&&NHX:evol=leaf],(transcript35_ENSNGAG00000018584:0[&&NHX:evol=leaf],transcript33_ENSNGAG00000018584:0.011[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.0355[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript27_ENSSTOG00000019743:1[&&NHX:evol=leaf])1:0.004103[&&NHX:evol=speciation],(transcript21_ENSCPOG00000024843:1[&&NHX:evol=leaf],(transcript22_ENSCCNG00000000226:1[&&NHX:evol=leaf],transcript35_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.01342[&&NHX:evol=speciation]):0[&&NHX:evol=speciation:B=0:T=117571];";0.2001049518585205
46;44;"((((transcript12_ENSMLUG00000027828:0.0115[&&NHX:evol=leaf],transcript15_ENSMLUG00000027828:0.0115[&&NHX:evol=leaf])1:0.092375[&&NHX:evol=creation],(transcript25_ENSMLUG00000027828:0.0145[&&NHX:evol=leaf],(transcript7_ENSMLUG00000027828:0[&&NHX:evol=leaf],(transcript26_ENSMLUG00000027828:0[&&NHX:evol=leaf],(transcript27_ENSMLUG00000027828:0[&&NHX:evol=leaf],transcript16_ENSMLUG00000027828:0.0145[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.089375[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(((transcript25_ENSMPUG00000020072:1[&&NHX:evol=leaf],transcript28_ENSMPUG00000020072:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript33_ENSECAG00000007947:0[&&NHX:evol=leaf],transcript32_ENSECAG00000007947:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],(transcript7_ENSMPUG00000020072:1[&&NHX:evol=leaf],((transcript12_ENSECAG00000007947:0[&&NHX:evol=leaf],transcript23_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript31_ENSECAG00000007947:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.005213[&&NHX:evol=speciation])1:0[&&NHX:evol=creation])1:0.017047[&&NHX:evol=speciation],(transcript7_ENSSTOG00000019743:1[&&NHX:evol=leaf],transcript7_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0.032403[&&NHX:evol=speciation]):0[&&NHX:evol=speciation:B=0:T=117571];";2.3931353092193604
47;45;"((transcript32_ENSCPOG00000024843:1[&&NHX:evol=leaf],(transcript37_ENSCCNG00000000226:0[&&NHX:evol=leaf],transcript29_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((transcript30_ENSCCNG00000000226:1[&&NHX:evol=leaf],transcript36_ENSCCNG00000000226:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],(transcript8_ENSCPOG00000024843:1[&&NHX:evol=leaf],transcript30_ENSCPOG00000024843:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";0.25687098503112793
48;46;"(transcript42_ENSMUGG00000013649:1[&&NHX:evol=leaf],(((transcript37_ENSCGRG00000018457:1[&&NHX:evol=leaf],(transcript37_ENSCGRG00001010245:1[&&NHX:evol=leaf],(transcript51_ENSCGRG00001010245:0[&&NHX:evol=leaf],transcript49_ENSCGRG00001010245:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.052647[&&NHX:evol=speciation],transcript7_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],((transcript43_ENSPEMG00000024651:1[&&NHX:evol=leaf],(transcript42_ENSPEMG00000024651:0[&&NHX:evol=leaf],transcript31_ENSPEMG00000024651:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript50_ENSCGRG00001010245:0[&&NHX:evol=leaf],transcript31_ENSCGRG00001010245:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.01852[&&NHX:evol=speciation])1:0[&&NHX:evol=creation]):0[&&NHX:evol=speciation:B=0:T=117571];";1.0771286487579346
49;47;"((transcript36_ENSRNOG00000031503:1[&&NHX:evol=leaf],((transcript9_MGP-PahariEiJ-G0020237:0[&&NHX:evol=leaf],(transcript39_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf],transcript49_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript7_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation],((transcript50_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf],((transcript51_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf],transcript52_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript37_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript37_ENSRNOG00000031503:1[&&NHX:evol=leaf],transcript44_ENSRNOG00000031503:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=creation:B=0:T=117571];";0.8680627346038818
50;48;"(transcript38_MGP-PahariEiJ-G0020237:1[&&NHX:evol=leaf],(((((transcript49_ENSMSIG00000000513:1[&&NHX:evol=leaf],((transcript8_ENSMSIG00000000513:0[&&NHX:evol=leaf],(transcript61_ENSMSIG00000000513:1[&&NHX:evol=leaf],transcript62_ENSMSIG00000000513:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],transcript60_ENSMSIG00000000513:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation],(transcript40_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf],((transcript66_MGP-SPRETEiJ-G0021131:0[&&NHX:evol=leaf],transcript65_MGP-SPRETEiJ-G0021131:0[&&NHX:evol=leaf])1:0[&&NHX:evol=creation],transcript49_MGP-SPRETEiJ-G0021131:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0[&&NHX:evol=creation])1:0.002299[&&NHX:evol=speciation],(transcript7_ENSMUSG00000054036:1[&&NHX:evol=leaf],transcript46_ENSMUSG00000054036:1[&&NHX:evol=leaf])1:0[&&NHX:evol=creation])1:0.003475[&&NHX:evol=speciation],transcript47_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation],transcript38_MGP-CAROLIEiJ-G0020234:1[&&NHX:evol=leaf])1:0[&&NHX:evol=speciation]):0[&&NHX:evol=speciation:B=0:T=117571];";1.616645336151123
