;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.565;0.573;0.582;0.568;0.152;0.183;0.153;0.168;0.272;0.045;0.045;0.045;0.0;0.045;0.085;0.056;0.015;0.134;0.045;0.065;0.045;0.045;0.045;0.0;0.101;0.137;0.064;0.079;0.514;0.207;0.536;0.0;0.138;0.502;0.567;0.536;0.558;0.928;0.601;0.524;1.0;0.584;0.53;0.352;0.47;0.551;0.585;0.382;0.071;0.378;0.538;0.035;0.448;0.286;0.382;0.035;0.091;0.197;0.035;0.1;0.0;0.035;0.522;0.5;0.508;0.136;0.077;0.144;0.487;0.522;0.125;0.135
ENST00000529999_90_90;0.413;0.427;0.661;0.338;0.098;0.117;0.099;0.156;0.403;0.0;0.0;0.0;0.139;0.0;0.174;0.15;0.113;0.162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.099;0.0;0.247;0.656;0.388;0.616;0.0;0.263;0.342;0.393;0.331;0.333;0.604;0.381;0.344;0.584;1.0;0.926;0.162;0.724;0.429;0.414;0.188;0.092;0.186;0.29;0.0;0.218;0.261;0.188;0.0;0.121;0.007;0.0;0.132;0.138;0.0;0.611;0.651;0.65;0.263;0.073;0.15;0.445;0.611;0.318;0.028
ENST00000531897_90_90;0.376;0.39;0.631;0.299;0.099;0.119;0.1;0.159;0.411;0.0;0.0;0.0;0.141;0.0;0.178;0.153;0.115;0.165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.101;0.0;0.271;0.59;0.425;0.549;0.0;0.288;0.305;0.358;0.295;0.299;0.549;0.347;0.308;0.53;0.926;1.0;0.136;0.776;0.391;0.378;0.148;0.104;0.147;0.226;0.0;0.171;0.182;0.148;0.0;0.138;0.0;0.0;0.148;0.157;0.0;0.544;0.585;0.58;0.288;0.08;0.163;0.374;0.544;0.347;0.0
ENST00000532884_90_90;0.433;0.417;0.222;0.403;0.42;0.541;0.427;0.343;0.0;0.0;0.0;0.0;0.0;0.0;0.235;0.057;0.0;0.301;0.0;0.228;0.0;0.0;0.0;0.103;0.309;0.401;0.28;0.0;0.37;0.063;0.387;0.0;0.0;0.431;0.397;0.416;0.403;0.362;0.384;0.417;0.352;0.162;0.136;1.0;0.121;0.426;0.412;0.542;0.0;0.552;0.458;0.0;0.652;0.306;0.542;0.0;0.0;0.487;0.0;0.049;0.0;0.0;0.385;0.369;0.407;0.0;0.0;0.381;0.526;0.385;0.0;0.135
ENST00000533162_90_90;0.294;0.354;0.57;0.246;0.077;0.093;0.079;0.125;0.438;0.0;0.0;0.0;0.15;0.0;0.141;0.164;0.123;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.079;0.0;0.323;0.456;0.521;0.415;0.0;0.341;0.223;0.276;0.255;0.26;0.414;0.307;0.228;0.47;0.724;0.776;0.121;1.0;0.308;0.342;0.057;0.142;0.057;0.089;0.0;0.067;0.119;0.057;0.0;0.192;0.0;0.0;0.204;0.223;0.0;0.416;0.456;0.442;0.338;0.105;0.102;0.231;0.416;0.408;0.0
ENSMUST00000002599_90_90;0.978;0.948;0.651;0.927;0.476;0.313;0.464;0.13;0.154;0.037;0.037;0.037;0.01;0.037;0.076;0.042;0.025;0.107;0.037;0.281;0.037;0.037;0.037;0.064;0.153;0.462;0.139;0.112;0.622;0.221;0.622;0.013;0.178;0.895;0.975;0.865;0.895;0.576;0.942;0.927;0.551;0.429;0.391;0.426;0.308;1.0;0.966;0.703;0.04;0.712;0.345;0.033;0.56;0.191;0.703;0.033;0.052;0.408;0.033;0.056;0.008;0.033;0.615;0.615;0.581;0.178;0.045;0.141;0.467;0.615;0.172;0.119
ENSMUST00000100527_90_90;0.946;0.982;0.706;0.969;0.471;0.31;0.46;0.128;0.153;0.037;0.037;0.037;0.01;0.037;0.075;0.042;0.025;0.106;0.037;0.278;0.037;0.037;0.037;0.063;0.152;0.457;0.138;0.11;0.623;0.226;0.623;0.013;0.175;0.865;0.942;0.898;0.929;0.557;0.976;0.895;0.585;0.414;0.378;0.412;0.342;0.966;1.0;0.695;0.04;0.704;0.341;0.032;0.554;0.188;0.695;0.032;0.051;0.404;0.032;0.056;0.008;0.032;0.612;0.612;0.579;0.173;0.052;0.137;0.456;0.612;0.168;0.116
ENSMUST00000029149_90_90;0.722;0.718;0.373;0.742;0.722;0.504;0.734;0.261;0.076;0.044;0.044;0.044;0.043;0.0;0.121;0.045;0.047;0.224;0.044;0.383;0.044;0.044;0.044;0.101;0.274;0.702;0.226;0.029;0.403;0.028;0.428;0.081;0.075;0.663;0.661;0.657;0.642;0.389;0.653;0.649;0.382;0.188;0.148;0.542;0.057;0.703;0.695;1.0;0.067;0.985;0.521;0.036;0.762;0.295;1.0;0.036;0.066;0.554;0.036;0.065;0.036;0.036;0.416;0.391;0.421;0.074;0.032;0.247;0.447;0.416;0.04;0.167
ENSMUST00000109584_90_90;0.041;0.041;0.103;0.029;0.056;0.079;0.057;0.144;0.598;0.284;0.284;0.284;0.231;0.0;0.052;0.323;0.426;0.165;0.284;0.0;0.284;0.284;0.284;0.0;0.0;0.057;0.0;0.113;0.064;0.092;0.068;0.436;0.222;0.011;0.04;0.011;0.019;0.07;0.04;0.02;0.071;0.092;0.104;0.0;0.142;0.04;0.04;0.067;1.0;0.065;0.126;0.284;0.082;0.22;0.067;0.284;0.722;0.0;0.284;0.633;0.231;0.284;0.07;0.066;0.037;0.241;0.24;0.0;0.0;0.07;0.127;0.088
ENSMUST00000109587_90_90;0.732;0.728;0.373;0.75;0.713;0.497;0.724;0.258;0.075;0.044;0.044;0.044;0.042;0.0;0.119;0.045;0.046;0.22;0.044;0.378;0.044;0.044;0.044;0.099;0.271;0.694;0.235;0.029;0.402;0.027;0.427;0.081;0.075;0.673;0.669;0.665;0.651;0.385;0.662;0.657;0.378;0.186;0.147;0.552;0.057;0.712;0.704;0.985;0.065;1.0;0.513;0.036;0.75;0.29;0.985;0.036;0.065;0.57;0.036;0.064;0.035;0.036;0.415;0.391;0.42;0.074;0.032;0.246;0.446;0.415;0.04;0.166
ENSMUST00000126992_90_90;0.355;0.352;0.392;0.371;0.318;0.433;0.323;0.597;0.165;0.093;0.093;0.093;0.087;0.0;0.272;0.1;0.111;0.51;0.093;0.142;0.093;0.093;0.093;0.0;0.139;0.296;0.043;0.036;0.454;0.034;0.483;0.096;0.088;0.313;0.326;0.309;0.307;0.534;0.323;0.31;0.538;0.29;0.226;0.458;0.089;0.345;0.341;0.521;0.126;0.513;1.0;0.066;0.647;0.555;0.521;0.066;0.124;0.292;0.066;0.121;0.063;0.066;0.47;0.443;0.48;0.087;0.04;0.31;0.52;0.47;0.049;0.201
ENSMUST00000137566_90_90;0.025;0.004;0.119;0.014;0.053;0.074;0.054;0.133;0.202;1.0;1.0;1.0;0.205;0.6;0.045;0.269;0.328;0.148;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.054;0.0;0.0;0.095;0.0;0.102;0.539;0.239;0.0;0.029;0.0;0.029;0.05;0.028;0.029;0.035;0.0;0.0;0.0;0.0;0.033;0.032;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.11;0.102;0.0;0.282;0.0;0.0;0.0;0.11;0.126;0.304
ENSMUST00000142071_90_90;0.576;0.573;0.382;0.564;0.515;0.651;0.5;0.342;0.099;0.057;0.057;0.057;0.055;0.0;0.158;0.059;0.062;0.292;0.057;0.311;0.057;0.057;0.057;0.132;0.361;0.495;0.295;0.031;0.422;0.029;0.449;0.085;0.079;0.522;0.525;0.516;0.507;0.456;0.52;0.512;0.448;0.218;0.171;0.652;0.067;0.56;0.554;0.762;0.082;0.75;0.647;0.044;1.0;0.367;0.762;0.044;0.081;0.496;0.044;0.08;0.043;0.044;0.436;0.41;0.443;0.078;0.035;0.265;0.472;0.436;0.043;0.176
ENSMUST00000146288_90_90;0.196;0.195;0.328;0.195;0.182;0.253;0.185;0.445;0.264;0.146;0.146;0.146;0.133;0.0;0.472;0.164;0.193;0.502;0.146;0.0;0.146;0.146;0.146;0.0;0.0;0.186;0.0;0.048;0.406;0.043;0.433;0.133;0.111;0.153;0.173;0.151;0.154;0.284;0.171;0.156;0.286;0.261;0.182;0.306;0.119;0.191;0.188;0.295;0.22;0.29;0.555;0.108;0.367;1.0;0.295;0.108;0.214;0.09;0.108;0.206;0.1;0.108;0.431;0.404;0.439;0.109;0.057;0.349;0.485;0.431;0.062;0.269
ENSMUST00000146297_90_90;0.722;0.718;0.373;0.742;0.722;0.504;0.734;0.261;0.076;0.044;0.044;0.044;0.043;0.0;0.121;0.045;0.047;0.224;0.044;0.383;0.044;0.044;0.044;0.101;0.274;0.702;0.226;0.029;0.403;0.028;0.428;0.081;0.075;0.663;0.661;0.657;0.642;0.389;0.653;0.649;0.382;0.188;0.148;0.542;0.057;0.703;0.695;1.0;0.067;0.985;0.521;0.036;0.762;0.295;1.0;0.036;0.066;0.554;0.036;0.065;0.036;0.036;0.416;0.391;0.421;0.074;0.032;0.247;0.447;0.416;0.04;0.167
ENSMUST00000146549_90_90;0.025;0.004;0.119;0.014;0.053;0.074;0.054;0.133;0.202;1.0;1.0;1.0;0.205;0.6;0.045;0.269;0.328;0.148;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.054;0.0;0.0;0.095;0.0;0.102;0.539;0.239;0.0;0.029;0.0;0.029;0.05;0.028;0.029;0.035;0.0;0.0;0.0;0.0;0.033;0.032;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.11;0.102;0.0;0.282;0.0;0.0;0.0;0.11;0.126;0.304
ENSMUST00000147098_90_90;0.053;0.053;0.123;0.018;0.054;0.076;0.056;0.14;0.675;0.27;0.27;0.27;0.22;0.0;0.05;0.298;0.379;0.158;0.27;0.0;0.27;0.27;0.27;0.0;0.0;0.056;0.0;0.108;0.062;0.088;0.067;0.407;0.256;0.019;0.053;0.019;0.031;0.09;0.052;0.032;0.091;0.121;0.138;0.0;0.192;0.052;0.051;0.066;0.722;0.065;0.124;0.27;0.081;0.214;0.066;0.27;1.0;0.0;0.27;0.591;0.22;0.27;0.069;0.065;0.037;0.278;0.214;0.0;0.0;0.069;0.159;0.085
ENSMUST00000148794_90_90;0.416;0.413;0.0;0.445;0.399;0.361;0.405;0.134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.083;0.0;0.572;0.0;0.0;0.0;0.176;0.346;0.379;0.289;0.0;0.056;0.0;0.059;0.0;0.0;0.453;0.417;0.448;0.427;0.197;0.412;0.432;0.197;0.007;0.0;0.487;0.0;0.408;0.404;0.554;0.0;0.57;0.292;0.0;0.496;0.09;0.554;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.057;0.054;0.066;0.0;0.0;0.0;0.078;0.057;0.0;0.258
ENSMUST00000152919_90_90;0.025;0.004;0.119;0.014;0.053;0.074;0.054;0.133;0.202;1.0;1.0;1.0;0.205;0.6;0.045;0.269;0.328;0.148;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.054;0.0;0.0;0.095;0.0;0.102;0.539;0.239;0.0;0.029;0.0;0.029;0.05;0.028;0.029;0.035;0.0;0.0;0.0;0.0;0.033;0.032;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.11;0.102;0.0;0.282;0.0;0.0;0.0;0.11;0.126;0.304
ENSMUST00000153514_90_90;0.058;0.058;0.122;0.035;0.053;0.075;0.054;0.134;0.416;0.246;0.246;0.246;0.205;0.0;0.046;0.625;0.34;0.15;0.246;0.0;0.246;0.246;0.246;0.0;0.0;0.055;0.0;0.095;0.119;0.144;0.128;0.336;0.194;0.029;0.058;0.029;0.036;0.099;0.057;0.036;0.1;0.132;0.148;0.049;0.204;0.056;0.056;0.065;0.633;0.064;0.121;0.246;0.08;0.206;0.065;0.246;0.591;0.0;0.246;1.0;0.205;0.246;0.133;0.123;0.107;0.206;0.166;0.0;0.083;0.133;0.112;0.076
ENSMUST00000154677_90_90;0.0;0.012;0.137;0.0;0.051;0.071;0.052;0.12;0.176;0.205;0.205;0.205;1.0;0.0;0.04;0.223;0.264;0.134;0.205;0.0;0.205;0.205;0.205;0.0;0.0;0.052;0.0;0.242;0.197;0.209;0.134;0.267;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.138;0.157;0.0;0.223;0.008;0.008;0.036;0.231;0.035;0.063;0.205;0.043;0.1;0.036;0.205;0.22;0.0;0.205;0.205;1.0;0.205;0.138;0.203;0.09;0.321;0.0;0.0;0.0;0.138;0.408;0.172
ENSMUST00000155837_90_90;0.025;0.004;0.119;0.014;0.053;0.074;0.054;0.133;0.202;1.0;1.0;1.0;0.205;0.6;0.045;0.269;0.328;0.148;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.054;0.0;0.0;0.095;0.0;0.102;0.539;0.239;0.0;0.029;0.0;0.029;0.05;0.028;0.029;0.035;0.0;0.0;0.0;0.0;0.033;0.032;0.036;0.284;0.036;0.066;1.0;0.044;0.108;0.036;1.0;0.27;0.0;1.0;0.246;0.205;1.0;0.11;0.102;0.0;0.282;0.0;0.0;0.0;0.11;0.126;0.304
ENSMUST00000033135_90_90;0.574;0.59;0.69;0.587;0.289;0.297;0.29;0.321;0.183;0.119;0.119;0.119;0.145;0.078;0.303;0.175;0.129;0.328;0.119;0.0;0.119;0.119;0.119;0.0;0.0;0.291;0.0;0.227;0.956;0.356;0.996;0.039;0.325;0.384;0.466;0.384;0.401;0.525;0.465;0.401;0.522;0.611;0.544;0.385;0.416;0.615;0.612;0.416;0.07;0.415;0.47;0.11;0.436;0.431;0.416;0.11;0.069;0.057;0.11;0.133;0.138;0.11;1.0;0.96;0.889;0.323;0.079;0.239;0.639;1.0;0.268;0.215
ENSMUST00000106226_90_90;0.574;0.59;0.716;0.587;0.267;0.275;0.268;0.297;0.17;0.11;0.11;0.11;0.213;0.072;0.28;0.162;0.119;0.304;0.11;0.0;0.11;0.11;0.11;0.0;0.0;0.269;0.0;0.217;0.996;0.342;0.956;0.037;0.311;0.368;0.448;0.369;0.386;0.503;0.447;0.386;0.5;0.651;0.585;0.369;0.456;0.615;0.612;0.391;0.066;0.391;0.443;0.102;0.41;0.404;0.391;0.102;0.065;0.054;0.102;0.123;0.203;0.102;0.96;1.0;0.853;0.31;0.075;0.229;0.613;0.96;0.306;0.207
ENSMUST00000106228_90_90;0.55;0.605;0.61;0.561;0.283;0.291;0.283;0.316;0.162;0.0;0.0;0.0;0.097;0.0;0.363;0.15;0.098;0.324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.284;0.0;0.255;0.849;0.401;0.885;0.0;0.217;0.4;0.448;0.4;0.382;0.511;0.447;0.382;0.508;0.65;0.58;0.407;0.442;0.581;0.579;0.421;0.037;0.42;0.48;0.0;0.443;0.439;0.421;0.0;0.037;0.066;0.0;0.107;0.09;0.0;0.889;0.853;1.0;0.216;0.088;0.268;0.719;0.889;0.217;0.111
ENSMUST00000123666_90_90;0.147;0.161;0.294;0.042;0.096;0.099;0.096;0.111;0.442;0.204;0.204;0.204;0.248;0.141;0.086;0.17;0.231;0.114;0.204;0.0;0.204;0.204;0.204;0.0;0.0;0.096;0.0;0.595;0.31;0.445;0.323;0.099;1.0;0.006;0.132;0.006;0.048;0.139;0.129;0.049;0.136;0.263;0.288;0.0;0.338;0.178;0.173;0.074;0.241;0.074;0.087;0.282;0.078;0.109;0.074;0.282;0.278;0.0;0.282;0.206;0.321;0.282;0.323;0.31;0.216;1.0;0.2;0.0;0.0;0.323;0.789;0.23
ENSMUST00000133089_90_90;0.062;0.067;0.085;0.03;0.0;0.0;0.0;0.0;0.268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.338;0.076;0.22;0.08;0.0;0.205;0.0;0.056;0.008;0.007;0.071;0.062;0.0;0.077;0.073;0.08;0.0;0.105;0.045;0.052;0.032;0.24;0.032;0.04;0.0;0.035;0.057;0.032;0.0;0.214;0.0;0.0;0.166;0.0;0.0;0.079;0.075;0.088;0.2;1.0;0.0;0.0;0.079;0.202;0.0
ENSMUST00000133444_90_90;0.146;0.139;0.205;0.163;0.391;0.405;0.392;0.456;0.0;0.0;0.0;0.0;0.0;0.0;0.634;0.0;0.0;0.477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.394;0.0;0.0;0.235;0.0;0.245;0.0;0.0;0.145;0.123;0.141;0.133;0.148;0.12;0.137;0.144;0.15;0.163;0.381;0.102;0.141;0.137;0.247;0.0;0.246;0.31;0.0;0.265;0.349;0.247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.239;0.229;0.268;0.0;0.0;1.0;0.371;0.239;0.0;0.0
ENSMUST00000141126_90_90;0.485;0.46;0.415;0.53;0.322;0.33;0.322;0.356;0.0;0.0;0.0;0.0;0.0;0.0;0.424;0.112;0.0;0.365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.323;0.0;0.0;0.609;0.118;0.635;0.0;0.0;0.498;0.421;0.485;0.457;0.5;0.412;0.469;0.487;0.445;0.374;0.526;0.231;0.467;0.456;0.447;0.0;0.446;0.52;0.0;0.472;0.485;0.447;0.0;0.0;0.078;0.0;0.083;0.0;0.0;0.639;0.613;0.719;0.0;0.0;0.371;1.0;0.639;0.0;0.125
ENSMUST00000165023_90_90;0.574;0.59;0.69;0.587;0.289;0.297;0.29;0.321;0.183;0.119;0.119;0.119;0.145;0.078;0.303;0.175;0.129;0.328;0.119;0.0;0.119;0.119;0.119;0.0;0.0;0.291;0.0;0.227;0.956;0.356;0.996;0.039;0.325;0.384;0.466;0.384;0.401;0.525;0.465;0.401;0.522;0.611;0.544;0.385;0.416;0.615;0.612;0.416;0.07;0.415;0.47;0.11;0.436;0.431;0.416;0.11;0.069;0.057;0.11;0.133;0.138;0.11;1.0;0.96;0.889;0.323;0.079;0.239;0.639;1.0;0.268;0.215
ENSMUST00000205278_90_90;0.141;0.163;0.301;0.042;0.053;0.056;0.053;0.064;0.346;0.099;0.099;0.099;0.318;0.109;0.084;0.101;0.148;0.067;0.099;0.0;0.099;0.099;0.099;0.0;0.0;0.053;0.0;0.601;0.306;0.447;0.268;0.0;0.789;0.005;0.12;0.005;0.04;0.128;0.118;0.041;0.125;0.318;0.347;0.0;0.408;0.172;0.168;0.04;0.127;0.04;0.049;0.126;0.043;0.062;0.04;0.126;0.159;0.0;0.126;0.112;0.408;0.126;0.268;0.306;0.217;0.789;0.202;0.0;0.0;0.268;1.0;0.134
ENSMUST00000205835_90_90;0.117;0.085;0.087;0.158;0.059;0.06;0.059;0.063;0.076;0.467;0.467;0.467;0.209;0.307;0.0;0.1;0.118;0.064;0.467;0.0;0.467;0.467;0.467;0.0;0.0;0.059;0.0;0.029;0.213;0.024;0.222;0.153;0.244;0.101;0.118;0.098;0.13;0.139;0.115;0.134;0.135;0.028;0.0;0.135;0.0;0.119;0.116;0.167;0.088;0.166;0.201;0.304;0.176;0.269;0.167;0.304;0.085;0.258;0.304;0.076;0.172;0.304;0.215;0.207;0.111;0.23;0.0;0.0;0.125;0.215;0.134;1.0
