;ENSCAFT00000004869_90_90;ENSCAFT00000013439_90_90;ENSCAFT00000037016_90_90;ENSCAFT00000021145_90_90;ENSCAFT00000025193_90_90;ENST00000302271_90_90;ENST00000374612_90_90;ENST00000374616_90_90;ENST00000427764_90_90;ENST00000478691_90_90;ENST00000606561_90_90;ENST00000641107_90_90;ENST00000355238_90_90;ENST00000369622_90_90;ENST00000444272_90_90;ENST00000616122_90_90;ENST00000281722_90_90;ENST00000510397_90_90;ENST00000512640_90_90;ENST00000514866_90_90;ENST00000295971_90_90;ENST00000381793_90_90;ENST00000381795_90_90;ENST00000505220_90_90;ENST00000505414_90_90;ENST00000507180_90_90;ENST00000510871_90_90;ENST00000511598_90_90;ENST00000511902_90_90;ENST00000513473_90_90;ENST00000514014_90_90;ENST00000514782_90_90;ENST00000515053_90_90;ENSMUST00000069221_90_90;ENSMUST00000172508_90_90;ENSMUST00000172828_90_90;ENSMUST00000173405_90_90;ENSMUST00000173801_90_90;ENSMUST00000174269_90_90;ENSMUST00000174282_90_90;ENSMUST00000174361_90_90;ENSMUST00000174391_90_90;ENSMUST00000174688_90_90;ENSMUST00000048647_90_90;ENSMUST00000182637_90_90;ENSMUST00000182818_90_90;ENSMUST00000084219_90_90;ENSMUST00000105850_90_90;ENSMUST00000125696_90_90;ENSMUST00000131671_90_90;ENSMUST00000134524_90_90;ENSMUST00000145282_90_90;ENSMUST00000148843_90_90;ENSMUST00000156259_90_90;ENSMUST00000094756_90_90;ENSMUST00000094757_90_90;ENSMUST00000113724_90_90;ENSMUST00000113726_90_90;ENSMUST00000167950_90_90;ENSMUST00000200775_90_90;ENSMUST00000200852_90_90;ENSMUST00000201544_90_90;ENSMUST00000201561_90_90;ENSMUST00000202700_90_90
ENSMUST00000182818_90_90;0.511;0.893;1.0;0.464;0.615;0.458;0.458;0.46;0.416;0.494;0.446;0.136;0.491;0.481;0.146;0.531;0.829;0.897;0.239;0.935;0.59;0.59;0.551;0.082;0.265;0.201;0.506;0.184;0.082;0.317;0.58;0.226;0.354;0.491;0.027;0.108;0.161;0.481;0.457;0.486;0.449;0.531;0.362;0.887;0.96;1.0;0.501;0.466;0.114;0.501;0.267;0.026;0.466;0.012;0.549;0.611;0.611;0.611;0.611;0.611;0.259;0.611;0.007;0.007
ENSMUST00000084219_90_90;0.693;0.476;0.501;0.85;0.57;0.841;0.841;0.84;0.784;0.981;0.915;0.258;0.661;0.809;0.153;0.768;0.492;0.525;0.22;0.52;0.563;0.563;0.454;0.089;0.251;0.194;0.541;0.179;0.089;0.298;0.529;0.217;0.331;0.661;0.0;0.149;0.171;0.809;0.625;0.664;0.772;0.768;0.528;0.474;0.506;0.501;1.0;0.855;0.154;1.0;0.274;0.005;0.855;0.0;0.465;0.58;0.58;0.58;0.58;0.58;0.245;0.58;0.0;0.015
ENSMUST00000105850_90_90;0.809;0.446;0.466;0.994;0.532;0.984;0.984;0.984;0.927;0.84;0.784;0.221;0.775;0.924;0.279;0.659;0.434;0.46;0.188;0.456;0.527;0.527;0.428;0.103;0.245;0.195;0.5;0.182;0.103;0.286;0.466;0.215;0.315;0.775;0.121;0.128;0.297;0.924;0.74;0.779;0.888;0.659;0.643;0.444;0.47;0.466;0.855;1.0;0.132;0.855;0.419;0.15;1.0;0.086;0.439;0.542;0.542;0.542;0.542;0.542;0.24;0.542;0.019;0.038
ENSMUST00000125696_90_90;0.154;0.107;0.114;0.131;0.124;0.131;0.131;0.13;0.073;0.151;0.085;0.0;0.157;0.138;0.446;0.188;0.126;0.137;0.437;0.136;0.123;0.123;0.148;0.485;0.407;0.5;0.198;0.531;0.485;0.354;0.063;0.458;0.326;0.157;0.0;0.861;0.419;0.138;0.163;0.158;0.143;0.188;0.184;0.106;0.115;0.114;0.154;0.132;1.0;0.154;0.316;0.017;0.132;0.0;0.151;0.124;0.124;0.124;0.124;0.124;0.414;0.124;0.0;0.081
ENSMUST00000131671_90_90;0.693;0.476;0.501;0.85;0.57;0.841;0.841;0.84;0.784;0.981;0.915;0.258;0.661;0.809;0.153;0.768;0.492;0.525;0.22;0.52;0.563;0.563;0.454;0.089;0.251;0.194;0.541;0.179;0.089;0.298;0.529;0.217;0.331;0.661;0.0;0.149;0.171;0.809;0.625;0.664;0.772;0.768;0.528;0.474;0.506;0.501;1.0;0.855;0.154;1.0;0.274;0.005;0.855;0.0;0.465;0.58;0.58;0.58;0.58;0.58;0.245;0.58;0.0;0.015
ENSMUST00000134524_90_90;0.461;0.252;0.267;0.417;0.257;0.41;0.41;0.412;0.353;0.27;0.209;0.0;0.466;0.414;0.653;0.323;0.24;0.258;0.437;0.256;0.257;0.257;0.299;0.241;0.572;0.455;0.382;0.426;0.241;0.598;0.179;0.501;0.564;0.466;0.282;0.306;0.696;0.414;0.486;0.469;0.43;0.323;0.428;0.251;0.269;0.267;0.274;0.419;0.316;0.274;1.0;0.353;0.419;0.204;0.304;0.258;0.258;0.258;0.258;0.258;0.56;0.258;0.045;0.092
ENSMUST00000145282_90_90;0.152;0.025;0.026;0.149;0.025;0.149;0.149;0.147;0.158;0.005;0.005;0.0;0.153;0.137;0.425;0.006;0.0;0.0;0.0;0.0;0.025;0.025;0.029;0.097;0.064;0.072;0.038;0.074;0.097;0.058;0.0;0.069;0.056;0.153;0.72;0.017;0.402;0.137;0.161;0.155;0.143;0.006;0.183;0.025;0.026;0.026;0.005;0.15;0.017;0.005;0.353;1.0;0.15;0.543;0.03;0.025;0.025;0.025;0.025;0.025;0.065;0.025;0.124;0.148
ENSMUST00000148843_90_90;0.809;0.446;0.466;0.994;0.532;0.984;0.984;0.984;0.927;0.84;0.784;0.221;0.775;0.924;0.279;0.659;0.434;0.46;0.188;0.456;0.527;0.527;0.428;0.103;0.245;0.195;0.5;0.182;0.103;0.286;0.466;0.215;0.315;0.775;0.121;0.128;0.297;0.924;0.74;0.779;0.888;0.659;0.643;0.444;0.47;0.466;0.855;1.0;0.132;0.855;0.419;0.15;1.0;0.086;0.439;0.542;0.542;0.542;0.542;0.542;0.24;0.542;0.019;0.038
ENSMUST00000156259_90_90;0.08;0.011;0.012;0.086;0.0;0.086;0.086;0.085;0.091;0.0;0.0;0.0;0.08;0.071;0.229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.452;0.0;0.215;0.071;0.084;0.08;0.075;0.0;0.097;0.011;0.013;0.012;0.0;0.086;0.0;0.0;0.204;0.543;0.086;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000094756_90_90;0.469;0.52;0.549;0.436;0.783;0.43;0.43;0.432;0.391;0.459;0.412;0.158;0.488;0.445;0.184;0.523;0.538;0.576;0.267;0.571;0.792;0.792;0.941;0.167;0.358;0.289;0.689;0.274;0.167;0.411;0.684;0.317;0.448;0.488;0.031;0.146;0.198;0.445;0.454;0.483;0.414;0.523;0.362;0.517;0.554;0.549;0.465;0.439;0.151;0.465;0.304;0.03;0.439;0.0;1.0;0.83;0.83;0.83;0.83;0.83;0.35;0.83;0.027;0.054
ENSMUST00000094757_90_90;0.543;0.581;0.611;0.539;0.947;0.533;0.533;0.535;0.495;0.572;0.527;0.174;0.524;0.552;0.155;0.561;0.598;0.637;0.221;0.631;0.924;0.924;0.789;0.136;0.294;0.238;0.595;0.224;0.136;0.339;0.819;0.26;0.37;0.524;0.026;0.12;0.167;0.552;0.493;0.519;0.522;0.561;0.406;0.579;0.616;0.611;0.58;0.542;0.124;0.58;0.258;0.025;0.542;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000113724_90_90;0.543;0.581;0.611;0.539;0.947;0.533;0.533;0.535;0.495;0.572;0.527;0.174;0.524;0.552;0.155;0.561;0.598;0.637;0.221;0.631;0.924;0.924;0.789;0.136;0.294;0.238;0.595;0.224;0.136;0.339;0.819;0.26;0.37;0.524;0.026;0.12;0.167;0.552;0.493;0.519;0.522;0.561;0.406;0.579;0.616;0.611;0.58;0.542;0.124;0.58;0.258;0.025;0.542;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000113726_90_90;0.543;0.581;0.611;0.539;0.947;0.533;0.533;0.535;0.495;0.572;0.527;0.174;0.524;0.552;0.155;0.561;0.598;0.637;0.221;0.631;0.924;0.924;0.789;0.136;0.294;0.238;0.595;0.224;0.136;0.339;0.819;0.26;0.37;0.524;0.026;0.12;0.167;0.552;0.493;0.519;0.522;0.561;0.406;0.579;0.616;0.611;0.58;0.542;0.124;0.58;0.258;0.025;0.542;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000167950_90_90;0.543;0.581;0.611;0.539;0.947;0.533;0.533;0.535;0.495;0.572;0.527;0.174;0.524;0.552;0.155;0.561;0.598;0.637;0.221;0.631;0.924;0.924;0.789;0.136;0.294;0.238;0.595;0.224;0.136;0.339;0.819;0.26;0.37;0.524;0.026;0.12;0.167;0.552;0.493;0.519;0.522;0.561;0.406;0.579;0.616;0.611;0.58;0.542;0.124;0.58;0.258;0.025;0.542;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000200775_90_90;0.543;0.581;0.611;0.539;0.947;0.533;0.533;0.535;0.495;0.572;0.527;0.174;0.524;0.552;0.155;0.561;0.598;0.637;0.221;0.631;0.924;0.924;0.789;0.136;0.294;0.238;0.595;0.224;0.136;0.339;0.819;0.26;0.37;0.524;0.026;0.12;0.167;0.552;0.493;0.519;0.522;0.561;0.406;0.579;0.616;0.611;0.58;0.542;0.124;0.58;0.258;0.025;0.542;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000200852_90_90;0.278;0.242;0.259;0.239;0.286;0.239;0.239;0.236;0.19;0.241;0.188;0.0;0.281;0.25;0.406;0.292;0.262;0.284;0.759;0.281;0.285;0.285;0.345;0.464;0.982;0.823;0.465;0.773;0.464;0.849;0.174;0.9;0.778;0.281;0.069;0.398;0.434;0.25;0.293;0.283;0.26;0.292;0.271;0.241;0.261;0.259;0.245;0.24;0.414;0.245;0.56;0.065;0.24;0.0;0.35;0.288;0.288;0.288;0.288;0.288;1.0;0.288;0.071;0.144
ENSMUST00000201544_90_90;0.543;0.581;0.611;0.539;0.947;0.533;0.533;0.535;0.495;0.572;0.527;0.174;0.524;0.552;0.155;0.561;0.598;0.637;0.221;0.631;0.924;0.924;0.789;0.136;0.294;0.238;0.595;0.224;0.136;0.339;0.819;0.26;0.37;0.524;0.026;0.12;0.167;0.552;0.493;0.519;0.522;0.561;0.406;0.579;0.616;0.611;0.58;0.542;0.124;0.58;0.258;0.025;0.542;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000201561_90_90;0.022;0.007;0.007;0.019;0.021;0.019;0.019;0.018;0.02;0.0;0.0;0.0;0.022;0.02;0.064;0.0;0.0;0.0;0.0;0.0;0.021;0.021;0.026;0.147;0.07;0.085;0.036;0.09;0.147;0.062;0.0;0.079;0.057;0.022;0.149;0.0;0.06;0.02;0.024;0.023;0.021;0.0;0.026;0.007;0.007;0.007;0.0;0.019;0.0;0.0;0.045;0.124;0.019;0.0;0.027;0.021;0.021;0.021;0.021;0.021;0.071;0.021;1.0;0.493
ENSMUST00000202700_90_90;0.045;0.007;0.007;0.038;0.042;0.038;0.038;0.037;0.04;0.014;0.016;0.0;0.046;0.041;0.129;0.018;0.009;0.01;0.033;0.01;0.042;0.042;0.053;0.297;0.141;0.172;0.071;0.182;0.297;0.124;0.0;0.159;0.116;0.046;0.174;0.084;0.121;0.041;0.048;0.046;0.041;0.018;0.053;0.007;0.007;0.007;0.015;0.038;0.081;0.015;0.092;0.148;0.038;0.0;0.054;0.043;0.043;0.043;0.043;0.043;0.144;0.043;0.493;1.0
