;ENSCAFT00000004869_90_90;ENSCAFT00000013439_90_90;ENSCAFT00000037016_90_90;ENSCAFT00000021145_90_90;ENSCAFT00000025193_90_90;ENST00000302271_90_90;ENST00000374612_90_90;ENST00000374616_90_90;ENST00000427764_90_90;ENST00000478691_90_90;ENST00000606561_90_90;ENST00000641107_90_90;ENST00000355238_90_90;ENST00000369622_90_90;ENST00000444272_90_90;ENST00000616122_90_90;ENST00000281722_90_90;ENST00000510397_90_90;ENST00000512640_90_90;ENST00000514866_90_90;ENST00000295971_90_90;ENST00000381793_90_90;ENST00000381795_90_90;ENST00000505220_90_90;ENST00000505414_90_90;ENST00000507180_90_90;ENST00000510871_90_90;ENST00000511598_90_90;ENST00000511902_90_90;ENST00000513473_90_90;ENST00000514014_90_90;ENST00000514782_90_90;ENST00000515053_90_90;ENSMUST00000069221_90_90;ENSMUST00000172508_90_90;ENSMUST00000172828_90_90;ENSMUST00000173405_90_90;ENSMUST00000173801_90_90;ENSMUST00000174269_90_90;ENSMUST00000174282_90_90;ENSMUST00000174361_90_90;ENSMUST00000174391_90_90;ENSMUST00000174688_90_90;ENSMUST00000048647_90_90;ENSMUST00000182637_90_90;ENSMUST00000182818_90_90;ENSMUST00000084219_90_90;ENSMUST00000105850_90_90;ENSMUST00000125696_90_90;ENSMUST00000131671_90_90;ENSMUST00000134524_90_90;ENSMUST00000145282_90_90;ENSMUST00000148843_90_90;ENSMUST00000156259_90_90;ENSMUST00000094756_90_90;ENSMUST00000094757_90_90;ENSMUST00000113724_90_90;ENSMUST00000113726_90_90;ENSMUST00000167950_90_90;ENSMUST00000200775_90_90;ENSMUST00000200852_90_90;ENSMUST00000201544_90_90;ENSMUST00000201561_90_90;ENSMUST00000202700_90_90
ENSMUST00000182818_90_90;0.927;0.942;1.0;0.947;0.952;0.853;0.853;0.863;0.772;0.858;0.763;0.188;0.795;0.843;0.206;0.791;0.916;0.948;0.254;0.99;0.933;0.933;0.809;0.101;0.321;0.242;0.66;0.224;0.101;0.382;0.863;0.273;0.424;0.795;0.037;0.137;0.226;0.843;0.744;0.785;0.792;0.791;0.597;0.887;0.96;1.0;0.859;0.864;0.146;0.859;0.384;0.038;0.864;0.015;0.8;0.95;0.95;0.95;0.95;0.95;0.311;0.95;0.009;0.009
ENSMUST00000084219_90_90;0.844;0.829;0.859;0.855;0.853;0.85;0.85;0.855;0.792;1.0;0.927;0.262;0.714;0.863;0.163;0.826;0.861;0.909;0.352;0.896;0.835;0.835;0.653;0.12;0.334;0.259;0.737;0.24;0.12;0.394;0.782;0.288;0.437;0.714;0.0;0.158;0.182;0.863;0.675;0.714;0.825;0.826;0.571;0.824;0.872;0.859;1.0;0.855;0.154;1.0;0.274;0.005;0.855;0.0;0.665;0.854;0.854;0.854;0.854;0.854;0.327;0.854;0.0;0.02
ENSMUST00000105850_90_90;0.996;0.865;0.895;1.0;0.849;0.995;0.995;1.0;0.937;0.855;0.792;0.224;0.847;0.998;0.299;0.712;0.806;0.84;0.319;0.831;0.821;0.821;0.647;0.148;0.345;0.275;0.708;0.259;0.148;0.398;0.706;0.302;0.436;0.847;0.129;0.137;0.32;0.998;0.809;0.847;0.959;0.712;0.706;0.834;0.875;0.864;0.855;1.0;0.132;0.855;0.419;0.15;1.0;0.086;0.657;0.839;0.839;0.839;0.839;0.839;0.337;0.839;0.028;0.056
ENSMUST00000125696_90_90;0.16;0.142;0.146;0.132;0.157;0.133;0.133;0.132;0.074;0.154;0.087;0.0;0.164;0.141;0.468;0.195;0.168;0.176;0.539;0.174;0.158;0.158;0.2;0.581;0.46;0.579;0.225;0.618;0.581;0.396;0.077;0.526;0.363;0.164;0.0;0.861;0.439;0.141;0.171;0.164;0.146;0.195;0.195;0.141;0.148;0.146;0.154;0.132;1.0;0.154;0.316;0.017;0.132;0.0;0.198;0.155;0.155;0.155;0.155;0.155;0.471;0.155;0.0;0.092
ENSMUST00000131671_90_90;0.844;0.829;0.859;0.855;0.853;0.85;0.85;0.855;0.792;1.0;0.927;0.262;0.714;0.863;0.163;0.826;0.861;0.909;0.352;0.896;0.835;0.835;0.653;0.12;0.334;0.259;0.737;0.24;0.12;0.394;0.782;0.288;0.437;0.714;0.0;0.158;0.182;0.863;0.675;0.714;0.825;0.826;0.571;0.824;0.872;0.859;1.0;0.855;0.154;1.0;0.274;0.005;0.855;0.0;0.665;0.854;0.854;0.854;0.854;0.854;0.327;0.854;0.0;0.02
ENSMUST00000134524_90_90;0.485;0.384;0.397;0.419;0.352;0.414;0.414;0.419;0.356;0.274;0.211;0.0;0.494;0.428;0.696;0.337;0.352;0.366;0.662;0.362;0.351;0.351;0.441;0.333;0.767;0.613;0.484;0.576;0.333;0.795;0.233;0.674;0.74;0.494;0.3;0.317;0.742;0.428;0.517;0.494;0.445;0.337;0.456;0.37;0.388;0.384;0.274;0.419;0.316;0.274;1.0;0.353;0.419;0.204;0.436;0.345;0.345;0.345;0.345;0.345;0.748;0.345;0.064;0.129
ENSMUST00000145282_90_90;0.161;0.038;0.039;0.15;0.036;0.151;0.151;0.15;0.161;0.005;0.005;0.0;0.164;0.143;0.472;0.007;0.0;0.0;0.0;0.0;0.036;0.036;0.048;0.182;0.09;0.111;0.05;0.116;0.182;0.081;0.0;0.102;0.076;0.164;0.889;0.019;0.443;0.143;0.172;0.164;0.149;0.007;0.197;0.037;0.038;0.038;0.005;0.15;0.017;0.005;0.353;1.0;0.15;0.543;0.047;0.035;0.035;0.035;0.035;0.035;0.093;0.035;0.408;0.374
ENSMUST00000148843_90_90;0.996;0.865;0.895;1.0;0.849;0.995;0.995;1.0;0.937;0.855;0.792;0.224;0.847;0.998;0.299;0.712;0.806;0.84;0.319;0.831;0.821;0.821;0.647;0.148;0.345;0.275;0.708;0.259;0.148;0.398;0.706;0.302;0.436;0.847;0.129;0.137;0.32;0.998;0.809;0.847;0.959;0.712;0.706;0.834;0.875;0.864;0.855;1.0;0.132;0.855;0.419;0.15;1.0;0.086;0.657;0.839;0.839;0.839;0.839;0.839;0.337;0.839;0.028;0.056
ENSMUST00000156259_90_90;0.083;0.015;0.016;0.086;0.0;0.087;0.087;0.086;0.092;0.0;0.0;0.0;0.083;0.073;0.245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.083;0.534;0.0;0.231;0.073;0.088;0.083;0.077;0.0;0.101;0.015;0.015;0.015;0.0;0.086;0.0;0.0;0.204;0.543;0.086;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000094756_90_90;0.741;0.776;0.8;0.724;0.824;0.648;0.648;0.656;0.584;0.663;0.587;0.208;0.699;0.641;0.263;0.705;0.775;0.818;0.374;0.804;0.841;0.841;1.0;0.172;0.367;0.297;0.72;0.281;0.172;0.421;0.723;0.326;0.46;0.704;0.046;0.19;0.283;0.646;0.659;0.695;0.605;0.711;0.53;0.762;0.812;0.8;0.665;0.657;0.198;0.665;0.436;0.047;0.657;0.0;1.0;0.83;0.83;0.83;0.83;0.83;0.35;0.83;0.027;0.054
ENSMUST00000094757_90_90;0.903;0.924;0.95;0.918;1.0;0.83;0.83;0.838;0.766;0.852;0.776;0.227;0.742;0.822;0.207;0.752;0.918;0.966;0.316;0.951;0.986;0.986;0.83;0.14;0.301;0.244;0.621;0.23;0.14;0.348;0.871;0.267;0.38;0.747;0.035;0.149;0.223;0.827;0.706;0.739;0.785;0.758;0.587;0.908;0.965;0.95;0.854;0.839;0.155;0.854;0.345;0.035;0.839;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000113724_90_90;0.903;0.924;0.95;0.918;1.0;0.83;0.83;0.838;0.766;0.852;0.776;0.227;0.742;0.822;0.207;0.752;0.918;0.966;0.316;0.951;0.986;0.986;0.83;0.14;0.301;0.244;0.621;0.23;0.14;0.348;0.871;0.267;0.38;0.747;0.035;0.149;0.223;0.827;0.706;0.739;0.785;0.758;0.587;0.908;0.965;0.95;0.854;0.839;0.155;0.854;0.345;0.035;0.839;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000113726_90_90;0.903;0.924;0.95;0.918;1.0;0.83;0.83;0.838;0.766;0.852;0.776;0.227;0.742;0.822;0.207;0.752;0.918;0.966;0.316;0.951;0.986;0.986;0.83;0.14;0.301;0.244;0.621;0.23;0.14;0.348;0.871;0.267;0.38;0.747;0.035;0.149;0.223;0.827;0.706;0.739;0.785;0.758;0.587;0.908;0.965;0.95;0.854;0.839;0.155;0.854;0.345;0.035;0.839;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000167950_90_90;0.903;0.924;0.95;0.918;1.0;0.83;0.83;0.838;0.766;0.852;0.776;0.227;0.742;0.822;0.207;0.752;0.918;0.966;0.316;0.951;0.986;0.986;0.83;0.14;0.301;0.244;0.621;0.23;0.14;0.348;0.871;0.267;0.38;0.747;0.035;0.149;0.223;0.827;0.706;0.739;0.785;0.758;0.587;0.908;0.965;0.95;0.854;0.839;0.155;0.854;0.345;0.035;0.839;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000200775_90_90;0.903;0.924;0.95;0.918;1.0;0.83;0.83;0.838;0.766;0.852;0.776;0.227;0.742;0.822;0.207;0.752;0.918;0.966;0.316;0.951;0.986;0.986;0.83;0.14;0.301;0.244;0.621;0.23;0.14;0.348;0.871;0.267;0.38;0.747;0.035;0.149;0.223;0.827;0.706;0.739;0.785;0.758;0.587;0.908;0.965;0.95;0.854;0.839;0.155;0.854;0.345;0.035;0.839;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000200852_90_90;0.363;0.303;0.311;0.337;0.295;0.34;0.34;0.337;0.269;0.327;0.252;0.0;0.376;0.341;0.556;0.363;0.316;0.332;0.9;0.327;0.3;0.3;0.359;0.464;0.982;0.823;0.478;0.773;0.464;0.849;0.182;0.9;0.778;0.376;0.093;0.453;0.598;0.341;0.395;0.38;0.357;0.363;0.374;0.298;0.317;0.311;0.327;0.337;0.471;0.327;0.748;0.093;0.337;0.0;0.35;0.288;0.288;0.288;0.288;0.288;1.0;0.288;0.071;0.144
ENSMUST00000201544_90_90;0.903;0.924;0.95;0.918;1.0;0.83;0.83;0.838;0.766;0.852;0.776;0.227;0.742;0.822;0.207;0.752;0.918;0.966;0.316;0.951;0.986;0.986;0.83;0.14;0.301;0.244;0.621;0.23;0.14;0.348;0.871;0.267;0.38;0.747;0.035;0.149;0.223;0.827;0.706;0.739;0.785;0.758;0.587;0.908;0.965;0.95;0.854;0.839;0.155;0.854;0.345;0.035;0.839;0.0;0.83;1.0;1.0;1.0;1.0;1.0;0.288;1.0;0.021;0.043
ENSMUST00000201561_90_90;0.03;0.009;0.009;0.028;0.022;0.028;0.028;0.028;0.03;0.0;0.0;0.0;0.032;0.028;0.097;0.0;0.0;0.0;0.0;0.0;0.022;0.022;0.027;0.147;0.07;0.085;0.037;0.09;0.147;0.062;0.0;0.079;0.057;0.032;0.409;0.0;0.092;0.028;0.034;0.033;0.029;0.0;0.038;0.009;0.009;0.009;0.0;0.028;0.0;0.0;0.064;0.408;0.028;0.0;0.027;0.021;0.021;0.021;0.021;0.021;0.071;0.021;1.0;0.493
ENSMUST00000202700_90_90;0.061;0.009;0.009;0.056;0.044;0.057;0.057;0.056;0.061;0.02;0.022;0.0;0.064;0.057;0.195;0.023;0.012;0.013;0.038;0.012;0.045;0.045;0.055;0.297;0.141;0.172;0.073;0.182;0.297;0.124;0.0;0.159;0.116;0.064;0.374;0.094;0.185;0.057;0.067;0.065;0.059;0.023;0.078;0.009;0.009;0.009;0.02;0.056;0.092;0.02;0.129;0.374;0.056;0.0;0.054;0.043;0.043;0.043;0.043;0.043;0.144;0.043;0.493;1.0
