;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.606;0.651;0.481;0.3;0.444;0.566;0.447;0.452;0.06;0.026;0.026;0.026;0.026;0.0;0.077;0.051;0.038;0.405;0.026;0.345;0.026;0.026;0.026;0.051;0.438;0.406;0.207;0.219;0.29;0.243;0.271;0.11;0.32;0.525;0.612;0.604;0.627;0.853;0.689;0.549;1.0;0.595;0.57;0.33;0.557;0.6;0.676;0.469;0.038;0.466;0.56;0.026;0.639;0.313;0.469;0.026;0.038;0.355;0.026;0.051;0.026;0.026;0.271;0.29;0.202;0.338;0.11;0.071;0.079;0.271;0.329;0.115
ENST00000529999_90_90;0.475;0.44;0.294;0.189;0.27;0.333;0.272;0.405;0.061;0.0;0.0;0.0;0.051;0.0;0.1;0.049;0.033;0.333;0.0;0.252;0.0;0.0;0.0;0.0;0.329;0.243;0.066;0.203;0.189;0.194;0.168;0.05;0.35;0.402;0.48;0.371;0.37;0.635;0.444;0.4;0.595;1.0;0.963;0.189;0.694;0.471;0.436;0.281;0.033;0.279;0.507;0.0;0.369;0.247;0.281;0.0;0.033;0.27;0.0;0.049;0.051;0.0;0.168;0.189;0.096;0.35;0.086;0.0;0.0;0.168;0.339;0.145
ENST00000531897_90_90;0.455;0.422;0.279;0.173;0.255;0.315;0.257;0.417;0.062;0.0;0.0;0.0;0.053;0.0;0.103;0.051;0.034;0.342;0.0;0.234;0.0;0.0;0.0;0.0;0.301;0.228;0.039;0.169;0.173;0.161;0.152;0.052;0.317;0.381;0.46;0.352;0.352;0.608;0.426;0.38;0.57;0.963;1.0;0.18;0.717;0.451;0.418;0.267;0.034;0.265;0.48;0.0;0.35;0.254;0.267;0.0;0.034;0.25;0.0;0.051;0.053;0.0;0.152;0.173;0.08;0.317;0.052;0.0;0.0;0.152;0.306;0.149
ENST00000532884_90_90;0.542;0.5;0.316;0.456;0.301;0.246;0.303;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.076;0.0;0.33;0.0;0.0;0.0;0.068;0.315;0.312;0.194;0.167;0.442;0.197;0.422;0.0;0.212;0.627;0.547;0.571;0.547;0.348;0.505;0.598;0.33;0.189;0.18;1.0;0.143;0.536;0.495;0.313;0.0;0.311;0.131;0.0;0.228;0.034;0.313;0.0;0.0;0.355;0.0;0.0;0.0;0.0;0.408;0.429;0.374;0.231;0.069;0.208;0.297;0.408;0.281;0.13
ENST00000533162_90_90;0.339;0.413;0.291;0.121;0.267;0.33;0.269;0.53;0.063;0.0;0.0;0.0;0.054;0.0;0.105;0.052;0.034;0.516;0.0;0.191;0.0;0.0;0.0;0.0;0.19;0.23;0.0;0.062;0.121;0.06;0.1;0.154;0.2;0.267;0.343;0.343;0.343;0.439;0.417;0.269;0.557;0.694;0.717;0.143;1.0;0.336;0.409;0.278;0.034;0.276;0.486;0.0;0.366;0.397;0.278;0.0;0.034;0.181;0.0;0.052;0.054;0.0;0.1;0.121;0.031;0.2;0.0;0.0;0.0;0.1;0.194;0.152
ENSMUST00000002599_90_90;0.99;0.86;0.546;0.451;0.5;0.429;0.503;0.292;0.087;0.03;0.03;0.03;0.03;0.0;0.069;0.06;0.05;0.246;0.03;0.375;0.03;0.03;0.03;0.039;0.337;0.476;0.16;0.165;0.44;0.184;0.424;0.029;0.242;0.854;0.979;0.788;0.827;0.646;0.904;0.896;0.6;0.471;0.451;0.536;0.336;1.0;0.923;0.525;0.05;0.521;0.372;0.03;0.43;0.188;0.525;0.03;0.05;0.397;0.03;0.06;0.03;0.03;0.414;0.43;0.346;0.255;0.082;0.13;0.229;0.414;0.25;0.186
ENSMUST00000100527_90_90;0.913;0.935;0.603;0.426;0.556;0.489;0.559;0.351;0.081;0.028;0.028;0.028;0.028;0.0;0.064;0.056;0.046;0.316;0.028;0.383;0.028;0.028;0.028;0.036;0.312;0.521;0.149;0.152;0.415;0.17;0.4;0.076;0.224;0.788;0.904;0.865;0.904;0.598;0.981;0.827;0.676;0.436;0.418;0.495;0.409;0.923;1.0;0.582;0.046;0.577;0.43;0.028;0.492;0.248;0.582;0.028;0.046;0.383;0.028;0.056;0.028;0.028;0.39;0.406;0.326;0.236;0.076;0.122;0.216;0.39;0.231;0.173
ENSMUST00000029149_90_90;0.529;0.552;0.944;0.45;0.943;0.626;0.951;0.408;0.063;0.033;0.033;0.033;0.033;0.0;0.101;0.066;0.067;0.375;0.033;0.631;0.033;0.033;0.033;0.057;0.35;0.902;0.197;0.124;0.44;0.139;0.426;0.067;0.177;0.5;0.532;0.56;0.59;0.409;0.59;0.53;0.469;0.281;0.267;0.313;0.278;0.525;0.582;1.0;0.067;0.992;0.496;0.033;0.675;0.311;1.0;0.033;0.067;0.6;0.033;0.066;0.033;0.033;0.416;0.43;0.365;0.187;0.067;0.117;0.269;0.416;0.184;0.161
ENSMUST00000109584_90_90;0.051;0.018;0.056;0.0;0.066;0.084;0.067;0.157;0.562;0.308;0.308;0.308;0.308;0.0;0.312;0.727;0.8;0.17;0.308;0.0;0.308;0.308;0.308;0.0;0.0;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051;0.0;0.03;0.056;0.047;0.033;0.038;0.033;0.034;0.0;0.034;0.05;0.046;0.067;1.0;0.066;0.133;0.308;0.091;0.211;0.067;0.308;0.8;0.0;0.308;0.727;0.308;0.308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000109587_90_90;0.525;0.549;0.952;0.447;0.951;0.621;0.943;0.405;0.062;0.032;0.032;0.032;0.032;0.0;0.1;0.066;0.066;0.372;0.032;0.639;0.032;0.032;0.032;0.057;0.347;0.911;0.195;0.123;0.437;0.138;0.423;0.066;0.176;0.496;0.529;0.556;0.585;0.406;0.586;0.526;0.466;0.279;0.265;0.311;0.276;0.521;0.577;0.992;0.066;1.0;0.492;0.032;0.669;0.308;0.992;0.032;0.066;0.608;0.032;0.066;0.032;0.032;0.413;0.428;0.362;0.185;0.066;0.116;0.267;0.413;0.183;0.16
ENSMUST00000126992_90_90;0.375;0.397;0.472;0.173;0.479;0.611;0.483;0.817;0.119;0.063;0.063;0.063;0.063;0.0;0.203;0.131;0.133;0.721;0.063;0.337;0.063;0.063;0.063;0.0;0.36;0.438;0.089;0.188;0.173;0.179;0.153;0.115;0.303;0.33;0.378;0.393;0.43;0.482;0.438;0.368;0.56;0.507;0.48;0.131;0.486;0.372;0.43;0.496;0.133;0.492;1.0;0.063;0.678;0.6;0.496;0.063;0.133;0.32;0.063;0.131;0.063;0.063;0.153;0.173;0.092;0.303;0.097;0.0;0.0;0.153;0.294;0.12
ENSMUST00000137566_90_90;0.03;0.018;0.032;0.0;0.032;0.041;0.033;0.074;0.2;1.0;1.0;1.0;0.333;0.5;0.053;0.286;0.308;0.08;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.03;0.042;0.028;0.033;0.026;0.0;0.0;0.0;0.0;0.03;0.028;0.033;0.308;0.032;0.063;1.0;0.044;0.098;0.033;1.0;0.308;0.0;1.0;0.286;0.333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000142071_90_90;0.433;0.462;0.633;0.314;0.63;0.828;0.635;0.557;0.084;0.044;0.044;0.044;0.044;0.0;0.138;0.09;0.091;0.511;0.044;0.452;0.044;0.044;0.044;0.078;0.477;0.591;0.267;0.169;0.305;0.189;0.288;0.091;0.239;0.397;0.437;0.463;0.496;0.556;0.5;0.43;0.639;0.369;0.35;0.228;0.366;0.43;0.492;0.675;0.091;0.669;0.678;0.044;1.0;0.425;0.675;0.044;0.091;0.468;0.044;0.09;0.044;0.044;0.288;0.305;0.232;0.253;0.091;0.12;0.126;0.288;0.247;0.087
ENSMUST00000146288_90_90;0.189;0.217;0.293;0.039;0.298;0.379;0.3;0.673;0.178;0.098;0.098;0.098;0.098;0.0;0.324;0.205;0.211;0.766;0.098;0.17;0.098;0.098;0.098;0.0;0.127;0.31;0.0;0.0;0.047;0.0;0.049;0.095;0.103;0.133;0.191;0.198;0.236;0.238;0.252;0.171;0.313;0.247;0.254;0.034;0.397;0.188;0.248;0.311;0.211;0.308;0.6;0.098;0.425;1.0;0.311;0.098;0.211;0.146;0.098;0.205;0.098;0.098;0.049;0.047;0.0;0.103;0.0;0.0;0.0;0.049;0.065;0.107
ENSMUST00000146297_90_90;0.529;0.552;0.944;0.45;0.943;0.626;0.951;0.408;0.063;0.033;0.033;0.033;0.033;0.0;0.101;0.066;0.067;0.375;0.033;0.631;0.033;0.033;0.033;0.057;0.35;0.902;0.197;0.124;0.44;0.139;0.426;0.067;0.177;0.5;0.532;0.56;0.59;0.409;0.59;0.53;0.469;0.281;0.267;0.313;0.278;0.525;0.582;1.0;0.067;0.992;0.496;0.033;0.675;0.311;1.0;0.033;0.067;0.6;0.033;0.066;0.033;0.033;0.416;0.43;0.365;0.187;0.067;0.117;0.269;0.416;0.184;0.161
ENSMUST00000146549_90_90;0.03;0.018;0.032;0.0;0.032;0.041;0.033;0.074;0.2;1.0;1.0;1.0;0.333;0.5;0.053;0.286;0.308;0.08;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.03;0.042;0.028;0.033;0.026;0.0;0.0;0.0;0.0;0.03;0.028;0.033;0.308;0.032;0.063;1.0;0.044;0.098;0.033;1.0;0.308;0.0;1.0;0.286;0.333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000147098_90_90;0.051;0.018;0.056;0.0;0.066;0.084;0.067;0.157;0.471;0.308;0.308;0.308;0.308;0.0;0.312;0.727;1.0;0.17;0.308;0.0;0.308;0.308;0.308;0.0;0.0;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051;0.0;0.03;0.056;0.047;0.033;0.038;0.033;0.034;0.0;0.034;0.05;0.046;0.067;0.8;0.066;0.133;0.308;0.091;0.211;0.067;0.308;1.0;0.0;0.308;0.727;0.308;0.308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148794_90_90;0.4;0.386;0.585;0.453;0.582;0.44;0.574;0.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.178;0.0;0.866;0.0;0.0;0.0;0.092;0.487;0.607;0.25;0.169;0.466;0.177;0.447;0.0;0.25;0.449;0.403;0.43;0.415;0.359;0.389;0.432;0.355;0.27;0.25;0.355;0.181;0.397;0.383;0.6;0.0;0.608;0.32;0.0;0.468;0.146;0.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.435;0.453;0.381;0.25;0.093;0.176;0.278;0.435;0.259;0.101
ENSMUST00000152919_90_90;0.03;0.018;0.032;0.0;0.032;0.041;0.033;0.074;0.2;1.0;1.0;1.0;0.333;0.5;0.053;0.286;0.308;0.08;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.03;0.042;0.028;0.033;0.026;0.0;0.0;0.0;0.0;0.03;0.028;0.033;0.308;0.032;0.063;1.0;0.044;0.098;0.033;1.0;0.308;0.0;1.0;0.286;0.333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000153514_90_90;0.061;0.027;0.065;0.0;0.066;0.083;0.066;0.154;0.444;0.286;0.286;0.286;0.286;0.0;0.294;1.0;0.727;0.167;0.286;0.0;0.286;0.286;0.286;0.0;0.0;0.068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061;0.0;0.03;0.069;0.057;0.032;0.051;0.049;0.051;0.0;0.052;0.06;0.056;0.066;0.727;0.066;0.131;0.286;0.09;0.205;0.066;0.286;0.727;0.0;0.286;1.0;0.286;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000154677_90_90;0.03;0.0;0.032;0.0;0.032;0.041;0.033;0.074;0.2;0.333;0.333;0.333;1.0;0.0;0.053;0.286;0.308;0.08;0.333;0.0;0.333;0.333;0.333;0.0;0.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.03;0.042;0.028;0.033;0.026;0.051;0.053;0.0;0.054;0.03;0.028;0.033;0.308;0.032;0.063;0.333;0.044;0.098;0.033;0.333;0.308;0.0;0.333;0.286;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000155837_90_90;0.03;0.018;0.032;0.0;0.032;0.041;0.033;0.074;0.2;1.0;1.0;1.0;0.333;0.5;0.053;0.286;0.308;0.08;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.03;0.042;0.028;0.033;0.026;0.0;0.0;0.0;0.0;0.03;0.028;0.033;0.308;0.032;0.063;1.0;0.044;0.098;0.033;1.0;0.308;0.0;1.0;0.286;0.333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000033135_90_90;0.417;0.393;0.408;0.89;0.404;0.338;0.407;0.101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.421;0.0;0.0;0.0;0.052;0.286;0.408;0.178;0.172;0.909;0.217;0.957;0.01;0.253;0.462;0.42;0.433;0.42;0.303;0.396;0.447;0.271;0.168;0.152;0.408;0.1;0.414;0.39;0.416;0.0;0.413;0.153;0.0;0.288;0.049;0.416;0.0;0.0;0.435;0.0;0.0;0.0;0.0;1.0;0.948;0.902;0.266;0.086;0.34;0.707;1.0;0.222;0.219
ENSMUST00000106226_90_90;0.433;0.408;0.422;0.94;0.418;0.355;0.421;0.122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.083;0.0;0.439;0.0;0.0;0.0;0.049;0.308;0.423;0.17;0.163;0.96;0.206;0.909;0.01;0.24;0.479;0.436;0.45;0.436;0.323;0.411;0.464;0.29;0.189;0.173;0.429;0.121;0.43;0.406;0.43;0.0;0.428;0.173;0.0;0.305;0.047;0.43;0.0;0.0;0.453;0.0;0.0;0.0;0.0;0.948;1.0;0.856;0.253;0.082;0.323;0.67;0.948;0.273;0.208
ENSMUST00000106228_90_90;0.348;0.329;0.358;0.818;0.353;0.283;0.356;0.039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.37;0.0;0.0;0.0;0.057;0.235;0.366;0.196;0.19;0.837;0.241;0.882;0.0;0.17;0.387;0.351;0.362;0.351;0.23;0.331;0.374;0.202;0.096;0.08;0.374;0.031;0.346;0.326;0.365;0.0;0.362;0.092;0.0;0.232;0.0;0.365;0.0;0.0;0.381;0.0;0.0;0.0;0.0;0.902;0.856;1.0;0.17;0.095;0.376;0.783;0.902;0.167;0.125
ENSMUST00000123666_90_90;0.258;0.238;0.183;0.253;0.185;0.235;0.187;0.203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.141;0.0;0.23;0.0;0.0;0.0;0.0;0.429;0.183;0.174;0.63;0.24;0.516;0.253;0.029;0.862;0.298;0.26;0.272;0.26;0.362;0.24;0.284;0.338;0.35;0.317;0.231;0.2;0.255;0.236;0.187;0.0;0.185;0.303;0.0;0.253;0.103;0.187;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.266;0.253;0.17;1.0;0.286;0.0;0.0;0.266;0.75;0.238
ENSMUST00000133089_90_90;0.083;0.077;0.065;0.082;0.066;0.084;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0;0.0;0.0;0.0;0.182;0.069;0.241;0.444;0.082;0.381;0.086;0.0;0.286;0.096;0.084;0.088;0.084;0.118;0.078;0.092;0.11;0.086;0.052;0.069;0.0;0.082;0.076;0.067;0.0;0.066;0.097;0.0;0.091;0.0;0.067;0.0;0.0;0.093;0.0;0.0;0.0;0.0;0.086;0.082;0.095;0.286;1.0;0.0;0.0;0.086;0.267;0.0
ENSMUST00000133444_90_90;0.132;0.123;0.114;0.337;0.108;0.185;0.109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.152;0.0;0.0;0.0;0.128;0.069;0.112;0.109;0.0;0.337;0.0;0.355;0.0;0.0;0.149;0.133;0.138;0.133;0.098;0.124;0.143;0.071;0.0;0.0;0.208;0.0;0.13;0.122;0.117;0.0;0.116;0.0;0.0;0.12;0.0;0.117;0.0;0.0;0.176;0.0;0.0;0.0;0.0;0.34;0.323;0.376;0.0;0.0;1.0;0.478;0.34;0.0;0.0
ENSMUST00000141126_90_90;0.231;0.217;0.264;0.653;0.259;0.178;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.272;0.0;0.0;0.0;0.071;0.091;0.268;0.122;0.0;0.653;0.024;0.688;0.0;0.0;0.256;0.233;0.24;0.233;0.1;0.219;0.248;0.079;0.0;0.0;0.297;0.0;0.229;0.216;0.269;0.0;0.267;0.0;0.0;0.126;0.0;0.269;0.0;0.0;0.278;0.0;0.0;0.0;0.0;0.707;0.67;0.783;0.0;0.0;0.478;1.0;0.707;0.0;0.139
ENSMUST00000165023_90_90;0.417;0.393;0.408;0.89;0.404;0.338;0.407;0.101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.421;0.0;0.0;0.0;0.052;0.286;0.408;0.178;0.172;0.909;0.217;0.957;0.01;0.253;0.462;0.42;0.433;0.42;0.303;0.396;0.447;0.271;0.168;0.152;0.408;0.1;0.414;0.39;0.416;0.0;0.413;0.153;0.0;0.288;0.049;0.416;0.0;0.0;0.435;0.0;0.0;0.0;0.0;1.0;0.948;0.902;0.266;0.086;0.34;0.707;1.0;0.222;0.219
ENSMUST00000205278_90_90;0.253;0.234;0.18;0.286;0.183;0.23;0.184;0.197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.119;0.0;0.239;0.0;0.0;0.0;0.0;0.469;0.19;0.167;0.586;0.273;0.485;0.222;0.0;0.697;0.291;0.255;0.266;0.255;0.352;0.236;0.278;0.329;0.339;0.306;0.281;0.194;0.25;0.231;0.184;0.0;0.183;0.294;0.0;0.247;0.065;0.184;0.0;0.0;0.259;0.0;0.0;0.0;0.0;0.222;0.273;0.167;0.75;0.267;0.0;0.0;0.222;1.0;0.149
ENSMUST00000205835_90_90;0.188;0.174;0.157;0.196;0.16;0.082;0.161;0.136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.145;0.0;0.117;0.0;0.0;0.0;0.0;0.115;0.157;0.0;0.024;0.196;0.023;0.206;0.03;0.209;0.216;0.19;0.198;0.19;0.122;0.176;0.207;0.115;0.145;0.149;0.13;0.152;0.186;0.173;0.161;0.0;0.16;0.12;0.0;0.087;0.107;0.161;0.0;0.0;0.101;0.0;0.0;0.0;0.0;0.219;0.208;0.125;0.238;0.0;0.0;0.139;0.219;0.149;1.0
