;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.566;0.578;0.806;0.738;0.77;0.896;0.77;0.554;0.083;0.019;0.019;0.019;0.018;0.0;0.184;0.055;0.05;0.441;0.019;0.534;0.019;0.019;0.019;0.084;0.544;0.715;0.326;0.243;0.538;0.393;0.512;0.065;0.365;0.494;0.564;0.524;0.546;0.938;0.595;0.515;1.0;0.569;0.528;0.377;0.478;0.566;0.597;0.774;0.05;0.774;0.661;0.019;0.924;0.33;0.774;0.019;0.05;0.53;0.019;0.055;0.018;0.019;0.534;0.561;0.43;0.385;0.103;0.106;0.208;0.534;0.378;0.129
ENST00000529999_90_90;0.402;0.39;0.505;0.406;0.438;0.497;0.438;0.584;0.083;0.0;0.0;0.0;0.136;0.0;0.222;0.048;0.042;0.443;0.0;0.315;0.0;0.0;0.0;0.0;0.333;0.393;0.055;0.321;0.315;0.261;0.288;0.058;0.508;0.316;0.371;0.307;0.313;0.589;0.361;0.322;0.569;1.0;0.942;0.159;0.755;0.402;0.39;0.439;0.042;0.439;0.665;0.0;0.509;0.32;0.439;0.0;0.042;0.319;0.0;0.048;0.136;0.0;0.296;0.324;0.187;0.533;0.107;0.0;0.0;0.296;0.523;0.195
ENST00000531897_90_90;0.374;0.363;0.465;0.352;0.403;0.457;0.403;0.617;0.088;0.0;0.0;0.0;0.144;0.0;0.236;0.051;0.044;0.469;0.0;0.273;0.0;0.0;0.0;0.0;0.285;0.358;0.009;0.247;0.273;0.202;0.246;0.062;0.435;0.29;0.345;0.281;0.288;0.547;0.336;0.296;0.528;0.942;1.0;0.144;0.798;0.374;0.363;0.404;0.044;0.404;0.612;0.0;0.469;0.338;0.404;0.0;0.044;0.276;0.0;0.051;0.144;0.0;0.253;0.281;0.144;0.456;0.03;0.0;0.0;0.253;0.446;0.209
ENST00000532884_90_90;0.432;0.419;0.552;0.79;0.549;0.417;0.549;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0;0.617;0.0;0.0;0.0;0.127;0.508;0.582;0.423;0.17;0.789;0.353;0.754;0.0;0.245;0.435;0.403;0.422;0.411;0.389;0.391;0.424;0.377;0.159;0.144;1.0;0.126;0.432;0.419;0.551;0.0;0.551;0.184;0.0;0.407;0.042;0.551;0.0;0.0;0.622;0.0;0.0;0.0;0.0;0.751;0.786;0.706;0.247;0.074;0.247;0.59;0.751;0.296;0.185
ENST00000533162_90_90;0.298;0.328;0.43;0.248;0.371;0.421;0.371;0.634;0.093;0.0;0.0;0.0;0.152;0.0;0.25;0.054;0.047;0.602;0.0;0.207;0.0;0.0;0.0;0.0;0.179;0.321;0.0;0.097;0.184;0.08;0.158;0.121;0.27;0.22;0.275;0.249;0.256;0.429;0.304;0.227;0.478;0.755;0.798;0.126;1.0;0.298;0.328;0.372;0.047;0.372;0.559;0.0;0.432;0.445;0.372;0.0;0.047;0.199;0.0;0.054;0.152;0.0;0.165;0.192;0.06;0.289;0.0;0.0;0.0;0.165;0.28;0.229
ENSMUST00000002599_90_90;1.0;0.955;0.674;0.996;0.643;0.54;0.643;0.313;0.066;0.015;0.015;0.015;0.015;0.0;0.116;0.039;0.036;0.241;0.015;0.42;0.015;0.015;0.015;0.052;0.335;0.608;0.201;0.147;0.536;0.237;0.517;0.023;0.221;0.921;1.0;0.893;0.918;0.587;0.97;0.946;0.566;0.402;0.374;0.432;0.298;1.0;0.97;0.65;0.036;0.65;0.38;0.015;0.536;0.179;0.65;0.015;0.036;0.423;0.015;0.039;0.015;0.015;0.526;0.545;0.45;0.226;0.06;0.111;0.287;0.526;0.222;0.146
ENSMUST00000100527_90_90;0.97;0.986;0.706;0.996;0.674;0.571;0.674;0.341;0.064;0.015;0.015;0.015;0.015;0.0;0.112;0.038;0.034;0.272;0.015;0.429;0.015;0.015;0.015;0.05;0.325;0.634;0.195;0.142;0.519;0.23;0.5;0.038;0.214;0.893;0.97;0.923;0.948;0.569;1.0;0.918;0.597;0.39;0.363;0.419;0.328;0.97;1.0;0.681;0.035;0.681;0.409;0.015;0.567;0.207;0.681;0.015;0.035;0.423;0.015;0.038;0.015;0.015;0.514;0.533;0.439;0.221;0.059;0.109;0.28;0.514;0.217;0.142
ENSMUST00000029149_90_90;0.666;0.673;0.983;0.955;0.986;0.757;0.997;0.441;0.058;0.031;0.031;0.031;0.03;0.0;0.163;0.063;0.064;0.368;0.031;0.621;0.031;0.031;0.031;0.09;0.406;0.944;0.284;0.179;0.703;0.29;0.68;0.049;0.258;0.619;0.656;0.651;0.677;0.731;0.688;0.645;0.774;0.439;0.404;0.551;0.372;0.65;0.681;1.0;0.064;0.989;0.522;0.031;0.75;0.298;1.0;0.031;0.064;0.574;0.031;0.063;0.03;0.031;0.71;0.734;0.629;0.271;0.076;0.141;0.432;0.71;0.266;0.181
ENSMUST00000109584_90_90;0.037;0.02;0.058;0.0;0.063;0.081;0.064;0.143;0.404;0.279;0.279;0.279;0.205;0.0;0.208;0.656;0.777;0.171;0.279;0.0;0.279;0.279;0.279;0.0;0.0;0.066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036;0.0;0.015;0.056;0.035;0.016;0.05;0.042;0.044;0.0;0.047;0.036;0.035;0.064;1.0;0.063;0.121;0.279;0.08;0.21;0.064;0.279;0.777;0.0;0.279;0.656;0.205;0.279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000109587_90_90;0.666;0.673;0.994;0.955;0.997;0.749;0.986;0.436;0.057;0.031;0.031;0.031;0.03;0.0;0.162;0.062;0.063;0.364;0.031;0.632;0.031;0.031;0.031;0.089;0.402;0.955;0.281;0.179;0.703;0.29;0.68;0.049;0.258;0.619;0.656;0.651;0.677;0.731;0.688;0.645;0.774;0.439;0.404;0.551;0.372;0.65;0.681;0.989;0.063;1.0;0.516;0.031;0.741;0.294;0.989;0.031;0.063;0.586;0.031;0.062;0.03;0.031;0.71;0.734;0.629;0.271;0.076;0.141;0.432;0.71;0.266;0.181
ENSMUST00000126992_90_90;0.39;0.398;0.511;0.364;0.516;0.66;0.522;0.844;0.101;0.057;0.057;0.057;0.053;0.0;0.313;0.117;0.121;0.699;0.057;0.318;0.057;0.057;0.057;0.0;0.333;0.474;0.085;0.314;0.269;0.262;0.246;0.084;0.46;0.339;0.384;0.369;0.395;0.616;0.413;0.366;0.661;0.665;0.612;0.184;0.559;0.38;0.409;0.522;0.121;0.516;1.0;0.057;0.659;0.564;0.522;0.057;0.121;0.304;0.057;0.117;0.053;0.057;0.259;0.283;0.177;0.502;0.136;0.0;0.0;0.259;0.493;0.143
ENSMUST00000137566_90_90;0.015;0.014;0.032;0.0;0.031;0.039;0.031;0.067;0.145;1.0;1.0;1.0;0.2;0.575;0.039;0.243;0.274;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.015;0.024;0.014;0.016;0.019;0.0;0.0;0.0;0.0;0.015;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000142071_90_90;0.549;0.557;0.753;0.715;0.749;0.978;0.758;0.568;0.072;0.04;0.04;0.04;0.038;0.0;0.21;0.08;0.082;0.474;0.04;0.513;0.04;0.04;0.04;0.116;0.523;0.708;0.365;0.219;0.526;0.356;0.503;0.06;0.317;0.498;0.539;0.53;0.557;0.873;0.57;0.525;0.924;0.509;0.469;0.407;0.432;0.536;0.567;0.75;0.08;0.741;0.659;0.039;1.0;0.376;0.75;0.039;0.08;0.5;0.039;0.079;0.037;0.039;0.529;0.553;0.447;0.337;0.095;0.14;0.249;0.529;0.331;0.1
ENSMUST00000146288_90_90;0.183;0.194;0.289;0.056;0.294;0.376;0.297;0.663;0.156;0.095;0.095;0.095;0.085;0.0;0.549;0.199;0.209;0.802;0.095;0.114;0.095;0.095;0.095;0.0;0.073;0.306;0.0;0.0;0.043;0.0;0.044;0.05;0.084;0.13;0.181;0.159;0.186;0.289;0.208;0.157;0.33;0.32;0.338;0.042;0.445;0.179;0.207;0.298;0.21;0.294;0.564;0.095;0.376;1.0;0.298;0.095;0.209;0.092;0.095;0.199;0.085;0.095;0.046;0.045;0.0;0.092;0.0;0.0;0.0;0.046;0.086;0.102
ENSMUST00000146297_90_90;0.666;0.673;0.983;0.955;0.986;0.757;0.997;0.441;0.058;0.031;0.031;0.031;0.03;0.0;0.163;0.063;0.064;0.368;0.031;0.621;0.031;0.031;0.031;0.09;0.406;0.944;0.284;0.179;0.703;0.29;0.68;0.049;0.258;0.619;0.656;0.651;0.677;0.731;0.688;0.645;0.774;0.439;0.404;0.551;0.372;0.65;0.681;1.0;0.064;0.989;0.522;0.031;0.75;0.298;1.0;0.031;0.064;0.574;0.031;0.063;0.03;0.031;0.71;0.734;0.629;0.271;0.076;0.141;0.432;0.71;0.266;0.181
ENSMUST00000146549_90_90;0.015;0.014;0.032;0.0;0.031;0.039;0.031;0.067;0.145;1.0;1.0;1.0;0.2;0.575;0.039;0.243;0.274;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.015;0.024;0.014;0.016;0.019;0.0;0.0;0.0;0.0;0.015;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000147098_90_90;0.037;0.02;0.058;0.0;0.063;0.081;0.064;0.142;0.339;0.274;0.274;0.274;0.202;0.0;0.206;0.643;1.0;0.17;0.274;0.0;0.274;0.274;0.274;0.0;0.0;0.066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036;0.0;0.015;0.056;0.035;0.016;0.05;0.042;0.044;0.0;0.047;0.036;0.035;0.064;0.777;0.063;0.121;0.274;0.08;0.209;0.064;0.274;1.0;0.0;0.274;0.643;0.202;0.274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000148794_90_90;0.427;0.426;0.585;0.743;0.584;0.508;0.573;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.123;0.0;0.921;0.0;0.0;0.0;0.153;0.575;0.61;0.381;0.283;0.703;0.362;0.674;0.0;0.358;0.466;0.427;0.465;0.452;0.529;0.427;0.453;0.53;0.319;0.276;0.622;0.199;0.423;0.423;0.574;0.0;0.586;0.304;0.0;0.5;0.092;0.574;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.691;0.722;0.642;0.372;0.117;0.224;0.423;0.691;0.422;0.092
ENSMUST00000152919_90_90;0.015;0.014;0.032;0.0;0.031;0.039;0.031;0.067;0.145;1.0;1.0;1.0;0.2;0.575;0.039;0.243;0.274;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.015;0.024;0.014;0.016;0.019;0.0;0.0;0.0;0.0;0.015;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000153514_90_90;0.04;0.023;0.062;0.0;0.062;0.079;0.063;0.138;0.314;0.243;0.243;0.243;0.185;0.0;0.192;1.0;0.643;0.163;0.243;0.0;0.243;0.243;0.243;0.0;0.0;0.065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039;0.0;0.015;0.062;0.038;0.016;0.055;0.048;0.051;0.0;0.054;0.039;0.038;0.063;0.656;0.062;0.117;0.243;0.079;0.199;0.063;0.243;0.643;0.0;0.243;1.0;0.185;0.243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000154677_90_90;0.015;0.0;0.032;0.0;0.03;0.037;0.03;0.062;0.122;0.2;0.2;0.2;1.0;0.0;0.033;0.185;0.202;0.071;0.2;0.0;0.2;0.2;0.2;0.0;0.0;0.031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.0;0.014;0.022;0.014;0.015;0.018;0.136;0.144;0.0;0.152;0.015;0.015;0.03;0.205;0.03;0.053;0.2;0.037;0.085;0.03;0.2;0.202;0.0;0.2;0.185;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000155837_90_90;0.015;0.014;0.032;0.0;0.031;0.039;0.031;0.067;0.145;1.0;1.0;1.0;0.2;0.575;0.039;0.243;0.274;0.079;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.015;0.024;0.014;0.016;0.019;0.0;0.0;0.0;0.0;0.015;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENSMUST00000033135_90_90;0.53;0.526;0.733;0.952;0.702;0.548;0.702;0.175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.0;0.691;0.0;0.0;0.0;0.096;0.536;0.688;0.381;0.226;0.953;0.355;0.996;0.028;0.32;0.571;0.526;0.557;0.541;0.557;0.514;0.555;0.534;0.296;0.253;0.751;0.165;0.526;0.514;0.71;0.0;0.71;0.259;0.0;0.529;0.046;0.71;0.0;0.0;0.691;0.0;0.0;0.0;0.0;1.0;0.957;0.896;0.32;0.08;0.266;0.651;1.0;0.277;0.212
ENSMUST00000106226_90_90;0.549;0.545;0.758;0.996;0.725;0.572;0.725;0.199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.106;0.0;0.72;0.0;0.0;0.0;0.093;0.566;0.712;0.369;0.216;0.997;0.339;0.953;0.027;0.307;0.593;0.545;0.578;0.562;0.584;0.533;0.575;0.561;0.324;0.281;0.786;0.192;0.545;0.533;0.734;0.0;0.734;0.283;0.0;0.553;0.045;0.734;0.0;0.0;0.722;0.0;0.0;0.0;0.0;0.957;1.0;0.857;0.307;0.077;0.254;0.622;0.957;0.319;0.203
ENSMUST00000106228_90_90;0.453;0.45;0.649;0.854;0.621;0.468;0.621;0.094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.642;0.0;0.0;0.0;0.108;0.481;0.648;0.427;0.252;0.855;0.396;0.894;0.0;0.22;0.489;0.45;0.477;0.463;0.45;0.439;0.475;0.43;0.187;0.144;0.706;0.06;0.45;0.439;0.629;0.0;0.629;0.177;0.0;0.447;0.0;0.629;0.0;0.0;0.642;0.0;0.0;0.0;0.0;0.896;0.857;1.0;0.219;0.09;0.296;0.726;0.896;0.216;0.114
ENSMUST00000123666_90_90;0.228;0.226;0.271;0.315;0.272;0.327;0.272;0.344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.179;0.0;0.362;0.0;0.0;0.0;0.0;0.505;0.25;0.134;0.63;0.306;0.463;0.319;0.074;0.995;0.248;0.228;0.242;0.235;0.395;0.223;0.241;0.385;0.533;0.456;0.247;0.289;0.226;0.221;0.271;0.0;0.271;0.502;0.0;0.337;0.092;0.271;0.0;0.0;0.372;0.0;0.0;0.0;0.0;0.32;0.307;0.219;1.0;0.213;0.0;0.0;0.32;0.809;0.216
ENSMUST00000133089_90_90;0.061;0.06;0.076;0.079;0.077;0.092;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.114;0.0;0.0;0.0;0.0;0.168;0.08;0.217;0.325;0.077;0.217;0.081;0.0;0.214;0.066;0.061;0.065;0.063;0.106;0.06;0.064;0.103;0.107;0.03;0.074;0.0;0.06;0.059;0.076;0.0;0.076;0.136;0.0;0.095;0.0;0.076;0.0;0.0;0.117;0.0;0.0;0.0;0.0;0.08;0.077;0.09;0.213;1.0;0.0;0.0;0.08;0.206;0.0
ENSMUST00000133444_90_90;0.112;0.111;0.145;0.26;0.138;0.167;0.138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.212;0.0;0.0;0.0;0.394;0.056;0.144;0.188;0.0;0.26;0.0;0.272;0.0;0.0;0.121;0.111;0.118;0.114;0.118;0.109;0.117;0.106;0.0;0.0;0.247;0.0;0.111;0.109;0.141;0.0;0.141;0.0;0.0;0.14;0.0;0.141;0.0;0.0;0.224;0.0;0.0;0.0;0.0;0.266;0.254;0.296;0.0;0.0;1.0;0.406;0.266;0.0;0.0
ENSMUST00000141126_90_90;0.289;0.287;0.446;0.62;0.426;0.271;0.426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.427;0.0;0.0;0.0;0.152;0.219;0.445;0.37;0.0;0.62;0.121;0.649;0.0;0.0;0.311;0.287;0.304;0.295;0.221;0.28;0.302;0.208;0.0;0.0;0.59;0.0;0.287;0.28;0.432;0.0;0.432;0.0;0.0;0.249;0.0;0.432;0.0;0.0;0.423;0.0;0.0;0.0;0.0;0.651;0.622;0.726;0.0;0.0;0.406;1.0;0.651;0.0;0.133
ENSMUST00000165023_90_90;0.53;0.526;0.733;0.952;0.702;0.548;0.702;0.175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.0;0.691;0.0;0.0;0.0;0.096;0.536;0.688;0.381;0.226;0.953;0.355;0.996;0.028;0.32;0.571;0.526;0.557;0.541;0.557;0.514;0.555;0.534;0.296;0.253;0.751;0.165;0.526;0.514;0.71;0.0;0.71;0.259;0.0;0.529;0.046;0.71;0.0;0.0;0.691;0.0;0.0;0.0;0.0;1.0;0.957;0.896;0.32;0.08;0.266;0.651;1.0;0.277;0.212
ENSMUST00000205278_90_90;0.224;0.222;0.266;0.329;0.267;0.321;0.267;0.334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.152;0.0;0.41;0.0;0.0;0.0;0.0;0.584;0.279;0.136;0.607;0.319;0.45;0.277;0.0;0.809;0.244;0.224;0.238;0.231;0.388;0.219;0.237;0.378;0.523;0.446;0.296;0.28;0.222;0.217;0.266;0.0;0.266;0.493;0.0;0.331;0.086;0.266;0.0;0.0;0.422;0.0;0.0;0.0;0.0;0.277;0.319;0.216;0.809;0.206;0.0;0.0;0.277;1.0;0.144
ENSMUST00000205835_90_90;0.147;0.146;0.181;0.214;0.182;0.097;0.182;0.164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.196;0.0;0.107;0.0;0.0;0.0;0.0;0.108;0.159;0.0;0.022;0.206;0.017;0.214;0.098;0.221;0.16;0.147;0.156;0.151;0.132;0.144;0.155;0.129;0.195;0.209;0.185;0.229;0.146;0.142;0.181;0.0;0.181;0.143;0.0;0.1;0.102;0.181;0.0;0.0;0.092;0.0;0.0;0.0;0.0;0.212;0.203;0.114;0.216;0.0;0.0;0.133;0.212;0.144;1.0
