;ENSCAFT00000002168_90_90;ENSCAFT00000045695_90_90;ENSCAFT00000013241_90_90;ENSCAFT00000019370_90_90;ENST00000253363_90_90;ENST00000338163_90_90;ENST00000361162_90_90;ENST00000374038_90_90;ENST00000397370_90_90;ENST00000403542_90_90;ENST00000412738_90_90;ENST00000416108_90_90;ENST00000416529_90_90;ENST00000425184_90_90;ENST00000426951_90_90;ENST00000429968_90_90;ENST00000433027_90_90;ENST00000434927_90_90;ENST00000444878_90_90;ENST00000448303_90_90;ENST00000449489_90_90;ENST00000453310_90_90;ENST00000455343_90_90;ENST00000476806_90_90;ENST00000490484_90_90;ENST00000528062_90_90;ENST00000615771_90_90;ENST00000369086_90_90;ENST00000369093_90_90;ENST00000412524_90_90;ENST00000436547_90_90;ENST00000479729_90_90;ENST00000497671_90_90;ENST00000313352_90_90;ENST00000349157_90_90;ENST00000453551_90_90;ENST00000456095_90_90;ENST00000526459_90_90;ENST00000526683_90_90;ENST00000527197_90_90;ENST00000527744_90_90;ENST00000529999_90_90;ENST00000531897_90_90;ENST00000532884_90_90;ENST00000533162_90_90;ENSMUST00000002599_90_90;ENSMUST00000100527_90_90;ENSMUST00000029149_90_90;ENSMUST00000109584_90_90;ENSMUST00000109587_90_90;ENSMUST00000126992_90_90;ENSMUST00000137566_90_90;ENSMUST00000142071_90_90;ENSMUST00000146288_90_90;ENSMUST00000146297_90_90;ENSMUST00000146549_90_90;ENSMUST00000147098_90_90;ENSMUST00000148794_90_90;ENSMUST00000152919_90_90;ENSMUST00000153514_90_90;ENSMUST00000154677_90_90;ENSMUST00000155837_90_90;ENSMUST00000033135_90_90;ENSMUST00000106226_90_90;ENSMUST00000106228_90_90;ENSMUST00000123666_90_90;ENSMUST00000133089_90_90;ENSMUST00000133444_90_90;ENSMUST00000141126_90_90;ENSMUST00000165023_90_90;ENSMUST00000205278_90_90;ENSMUST00000205835_90_90
ENST00000527744_90_90;0.563;0.575;0.411;0.529;0.13;0.15;0.131;0.128;0.151;0.019;0.019;0.019;0.0;0.019;0.072;0.029;0.014;0.101;0.019;0.051;0.019;0.019;0.019;0.0;0.076;0.116;0.046;0.072;0.385;0.176;0.4;0.0;0.103;0.494;0.564;0.524;0.546;0.938;0.595;0.515;1.0;0.569;0.528;0.377;0.478;0.554;0.584;0.34;0.062;0.338;0.448;0.019;0.391;0.236;0.34;0.019;0.065;0.197;0.019;0.081;0.0;0.019;0.399;0.384;0.408;0.103;0.066;0.118;0.368;0.399;0.1;0.092
ENST00000529999_90_90;0.393;0.4;0.528;0.292;0.094;0.11;0.095;0.136;0.261;0.0;0.0;0.0;0.077;0.0;0.149;0.1;0.081;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.095;0.0;0.221;0.562;0.361;0.527;0.0;0.222;0.316;0.371;0.307;0.313;0.589;0.361;0.322;0.569;1.0;0.942;0.159;0.755;0.403;0.391;0.154;0.078;0.153;0.217;0.0;0.175;0.202;0.154;0.0;0.082;0.007;0.0;0.102;0.08;0.0;0.525;0.56;0.578;0.222;0.078;0.146;0.395;0.525;0.273;0.015
ENST00000531897_90_90;0.365;0.372;0.511;0.262;0.097;0.115;0.098;0.142;0.277;0.0;0.0;0.0;0.082;0.0;0.157;0.106;0.085;0.147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.099;0.0;0.234;0.519;0.383;0.483;0.0;0.234;0.29;0.345;0.281;0.288;0.547;0.336;0.296;0.528;0.942;1.0;0.144;0.798;0.375;0.363;0.127;0.083;0.127;0.179;0.0;0.145;0.157;0.127;0.0;0.087;0.0;0.0;0.108;0.084;0.0;0.481;0.517;0.53;0.234;0.083;0.154;0.346;0.481;0.288;0.0
ENST00000532884_90_90;0.435;0.422;0.162;0.403;0.34;0.415;0.344;0.273;0.0;0.0;0.0;0.0;0.0;0.0;0.199;0.036;0.0;0.237;0.0;0.171;0.0;0.0;0.0;0.087;0.211;0.323;0.188;0.0;0.287;0.052;0.299;0.0;0.0;0.435;0.403;0.422;0.411;0.389;0.391;0.424;0.377;0.159;0.144;1.0;0.126;0.431;0.418;0.542;0.0;0.548;0.472;0.0;0.649;0.301;0.542;0.0;0.0;0.485;0.0;0.037;0.0;0.0;0.299;0.288;0.324;0.0;0.0;0.271;0.389;0.299;0.0;0.087
ENST00000533162_90_90;0.294;0.341;0.47;0.221;0.077;0.092;0.078;0.115;0.299;0.0;0.0;0.0;0.088;0.0;0.127;0.115;0.092;0.119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.079;0.0;0.253;0.402;0.42;0.367;0.0;0.251;0.22;0.275;0.249;0.256;0.429;0.304;0.227;0.478;0.755;0.798;0.126;1.0;0.303;0.333;0.061;0.09;0.061;0.087;0.0;0.07;0.109;0.061;0.0;0.094;0.0;0.0;0.118;0.091;0.0;0.368;0.403;0.403;0.251;0.096;0.096;0.222;0.368;0.309;0.0
ENSMUST00000002599_90_90;0.986;0.956;0.383;0.9;0.352;0.226;0.346;0.101;0.101;0.016;0.016;0.016;0.002;0.016;0.061;0.026;0.016;0.081;0.016;0.212;0.016;0.016;0.016;0.053;0.107;0.34;0.095;0.059;0.324;0.127;0.324;0.002;0.085;0.909;0.983;0.881;0.906;0.573;0.953;0.934;0.554;0.403;0.375;0.431;0.303;1.0;0.97;0.596;0.038;0.6;0.303;0.016;0.472;0.163;0.596;0.016;0.04;0.366;0.016;0.049;0.002;0.016;0.323;0.323;0.313;0.085;0.033;0.081;0.252;0.323;0.085;0.062
ENSMUST00000100527_90_90;0.956;0.986;0.412;0.938;0.342;0.22;0.336;0.098;0.098;0.015;0.015;0.015;0.002;0.015;0.059;0.025;0.016;0.079;0.015;0.206;0.015;0.015;0.015;0.051;0.104;0.33;0.092;0.057;0.316;0.125;0.316;0.002;0.082;0.881;0.953;0.911;0.936;0.556;0.983;0.906;0.584;0.391;0.363;0.418;0.333;0.97;1.0;0.58;0.037;0.585;0.295;0.015;0.46;0.158;0.58;0.015;0.039;0.357;0.015;0.048;0.002;0.015;0.315;0.315;0.306;0.082;0.035;0.079;0.245;0.315;0.083;0.06
ENSMUST00000029149_90_90;0.612;0.596;0.157;0.615;0.593;0.396;0.599;0.212;0.058;0.031;0.031;0.031;0.03;0.0;0.116;0.031;0.031;0.186;0.031;0.323;0.031;0.031;0.031;0.081;0.217;0.575;0.18;0.018;0.204;0.017;0.209;0.032;0.034;0.558;0.561;0.544;0.544;0.354;0.547;0.558;0.34;0.154;0.127;0.542;0.061;0.596;0.58;1.0;0.064;0.989;0.522;0.031;0.75;0.298;1.0;0.031;0.064;0.574;0.031;0.063;0.03;0.031;0.208;0.203;0.211;0.034;0.019;0.137;0.217;0.208;0.026;0.08
ENSMUST00000109584_90_90;0.039;0.038;0.066;0.02;0.045;0.064;0.046;0.113;0.433;0.279;0.279;0.279;0.205;0.0;0.042;0.255;0.29;0.125;0.279;0.0;0.279;0.279;0.279;0.0;0.0;0.046;0.0;0.101;0.045;0.074;0.047;0.372;0.159;0.008;0.038;0.008;0.017;0.064;0.037;0.018;0.062;0.078;0.083;0.0;0.09;0.038;0.037;0.064;1.0;0.063;0.121;0.279;0.08;0.21;0.064;0.279;0.777;0.0;0.279;0.656;0.205;0.279;0.047;0.045;0.036;0.159;0.181;0.0;0.0;0.047;0.114;0.041
ENSMUST00000109587_90_90;0.617;0.601;0.156;0.618;0.587;0.392;0.592;0.209;0.058;0.031;0.031;0.031;0.03;0.0;0.114;0.03;0.031;0.183;0.031;0.319;0.031;0.031;0.031;0.08;0.215;0.569;0.186;0.017;0.202;0.016;0.207;0.032;0.034;0.563;0.565;0.548;0.548;0.352;0.551;0.562;0.338;0.153;0.127;0.548;0.061;0.6;0.585;0.989;0.063;1.0;0.516;0.031;0.741;0.294;0.989;0.031;0.063;0.586;0.031;0.062;0.03;0.031;0.207;0.202;0.209;0.034;0.019;0.135;0.215;0.207;0.026;0.079
ENSMUST00000126992_90_90;0.311;0.303;0.208;0.313;0.265;0.34;0.267;0.394;0.103;0.057;0.057;0.057;0.053;0.0;0.216;0.056;0.058;0.346;0.057;0.105;0.057;0.057;0.057;0.0;0.107;0.245;0.043;0.031;0.316;0.028;0.329;0.06;0.058;0.271;0.287;0.264;0.269;0.461;0.28;0.276;0.448;0.217;0.179;0.472;0.087;0.303;0.295;0.522;0.121;0.516;1.0;0.057;0.659;0.564;0.522;0.057;0.121;0.304;0.057;0.117;0.053;0.057;0.327;0.315;0.341;0.058;0.035;0.257;0.377;0.327;0.044;0.145
ENSMUST00000137566_90_90;0.014;0.001;0.059;0.003;0.045;0.063;0.045;0.112;0.154;1.0;1.0;1.0;0.2;0.575;0.041;0.248;0.28;0.123;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.046;0.0;0.0;0.06;0.0;0.064;0.459;0.145;0.0;0.015;0.0;0.015;0.024;0.014;0.015;0.019;0.0;0.0;0.0;0.0;0.016;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.064;0.061;0.0;0.146;0.0;0.0;0.0;0.064;0.094;0.203
ENSMUST00000142071_90_90;0.485;0.473;0.174;0.465;0.409;0.497;0.4;0.265;0.072;0.039;0.039;0.039;0.037;0.0;0.145;0.038;0.039;0.233;0.039;0.233;0.039;0.039;0.039;0.102;0.274;0.391;0.226;0.022;0.242;0.02;0.249;0.04;0.042;0.436;0.444;0.425;0.427;0.408;0.434;0.438;0.391;0.175;0.145;0.649;0.07;0.472;0.46;0.75;0.08;0.741;0.659;0.039;1.0;0.376;0.75;0.039;0.08;0.5;0.039;0.079;0.037;0.039;0.248;0.241;0.254;0.042;0.024;0.172;0.267;0.248;0.032;0.099
ENSMUST00000146288_90_90;0.167;0.163;0.207;0.156;0.172;0.231;0.174;0.359;0.16;0.095;0.095;0.095;0.085;0.0;0.364;0.092;0.096;0.384;0.095;0.0;0.095;0.095;0.095;0.0;0.0;0.176;0.0;0.047;0.344;0.04;0.361;0.104;0.085;0.129;0.151;0.125;0.132;0.243;0.147;0.136;0.236;0.202;0.157;0.301;0.109;0.163;0.158;0.298;0.21;0.294;0.564;0.095;0.376;1.0;0.298;0.095;0.209;0.092;0.095;0.199;0.085;0.095;0.362;0.344;0.384;0.085;0.059;0.376;0.448;0.362;0.063;0.234
ENSMUST00000146297_90_90;0.612;0.596;0.157;0.615;0.593;0.396;0.599;0.212;0.058;0.031;0.031;0.031;0.03;0.0;0.116;0.031;0.031;0.186;0.031;0.323;0.031;0.031;0.031;0.081;0.217;0.575;0.18;0.018;0.204;0.017;0.209;0.032;0.034;0.558;0.561;0.544;0.544;0.354;0.547;0.558;0.34;0.154;0.127;0.542;0.061;0.596;0.58;1.0;0.064;0.989;0.522;0.031;0.75;0.298;1.0;0.031;0.064;0.574;0.031;0.063;0.03;0.031;0.208;0.203;0.211;0.034;0.019;0.137;0.217;0.208;0.026;0.08
ENSMUST00000146549_90_90;0.014;0.001;0.059;0.003;0.045;0.063;0.045;0.112;0.154;1.0;1.0;1.0;0.2;0.575;0.041;0.248;0.28;0.123;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.046;0.0;0.0;0.06;0.0;0.064;0.459;0.145;0.0;0.015;0.0;0.015;0.024;0.014;0.015;0.019;0.0;0.0;0.0;0.0;0.016;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.064;0.061;0.0;0.146;0.0;0.0;0.0;0.064;0.094;0.203
ENSMUST00000147098_90_90;0.041;0.04;0.068;0.011;0.045;0.063;0.045;0.112;0.445;0.274;0.274;0.274;0.202;0.0;0.042;0.251;0.285;0.124;0.274;0.0;0.274;0.274;0.274;0.0;0.0;0.046;0.0;0.1;0.045;0.074;0.047;0.364;0.169;0.008;0.04;0.008;0.019;0.067;0.039;0.02;0.065;0.082;0.087;0.0;0.094;0.04;0.039;0.064;0.777;0.063;0.121;0.274;0.08;0.209;0.064;0.274;1.0;0.0;0.274;0.643;0.202;0.274;0.047;0.045;0.036;0.169;0.178;0.0;0.0;0.047;0.124;0.041
ENSMUST00000148794_90_90;0.369;0.359;0.0;0.383;0.347;0.278;0.35;0.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.062;0.0;0.469;0.0;0.0;0.0;0.137;0.276;0.326;0.23;0.0;0.036;0.0;0.037;0.0;0.0;0.402;0.37;0.391;0.38;0.202;0.36;0.391;0.197;0.007;0.0;0.485;0.0;0.366;0.357;0.574;0.0;0.586;0.304;0.0;0.5;0.092;0.574;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.037;0.036;0.039;0.0;0.0;0.0;0.045;0.037;0.0;0.11
ENSMUST00000152919_90_90;0.014;0.001;0.059;0.003;0.045;0.063;0.045;0.112;0.154;1.0;1.0;1.0;0.2;0.575;0.041;0.248;0.28;0.123;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.046;0.0;0.0;0.06;0.0;0.064;0.459;0.145;0.0;0.015;0.0;0.015;0.024;0.014;0.015;0.019;0.0;0.0;0.0;0.0;0.016;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.064;0.061;0.0;0.146;0.0;0.0;0.0;0.064;0.094;0.203
ENSMUST00000153514_90_90;0.051;0.049;0.078;0.03;0.044;0.062;0.044;0.107;0.333;0.243;0.243;0.243;0.185;0.0;0.039;0.487;0.251;0.117;0.243;0.0;0.243;0.243;0.243;0.0;0.0;0.045;0.0;0.093;0.086;0.094;0.091;0.311;0.149;0.021;0.05;0.02;0.029;0.083;0.049;0.03;0.081;0.102;0.108;0.037;0.118;0.049;0.048;0.063;0.656;0.062;0.117;0.243;0.079;0.199;0.063;0.243;0.643;0.0;0.243;1.0;0.185;0.243;0.091;0.086;0.084;0.149;0.157;0.0;0.062;0.091;0.108;0.038
ENSMUST00000154677_90_90;0.0;0.003;0.082;0.0;0.042;0.058;0.043;0.098;0.128;0.2;0.2;0.2;1.0;0.0;0.035;0.188;0.206;0.106;0.2;0.0;0.2;0.2;0.2;0.0;0.0;0.043;0.0;0.152;0.153;0.116;0.1;0.245;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.084;0.0;0.091;0.002;0.002;0.03;0.205;0.03;0.053;0.2;0.037;0.085;0.03;0.2;0.202;0.0;0.2;0.185;1.0;0.2;0.1;0.153;0.06;0.22;0.0;0.0;0.0;0.1;0.316;0.149
ENSMUST00000155837_90_90;0.014;0.001;0.059;0.003;0.045;0.063;0.045;0.112;0.154;1.0;1.0;1.0;0.2;0.575;0.041;0.248;0.28;0.123;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.046;0.0;0.0;0.06;0.0;0.064;0.459;0.145;0.0;0.015;0.0;0.015;0.024;0.014;0.015;0.019;0.0;0.0;0.0;0.0;0.016;0.015;0.031;0.279;0.031;0.057;1.0;0.039;0.095;0.031;1.0;0.274;0.0;1.0;0.243;0.2;1.0;0.064;0.061;0.0;0.146;0.0;0.0;0.0;0.064;0.094;0.203
ENSMUST00000033135_90_90;0.317;0.313;0.489;0.272;0.108;0.124;0.109;0.171;0.107;0.053;0.053;0.053;0.083;0.042;0.22;0.093;0.072;0.185;0.053;0.0;0.053;0.053;0.053;0.0;0.0;0.111;0.0;0.226;0.955;0.354;0.998;0.027;0.321;0.22;0.271;0.216;0.224;0.408;0.265;0.228;0.399;0.525;0.481;0.299;0.368;0.323;0.315;0.208;0.047;0.207;0.327;0.064;0.248;0.362;0.208;0.064;0.047;0.037;0.064;0.091;0.1;0.064;1.0;0.957;0.896;0.32;0.08;0.266;0.651;1.0;0.277;0.212
ENSMUST00000106226_90_90;0.317;0.313;0.511;0.272;0.105;0.121;0.106;0.166;0.103;0.051;0.051;0.051;0.127;0.04;0.21;0.089;0.068;0.179;0.051;0.0;0.051;0.051;0.051;0.0;0.0;0.108;0.0;0.216;0.998;0.339;0.955;0.026;0.307;0.214;0.264;0.211;0.218;0.392;0.259;0.222;0.384;0.56;0.517;0.288;0.403;0.323;0.315;0.203;0.045;0.202;0.315;0.061;0.241;0.344;0.203;0.061;0.045;0.036;0.061;0.086;0.153;0.061;0.957;1.0;0.857;0.307;0.077;0.254;0.622;0.957;0.319;0.203
ENSMUST00000106228_90_90;0.305;0.315;0.433;0.269;0.106;0.123;0.107;0.172;0.103;0.0;0.0;0.0;0.049;0.0;0.244;0.088;0.064;0.188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.109;0.0;0.252;0.855;0.396;0.894;0.0;0.22;0.232;0.271;0.228;0.223;0.417;0.266;0.227;0.408;0.578;0.53;0.324;0.403;0.313;0.306;0.211;0.036;0.209;0.341;0.0;0.254;0.384;0.211;0.0;0.036;0.039;0.0;0.084;0.06;0.0;0.896;0.857;1.0;0.219;0.09;0.296;0.726;0.896;0.216;0.114
ENSMUST00000123666_90_90;0.078;0.078;0.203;0.012;0.034;0.041;0.034;0.064;0.322;0.136;0.136;0.136;0.206;0.114;0.085;0.139;0.19;0.072;0.136;0.0;0.136;0.136;0.136;0.0;0.0;0.035;0.0;0.627;0.307;0.463;0.32;0.07;1.0;0.001;0.07;0.001;0.021;0.107;0.068;0.022;0.103;0.222;0.234;0.0;0.251;0.085;0.082;0.034;0.159;0.034;0.058;0.146;0.042;0.085;0.034;0.146;0.169;0.0;0.146;0.149;0.22;0.146;0.32;0.307;0.219;1.0;0.213;0.0;0.0;0.32;0.809;0.216
ENSMUST00000133089_90_90;0.04;0.041;0.068;0.012;0.0;0.0;0.0;0.0;0.202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.326;0.077;0.217;0.08;0.0;0.213;0.0;0.038;0.002;0.002;0.064;0.039;0.0;0.066;0.078;0.083;0.0;0.096;0.033;0.035;0.019;0.181;0.019;0.035;0.0;0.024;0.059;0.019;0.0;0.178;0.0;0.0;0.157;0.0;0.0;0.08;0.077;0.09;0.213;1.0;0.0;0.0;0.08;0.206;0.0
ENSMUST00000133444_90_90;0.082;0.079;0.165;0.081;0.115;0.142;0.116;0.244;0.0;0.0;0.0;0.0;0.0;0.0;0.518;0.0;0.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.259;0.0;0.271;0.0;0.0;0.082;0.076;0.079;0.077;0.122;0.074;0.08;0.118;0.146;0.154;0.271;0.096;0.081;0.079;0.137;0.0;0.135;0.257;0.0;0.172;0.376;0.137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.266;0.254;0.296;0.0;0.0;1.0;0.406;0.266;0.0;0.0
ENSMUST00000141126_90_90;0.254;0.246;0.302;0.256;0.093;0.11;0.094;0.162;0.0;0.0;0.0;0.0;0.0;0.0;0.248;0.05;0.0;0.179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.096;0.0;0.0;0.621;0.121;0.649;0.0;0.0;0.256;0.237;0.248;0.242;0.381;0.23;0.25;0.368;0.395;0.346;0.389;0.222;0.252;0.245;0.217;0.0;0.215;0.377;0.0;0.267;0.448;0.217;0.0;0.0;0.045;0.0;0.062;0.0;0.0;0.651;0.622;0.726;0.0;0.0;0.406;1.0;0.651;0.0;0.133
ENSMUST00000165023_90_90;0.317;0.313;0.489;0.272;0.108;0.124;0.109;0.171;0.107;0.053;0.053;0.053;0.083;0.042;0.22;0.093;0.072;0.185;0.053;0.0;0.053;0.053;0.053;0.0;0.0;0.111;0.0;0.226;0.955;0.354;0.998;0.027;0.321;0.22;0.271;0.216;0.224;0.408;0.265;0.228;0.399;0.525;0.481;0.299;0.368;0.323;0.315;0.208;0.047;0.207;0.327;0.064;0.248;0.362;0.208;0.064;0.047;0.037;0.064;0.091;0.1;0.064;1.0;0.957;0.896;0.32;0.08;0.266;0.651;1.0;0.277;0.212
ENSMUST00000205278_90_90;0.077;0.078;0.216;0.012;0.026;0.031;0.026;0.048;0.276;0.088;0.088;0.088;0.295;0.098;0.082;0.101;0.145;0.054;0.088;0.0;0.088;0.088;0.088;0.0;0.0;0.027;0.0;0.605;0.319;0.45;0.277;0.0;0.809;0.001;0.068;0.001;0.02;0.103;0.066;0.021;0.1;0.273;0.288;0.0;0.309;0.085;0.083;0.026;0.114;0.026;0.044;0.094;0.032;0.063;0.026;0.094;0.124;0.0;0.094;0.108;0.316;0.094;0.277;0.319;0.216;0.809;0.206;0.0;0.0;0.277;1.0;0.144
ENSMUST00000205835_90_90;0.062;0.049;0.057;0.071;0.008;0.009;0.008;0.015;0.025;0.169;0.169;0.169;0.128;0.144;0.0;0.033;0.035;0.016;0.169;0.0;0.169;0.169;0.169;0.0;0.0;0.008;0.0;0.021;0.203;0.017;0.212;0.086;0.216;0.05;0.059;0.049;0.06;0.096;0.057;0.062;0.092;0.015;0.0;0.087;0.0;0.062;0.06;0.08;0.041;0.079;0.145;0.203;0.099;0.234;0.08;0.203;0.041;0.11;0.203;0.038;0.149;0.203;0.212;0.203;0.114;0.216;0.0;0.0;0.133;0.212;0.144;1.0
